Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
CM_013-3,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-39.92,-83.1577589,41.309341,-173.84450230814977,94.19222830499584,1098.5501444095842,3.1741076064277016,0.1344140794479372,0.2209142017569009,0.0296939790661296,0.0,0.0,48.67120276857605,20.226812654540467,230.9988318984745,0.0,0.0489385678595299,0.0,0.0108112246538139
CM_014-1,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-46.59,-77.4402867,35.3667814,-147.16008216234974,95.01932713976088,1098.6213221533487,3.109617071221753,0.1354395711535641,0.2164257354311069,0.0293126087933838,0.0,0.0,39.04874798043427,20.32880546107084,231.0080421812512,0.0,0.0489303075098909,0.0,0.0105897777876983
CM_014-2,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-56.28,-77.4402867,35.3667814,-147.16008216234974,95.01932713976088,1098.6213221533487,3.109617071221753,0.1354395711535641,0.2164257354311069,0.0293126087933838,0.0,0.0,39.04874798043427,20.32880546107084,231.0080421812512,0.0,0.0489303075098909,0.0,0.0105897777876983
CM_014-3,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-32.54,-77.4402867,35.3667814,-147.16008216234974,95.01932713976088,1098.6213221533487,3.109617071221753,0.1354395711535641,0.2164257354311069,0.0293126087933838,0.0,0.0,39.04874798043427,20.32880546107084,231.0080421812512,0.0,0.0489303075098909,0.0,0.0105897777876983
CM_015-1,-106.046835,39.480297,11.05,6.5,7.86,71.4,-40.73,-106.04683500000002,39.480297,-82.84633787654879,97.28750145312377,1098.8205321316186,3.7866633031008,0.1384891043488489,0.2635473665834956,0.036498438751646,0.0,0.0,19.149039701665917,20.06623428621897,230.9813151324643,0.0,0.0491198328373224,0.0,0.0129454025912978
CM_015-2,-106.046835,39.480297,11.05,6.5,7.86,71.4,-33.1,-106.04683500000002,39.480297,-82.84633787654879,97.28750145312377,1098.8205321316186,3.7866633031008,0.1384891043488489,0.2635473665834956,0.036498438751646,0.0,0.0,19.149039701665917,20.06623428621897,230.9813151324643,0.0,0.0491198328373224,0.0,0.0129454025912978
CM_015-3,-106.046835,39.480297,11.05,6.5,7.86,71.4,-22.8,-106.04683500000002,39.480297,-82.84633787654879,97.28750145312377,1098.8205321316186,3.7866633031008,0.1384891043488489,0.2635473665834956,0.036498438751646,0.0,0.0,19.149039701665917,20.06623428621897,230.9813151324643,0.0,0.0491198328373224,0.0,0.0129454025912978
CM_016-1,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3860.77,-83.96496,43.40991,-3720.346012096733,362.5980240233265,1155.0835564205856,3.2274657899957253,0.5195262972823873,0.2246278693421642,0.1167000852257664,0.0,0.0,145.05230698201802,89.26234226390176,235.7652800348328,0.0,0.1956363072251724,0.0,0.0439453668579595
CM_016-2,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3462.55,-83.96496,43.40991,-3720.346012096733,362.5980240233265,1155.0835564205856,3.2274657899957253,0.5195262972823873,0.2246278693421642,0.1167000852257664,0.0,0.0,145.05230698201802,89.26234226390176,235.7652800348328,0.0,0.1956363072251724,0.0,0.0439453668579595
CM_016-3,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3840.88,-83.96496,43.40991,-3720.346012096733,362.5980240233265,1155.0835564205856,3.2274657899957253,0.5195262972823873,0.2246278693421642,0.1167000852257664,0.0,0.0,145.05230698201802,89.26234226390176,235.7652800348328,0.0,0.1956363072251724,0.0,0.0439453668579595
CM_017-1,-110.5660089,45.597409,0.38,6.0,11.69,80.84,-2.54,-110.5660089,45.597409,-50.56428887903402,98.57286314114678,1098.9355537215374,1.1671971834199606,0.140226308877842,0.0812355679265459,0.0113913638399346,0.0,0.0,15.149069083647078,20.13497478512597,230.98480051472689,0.0,0.0494423490128968,0.0,0.0040164773016851
CM_017-2,-110.5660089,45.597409,0.38,6.0,11.69,80.84,-2.85,-110.5660089,45.597409,-50.56428887903402,98.57286314114678,1098.9355537215374,1.1671971834199606,0.140226308877842,0.0812355679265459,0.0113913638399346,0.0,0.0,15.149069083647078,20.13497478512597,230.98480051472689,0.0,0.0494423490128968,0.0,0.0040164773016851
CM_017-3,-110.5660089,45.597409,0.38,6.0,11.69,80.84,-2.5,-110.5660089,45.597409,-50.56428887903402,98.57286314114678,1098.9355537215374,1.1671971834199606,0.140226308877842,0.0812355679265459,0.0113913638399346,0.0,0.0,15.149069083647078,20.13497478512597,230.98480051472689,0.0,0.0494423490128968,0.0,0.0040164773016851
CM_018-1,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.78,-102.126046,41.316592,-121.20204394353368,95.75508295366694,1098.6868990772516,3.5373172466429765,0.1366384262465499,0.2461931707420994,0.0336394474028486,0.0,0.0,55.397813846229,18.581641035474306,230.85187653899183,0.0,0.0491113788239017,0.0,0.0120908860721727
CM_018-2,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.64,-102.126046,41.316592,-121.20204394353368,95.75508295366694,1098.6868990772516,3.5373172466429765,0.1366384262465499,0.2461931707420994,0.0336394474028486,0.0,0.0,55.397813846229,18.581641035474306,230.85187653899183,0.0,0.0491113788239017,0.0,0.0120908860721727
CM_018-3,-102.126046,41.316592,20.47,8.0,8.26,91.71,-0.86,-102.126046,41.316592,-121.20204394353368,95.75508295366694,1098.6868990772516,3.5373172466429765,0.1366384262465499,0.2461931707420994,0.0336394474028486,0.0,0.0,55.397813846229,18.581641035474306,230.85187653899183,0.0,0.0491113788239017,0.0,0.0120908860721727
CM_020-1,-79.04489,33.82767,30.16,6.5,4.36,57.87,-18.49,-79.04489,33.82767,-477.53541023205423,130.79905893529545,1105.4164680185334,1.9400411691223944,0.1715679772254948,0.1350246114480494,0.0231658994618001,0.0,0.0,1173.4855593396826,123.16644989460748,245.8821977474221,0.0,0.1175690237721007,0.0,0.0158747117531543
CM_020-2,-79.04489,33.82767,30.16,6.5,4.36,57.87,-21.45,-79.04489,33.82767,-477.53541023205423,130.79905893529545,1105.4164680185334,1.9400411691223944,0.1715679772254948,0.1350246114480494,0.0231658994618001,0.0,0.0,1173.4855593396826,123.16644989460748,245.8821977474221,0.0,0.1175690237721007,0.0,0.0158747117531543
CM_020-3,-79.04489,33.82767,30.16,6.5,4.36,57.87,-15.72,-79.04489,33.82767,-477.53541023205423,130.79905893529545,1105.4164680185334,1.9400411691223944,0.1715679772254948,0.1350246114480494,0.0231658994618001,0.0,0.0,1173.4855593396826,123.16644989460748,245.8821977474221,0.0,0.1175690237721007,0.0,0.0158747117531543
CM_021-1,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-5.78,-111.0953268,32.3504894,-161.52458324688948,95.03772653507534,1098.626877778262,3.1043112745309167,0.1357099502864121,0.2160564581456529,0.0293210111940048,0.0,0.0,132.56080464580393,17.483763467408064,230.75410995101072,0.0,0.0485904985895577,0.0,0.0104982910247911
CM_021-2,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-4.15,-111.0953268,32.3504894,-161.52458324688948,95.03772653507534,1098.626877778262,3.1043112745309167,0.1357099502864121,0.2160564581456529,0.0293210111940048,0.0,0.0,132.56080464580393,17.483763467408064,230.75410995101072,0.0,0.0485904985895577,0.0,0.0104982910247911
CM_021-3,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-5.71,-111.0953268,32.3504894,-161.52458324688948,95.03772653507534,1098.626877778262,3.1043112745309167,0.1357099502864121,0.2160564581456529,0.0293210111940048,0.0,0.0,132.56080464580393,17.483763467408064,230.75410995101072,0.0,0.0485904985895577,0.0,0.0104982910247911
CM_022-1,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-6.39,-123.24972440000002,44.550507,-74.26805476837073,97.58033391868098,1098.8461372072363,4.135430720482344,0.1389718659163367,0.2878211736383146,0.0399990455507465,0.0,0.0,20.700571164273075,20.218662919380083,230.9965124036041,0.0,0.0495900940772451,0.0,0.0142730790781471
CM_022-2,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-4.79,-123.24972440000002,44.550507,-74.26805476837073,97.58033391868098,1098.8461372072363,4.135430720482344,0.1389718659163367,0.2878211736383146,0.0399990455507465,0.0,0.0,20.700571164273075,20.218662919380083,230.9965124036041,0.0,0.0495900940772451,0.0,0.0142730790781471
CM_022-3,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-9.54,-123.24972440000002,44.550507,-74.26805476837073,97.58033391868098,1098.8461372072363,4.135430720482344,0.1389718659163367,0.2878211736383146,0.0399990455507465,0.0,0.0,20.700571164273075,20.218662919380083,230.9965124036041,0.0,0.0495900940772451,0.0,0.0142730790781471
CM_023-1,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2228.76,-123.27687,44.55596,-2246.9533772453315,213.8056743487945,1115.8027938158834,2.174186642279326,0.3096612596795962,0.1513208643516082,0.0468582094709242,0.0,0.0,145.14915461769604,47.06040182907145,231.62865787342577,0.0,0.1273810646773365,0.0,0.0192754128090026
CM_023-2,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2718.25,-123.27687,44.55596,-2246.9533772453315,213.8056743487945,1115.8027938158834,2.174186642279326,0.3096612596795962,0.1513208643516082,0.0468582094709242,0.0,0.0,145.14915461769604,47.06040182907145,231.62865787342577,0.0,0.1273810646773365,0.0,0.0192754128090026
CM_023-3,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2289.87,-123.27687,44.55596,-2246.9533772453315,213.8056743487945,1115.8027938158834,2.174186642279326,0.3096612596795962,0.1513208643516082,0.0468582094709242,0.0,0.0,145.14915461769604,47.06040182907145,231.62865787342577,0.0,0.1273810646773365,0.0,0.0192754128090026
CM_024-1,-84.41527,33.68401,23.66,6.0,7.27,85.82,-4.93,-84.41527,33.68401,-74.37274753072023,97.57789408636542,1098.846158103806,0.823697011624812,0.1389092592386706,0.0573283550451,0.0079634393326863,0.0,0.0,18.112888562290507,20.11391176561196,230.9861116446035,0.0,0.049393426179977,0.0,0.0028316438729396
CM_024-2,-84.41527,33.68401,23.66,6.0,7.27,85.82,-5.02,-84.41527,33.68401,-74.37274753072023,97.57789408636542,1098.846158103806,0.823697011624812,0.1389092592386706,0.0573283550451,0.0079634393326863,0.0,0.0,18.112888562290507,20.11391176561196,230.9861116446035,0.0,0.049393426179977,0.0,0.0028316438729396
CM_024-3,-84.41527,33.68401,23.66,6.0,7.27,85.82,-5.3,-84.41527,33.68401,-74.37274753072023,97.57789408636542,1098.846158103806,0.823697011624812,0.1389092592386706,0.0573283550451,0.0079634393326863,0.0,0.0,18.112888562290507,20.11391176561196,230.9861116446035,0.0,0.049393426179977,0.0,0.0028316438729396
CM_027-1,-95.28318,29.33381,32.93,7.5,10.96,152.38,-3293.85,-95.28318,29.33381,-2620.1236723267534,253.26174317525565,1124.8813433831283,2.760942264260282,0.3644467194045003,0.1921583739539309,0.0700314889936132,0.0,0.0,330.85013744457484,73.52840597273479,233.91761218159527,0.0,0.1442046548063484,0.0,0.0277101319841758
CM_027-2,-95.28318,29.33381,32.93,7.5,10.96,152.38,-2717.18,-95.28318,29.33381,-2620.1236723267534,253.26174317525565,1124.8813433831283,2.760942264260282,0.3644467194045003,0.1921583739539309,0.0700314889936132,0.0,0.0,330.85013744457484,73.52840597273479,233.91761218159527,0.0,0.1442046548063484,0.0,0.0277101319841758
CM_027-3,-95.28318,29.33381,32.93,7.5,10.96,152.38,-1941.4,-95.28318,29.33381,-2620.1236723267534,253.26174317525565,1124.8813433831283,2.760942264260282,0.3644467194045003,0.1921583739539309,0.0700314889936132,0.0,0.0,330.85013744457484,73.52840597273479,233.91761218159527,0.0,0.1442046548063484,0.0,0.0277101319841758
CM_028-1,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-42.78,-96.57826799,28.83182444,-358.2930143795493,97.4203792491027,1098.8934526747694,3.8761737718294897,0.1373586115329906,0.2697771912145323,0.0370562204084982,0.0,0.0,359.4164797018478,32.29141643124744,232.0412287071034,0.0,0.0516865189377009,0.0,0.0139438439026696
CM_028-2,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-30.01,-96.57826799,28.83182444,-358.2930143795493,97.4203792491027,1098.8934526747694,3.8761737718294897,0.1373586115329906,0.2697771912145323,0.0370562204084982,0.0,0.0,359.4164797018478,32.29141643124744,232.0412287071034,0.0,0.0516865189377009,0.0,0.0139438439026696
CM_028-3,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-41.12,-96.57826799,28.83182444,-358.2930143795493,97.4203792491027,1098.8934526747694,3.8761737718294897,0.1373586115329906,0.2697771912145323,0.0370562204084982,0.0,0.0,359.4164797018478,32.29141643124744,232.0412287071034,0.0,0.0516865189377009,0.0,0.0139438439026696
CM_032-1,-96.798,46.804,15.02,7.6,9.38,93.04,-4001.81,-96.798,46.804,-4245.95412531972,413.5471502264292,1172.234009845674,4.13434041582113,0.5903605773195457,0.2877452897006006,0.1698734753486264,0.0,0.0,316.2263453088801,88.23695615552914,234.5025530983783,0.0,0.2086430038902916,0.0,0.0600360415984154
CM_032-2,-96.798,46.804,15.02,7.6,9.38,93.04,-3971.85,-96.798,46.804,-4245.95412531972,413.5471502264292,1172.234009845674,4.13434041582113,0.5903605773195457,0.2877452897006006,0.1698734753486264,0.0,0.0,316.2263453088801,88.23695615552914,234.5025530983783,0.0,0.2086430038902916,0.0,0.0600360415984154
