Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate
CM_090-4,-121.2992935,38.1490173,15.6,6.5,9.68,97.27,-31.41,-121.2992935,38.1490173,-108.8712806960395,96.27105442006376,1098.730514096997,4.785518438865693,0.1371666129705627,0.333066523571568,0.045685606932192,1.4970679363985049,2.036913331728445
CM_090-5,-121.2992935,38.1490173,15.6,6.5,9.68,97.27,-29.48,-121.2992935,38.1490173,-108.8712806960395,96.27105442006376,1098.730514096997,4.785518438865693,0.1371666129705627,0.333066523571568,0.045685606932192,1.4695274791870139,2.036913331728445
CM_090-6,-121.2992935,38.1490173,15.6,6.5,9.68,97.27,-13.61,-121.2992935,38.1490173,-108.8712806960395,96.27105442006376,1098.730514096997,4.785518438865693,0.1371666129705627,0.333066523571568,0.045685606932192,1.1338581252033346,2.036913331728445
CM_091-1,-85.032366,30.423663,26.62,6.5,7.27,90.67,-25.16,-85.032366,30.423663,-87.13931985081051,97.0636866965801,1098.8004572139714,4.579503797125419,0.1382144165219919,0.3187281438524546,0.0440528244317045,1.4007106367732314,1.940214165810974
CM_091-2,-85.032366,30.423663,26.62,6.5,7.27,90.67,-26.52,-85.032366,30.423663,-87.13931985081051,97.0636866965801,1098.8004572139714,4.579503797125419,0.1382144165219919,0.3187281438524546,0.0440528244317045,1.4235735197327355,1.940214165810974
CM_091-3,-85.032366,30.423663,26.62,6.5,7.27,90.67,-42.03,-85.032366,30.423663,-87.13931985081051,97.0636866965801,1098.8004572139714,4.579503797125419,0.1382144165219919,0.3187281438524546,0.0440528244317045,1.623559390005437,1.940214165810974
CM_092-1,-85.013591,29.945472,26.52,7.5,5.36,66.7,-12.9,-85.013591,29.945472,-67.55824865161058,97.8594072083334,1098.8712066468042,4.46090343860418,0.1393037930885463,0.310473696688236,0.043250163602894,1.110589710299249,1.8296783825982006
CM_092-2,-85.013591,29.945472,26.52,7.5,5.36,66.7,-6.45,-85.013591,29.945472,-67.55824865161058,97.8594072083334,1098.8712066468042,4.46090343860418,0.1393037930885463,0.310473696688236,0.043250163602894,0.8095597146352678,1.8296783825982006
CM_092-3,-85.013591,29.945472,26.52,7.5,5.36,66.7,-6.68,-85.013591,29.945472,-67.55824865161058,97.8594072083334,1098.8712066468042,4.46090343860418,0.1393037930885463,0.310473696688236,0.043250163602894,0.8247764624755457,1.8296783825982006
CM_093-1,-90.64121,46.37655,11.96,7.0,10.96,101.6,-1.16,-90.64121,46.37655,-69.13172259190357,97.74824948904624,1098.8610493848716,0.5941539925565346,0.1392855078720965,0.0413524275990207,0.0057597938798736,0.06445798922691845,1.8396773785638691
CM_093-2,-90.64121,46.37655,11.96,7.0,10.96,101.6,-1.39,-90.64121,46.37655,-69.13172259190357,97.74824948904624,1098.8610493848716,0.5941539925565346,0.1392855078720965,0.0413524275990207,0.0057597938798736,0.14301480025409505,1.8396773785638691
CM_093-3,-90.64121,46.37655,11.96,7.0,10.96,101.6,-2.2,-90.64121,46.37655,-69.13172259190357,97.74824948904624,1098.8610493848716,0.5941539925565346,0.1392855078720965,0.0413524275990207,0.0057597938798736,0.3424226808222063,1.8396773785638691
CM_094-1,-70.8911464,43.1798044,17.04,7.0,8.9,92.13,-12.93,-70.8911464,43.1798044,-86.12660179581731,97.15460918509328,1098.8087295679456,0.6433145338225462,0.1382251242112203,0.044773944156848,0.0061888839925065,1.1115985248803941,1.935137312066517
CM_094-2,-70.8911464,43.1798044,17.04,7.0,8.9,92.13,-29.9,-70.8911464,43.1798044,-86.12660179581731,97.15460918509328,1098.8087295679456,0.6433145338225462,0.1382251242112203,0.044773944156848,0.0061888839925065,1.4756711883244296,1.935137312066517
CM_094-3,-70.8911464,43.1798044,17.04,7.0,8.9,92.13,-28.74,-70.8911464,43.1798044,-86.12660179581731,97.15460918509328,1098.8087295679456,0.6433145338225462,0.1382251242112203,0.044773944156848,0.0061888839925065,1.4584867637982069,1.935137312066517
SSS001-1,-120.5731,46.0417,15.84,8.18,9.31,93.99,-2236.81,-120.5731,46.0417,-2430.1560632371925,243.46009894825943,1123.168703022155,2.465533877417754,0.3580746184605951,0.1715982934325721,0.0614449934493574,3.3496290956495964,3.3856341646379753
SSS001-2,-120.5731,46.0417,15.84,8.18,9.31,93.99,-3827.24,-120.5731,46.0417,-2430.1560632371925,243.46009894825943,1123.168703022155,2.465533877417754,0.3580746184605951,0.1715982934325721,0.0614449934493574,3.5828856969795346,3.3856341646379753
SSS001-3,-120.5731,46.0417,15.84,8.18,9.31,93.99,-3800.03,-120.5731,46.0417,-2430.1560632371925,243.46009894825943,1123.168703022155,2.465533877417754,0.3580746184605951,0.1715982934325721,0.0614449934493574,3.579787025243923,3.3856341646379753
SSS002-1,-120.5476,46.0959,20.57,8.45,9.73,108.23,-5.81,-120.54760000000002,46.0959,-103.38436925587108,96.40090564433793,1098.742040495744,1.5598703153095124,0.137238147955127,0.108565161701847,0.0148992817244103,0.7641761323903307,2.014454882480705
SSS002-2,-120.5476,46.0959,20.57,8.45,9.73,108.23,-5.53,-120.54760000000002,46.0959,-103.38436925587108,96.40090564433793,1098.742040495744,1.5598703153095124,0.137238147955127,0.108565161701847,0.0148992817244103,0.7427251313046983,2.014454882480705
SSS002-3,-120.5476,46.0959,20.57,8.45,9.73,108.23,-7.38,-120.54760000000002,46.0959,-103.38436925587108,96.40090564433793,1098.742040495744,1.5598703153095124,0.137238147955127,0.108565161701847,0.0148992817244103,0.8680563618230416,2.014454882480705
SSS003-1,-120.4811,46.2059,20.46,7.84,8.72,96.75,-37.2,-120.4811,46.2059,-146.65997763898267,94.84104187644289,1098.6065023905146,1.4995509628991908,0.1352420929043507,0.104367004852585,0.014114812166422,1.5705429398818975,2.1663116144433965
SSS003-2,-120.4811,46.2059,20.46,7.84,8.72,96.75,-31.44,-120.4811,46.2059,-146.65997763898267,94.84104187644289,1098.6065023905146,1.4995509628991908,0.1352420929043507,0.104367004852585,0.014114812166422,1.4974825373673704,2.1663116144433965
SSS003-3,-120.4811,46.2059,20.46,7.84,8.72,96.75,-67.87,-120.4811,46.2059,-146.65997763898267,94.84104187644289,1098.6065023905146,1.4995509628991908,0.1352420929043507,0.104367004852585,0.014114812166422,1.8316778491914667,2.1663116144433965
SSS004-1,-120.8161,46.6659,17.86,7.82,8.63,90.92,-3048.94,-120.8161,46.6659,-2698.1607213799493,257.74055368657434,1125.5704069610165,0.9638330623745884,0.3744664432097371,0.0670816613684459,0.0251198311372419,3.48414887798122,3.431067815732288
SSS004-2,-120.8161,46.6659,17.86,7.82,8.63,90.92,-2965.18,-120.8161,46.6659,-2698.1607213799493,257.74055368657434,1125.5704069610165,0.9638330623745884,0.3744664432097371,0.0670816613684459,0.0251198311372419,3.472051062163676,3.431067815732288
SSS004-3,-120.8161,46.6659,17.86,7.82,8.63,90.92,-3263.52,-120.8161,46.6659,-2698.1607213799493,257.74055368657434,1125.5704069610165,0.9638330623745884,0.3744664432097371,0.0670816613684459,0.0251198311372419,3.5136862785496983,3.431067815732288
SSS005-1,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.7,-120.4612,46.5814,-97.7720978580554,96.60818239998284,1098.7601505184164,2.4534186291129334,0.1376075200104702,0.1707550862259462,0.0234971839447264,0.6720978579357175,1.990214933773359
SSS005-2,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.13,-120.4612,46.5814,-97.7720978580554,96.60818239998284,1098.7601505184164,2.4534186291129334,0.1376075200104702,0.1707550862259462,0.0234971839447264,0.615950051656401,1.990214933773359
SSS005-3,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.16,-120.4612,46.5814,-97.7720978580554,96.60818239998284,1098.7601505184164,2.4534186291129334,0.1376075200104702,0.1707550862259462,0.0234971839447264,0.6190933306267428,1.990214933773359
SSS006-1,-120.6206,46.6218,19.43,8.59,9.74,105.93,-58.23,-120.6206,46.6218,-176.36594684194517,94.02614464429412,1098.535866409928,2.6674325987908825,0.1340709369953763,0.1856502098759725,0.0248902975914598,1.7651467901080253,2.2464147342748264
SSS006-2,-120.6206,46.6218,19.43,8.59,9.74,105.93,-57.26,-120.6206,46.6218,-176.36594684194517,94.02614464429412,1098.535866409928,2.6674325987908825,0.1340709369953763,0.1856502098759725,0.0248902975914598,1.7578513436855798,2.2464147342748264
SSS006-3,-120.6206,46.6218,19.43,8.59,9.74,105.93,-91.7,-120.6206,46.6218,-176.36594684194517,94.02614464429412,1098.535866409928,2.6674325987908825,0.1340709369953763,0.1856502098759725,0.0248902975914598,1.9623693356700211,2.2464147342748264
SSS007-1,-121.1237,46.6646,13.61,8.04,9.23,88.83,-5.6,-121.1237,46.6646,-63.12912631082329,98.06316270252918,1098.8894560416504,3.460522869331668,0.1395600756066946,0.2408483713002685,0.0336128169084146,0.7481880270062004,1.8002297788566743
SSS007-2,-121.1237,46.6646,13.61,8.04,9.23,88.83,-3.22,-121.1237,46.6646,-63.12912631082329,98.06316270252918,1098.8894560416504,3.460522869331668,0.1395600756066946,0.2408483713002685,0.0336128169084146,0.5078558716958309,1.8002297788566743
SSS007-3,-121.1237,46.6646,13.61,8.04,9.23,88.83,-7.91,-121.1237,46.6646,-63.12912631082329,98.06316270252918,1098.8894560416504,3.460522869331668,0.1395600756066946,0.2408483713002685,0.0336128169084146,0.8981764834976765,1.8002297788566743
SSS008-1,-121.0893,46.6592,13.16,7.76,8.95,85.27,-3824.62,-121.0893,46.6592,-3056.2013058731595,293.1329994833216,1135.9222958183395,3.5540494647872727,0.4289318739857751,0.2473577136855977,0.1060996076760002,3.5825882917507266,3.4851819569555293
SSS008-2,-121.0893,46.6592,13.16,7.76,8.95,85.27,-3976.99,-121.0893,46.6592,-3056.2013058731595,293.1329994833216,1135.9222958183395,3.5540494647872727,0.4289318739857751,0.2473577136855977,0.1060996076760002,3.5995544989693147,3.4851819569555293
SSS008-3,-121.0893,46.6592,13.16,7.76,8.95,85.27,-3890.98,-121.0893,46.6592,-3056.2013058731595,293.1329994833216,1135.9222958183395,3.5540494647872727,0.4289318739857751,0.2473577136855977,0.1060996076760002,3.5900589984953486,3.4851819569555293
SSS009-1,-121.1511,46.6168,14.2,7.85,8.97,87.47,-2.05,-121.1511,46.6168,-53.047437635250446,98.45228375933016,1098.924454925825,1.725330075731381,0.1400627530695354,0.120080968797506,0.0168188710810356,0.31175386105575426,1.7246644108999916
SSS009-2,-121.1511,46.6168,14.2,7.85,8.97,87.47,-2.26,-121.1511,46.6168,-53.047437635250446,98.45228375933016,1098.924454925825,1.725330075731381,0.1400627530695354,0.120080968797506,0.0168188710810356,0.35410843914740087,1.7246644108999916
SSS009-3,-121.1511,46.6168,14.2,7.85,8.97,87.47,-3.01,-121.1511,46.6168,-53.047437635250446,98.45228375933016,1098.924454925825,1.725330075731381,0.1400627530695354,0.120080968797506,0.0168188710810356,0.47856649559384334,1.7246644108999916
SSS010-1,-121.0675,46.8095,13.61,8.0,9.25,88.98,-4.12,-121.0675,46.8095,-60.35803834384043,98.15747471826673,1098.8980681602193,2.6607707734204307,0.1396405470638018,0.1851865545698395,0.0258595517889929,0.6148972160331346,1.7807351166189689
SSS010-2,-121.0675,46.8095,13.61,8.0,9.25,88.98,-4.35,-121.0675,46.8095,-60.35803834384043,98.15747471826673,1098.8980681602193,2.6607707734204307,0.1396405470638018,0.1851865545698395,0.0258595517889929,0.6384892569546373,1.7807351166189689
SSS010-3,-121.0675,46.8095,13.61,8.0,9.25,88.98,-4.31,-121.0675,46.8095,-60.35803834384043,98.15747471826673,1098.8980681602193,2.6607707734204307,0.1396405470638018,0.1851865545698395,0.0258595517889929,0.6344772701607315,1.7807351166189689
SSS011-1,-121.0672,46.8099,12.59,7.79,9.48,89.11,-11.55,-121.0672,46.8099,-63.41719941477236,98.02674224583066,1098.8863610304657,2.699241675547103,0.1394577717110127,0.1878640846626982,0.0261991066315889,1.0625819842281632,1.8022070591107122
SSS011-2,-121.0672,46.8099,12.59,7.79,9.48,89.11,-9.98,-121.0672,46.8099,-63.41719941477236,98.02674224583066,1098.8863610304657,2.699241675547103,0.1394577717110127,0.1878640846626982,0.0261991066315889,0.9991305412873711,1.8022070591107122
SSS011-3,-121.0672,46.8099,12.59,7.79,9.48,89.11,-10.88,-121.0672,46.8099,-63.41719941477236,98.02674224583066,1098.8863610304657,2.699241675547103,0.1394577717110127,0.1878640846626982,0.0261991066315889,1.0366288953621612,1.8022070591107122
SSS012-1,-120.8178,46.7521,19.15,8.22,9.42,101.88,-35.91,-120.8178,46.7521,-120.48830749333732,95.87799092516902,1098.696133803804,0.6860058165316801,0.1366341769577055,0.0477452078350447,0.0065236271762158,1.5552154051260731,2.0809449038610435
SSS012-2,-120.8178,46.7521,19.15,8.22,9.42,101.88,-58.05,-120.8178,46.7521,-120.48830749333732,95.87799092516902,1098.696133803804,0.6860058165316801,0.1366341769577055,0.0477452078350447,0.0065236271762158,1.7638022240745928,2.0809449038610435
SSS012-3,-120.8178,46.7521,19.15,8.22,9.42,101.88,-13.61,-120.8178,46.7521,-120.48830749333732,95.87799092516902,1098.696133803804,0.6860058165316801,0.1366341769577055,0.0477452078350447,0.0065236271762158,1.1338581252033346,2.0809449038610435
SSS013-1,-119.474,46.2554,22.45,8.19,7.99,92.23,-16.87,-119.474,46.2554,-108.16800076569211,96.35372567167904,1098.7381239671915,2.65356457377347,0.1370922901404233,0.1846850114465108,0.0253188911738124,1.2271150825891253,2.034098802856837
SSS013-2,-119.474,46.2554,22.45,8.19,7.99,92.23,-12.45,-119.474,46.2554,-108.16800076569211,96.35372567167904,1098.7381239671915,2.65356457377347,0.1370922901404233,0.1846850114465108,0.0253188911738124,1.095169351431755,2.034098802856837
SSS013-3,-119.474,46.2554,22.45,8.19,7.99,92.23,-12.89,-119.474,46.2554,-108.16800076569211,96.35372567167904,1098.7381239671915,2.65356457377347,0.1370922901404233,0.1846850114465108,0.0253188911738124,1.110252917353403,2.034098802856837
SSS014-1,-119.9999,46.232,22.19,8.22,10.54,121.0,-1599.21,-119.9999,46.232,-2550.719972541869,246.68662637385648,1123.4167969530622,3.720318986964756,0.3603849572004085,0.2589298792586733,0.0933144334545439,3.2039054967999308,3.406662782774729
SSS014-2,-119.9999,46.232,22.19,8.22,10.54,121.0,-3564.45,-119.9999,46.232,-2550.719972541869,246.68662637385648,1123.4167969530622,3.720318986964756,0.3603849572004085,0.2589298792586733,0.0933144334545439,3.551992527065169,3.406662782774729
SSS014-3,-119.9999,46.232,22.19,8.22,10.54,121.0,-3049.36,-119.9999,46.232,-2550.719972541869,246.68662637385648,1123.4167969530622,3.720318986964756,0.3603849572004085,0.2589298792586733,0.0933144334545439,3.4842086991388173,3.406662782774729
SSS015-1,-120.4704,46.5302,19.08,8.19,9.8,105.77,-13.69,-120.4704,46.5302,-136.4915899302329,95.1999824847704,1098.6374927786728,3.0854959405110254,0.1359007432786628,0.214746932757359,0.0291842677785381,1.13640344813399,2.1351058926997446
SSS015-2,-120.4704,46.5302,19.08,8.19,9.8,105.77,-25.26,-120.4704,46.5302,-136.4915899302329,95.1999824847704,1098.6374927786728,3.0854959405110254,0.1359007432786628,0.214746932757359,0.0291842677785381,1.402433346219312,2.1351058926997446
SSS015-3,-120.4704,46.5302,19.08,8.19,9.8,105.77,-26.77,-120.4704,46.5302,-136.4915899302329,95.1999824847704,1098.6374927786728,3.0854959405110254,0.1359007432786628,0.214746932757359,0.0291842677785381,1.4276483711869326,2.1351058926997446
SSS016-1,-120.7135,46.7288,16.28,7.8,9.48,96.65,-132.92,-120.7135,46.7288,-174.8825843927473,94.0195507088764,1098.5353326676045,1.8498780553521352,0.134022237726721,0.1287493634803567,0.0172552777995283,2.1235903326066734,2.242746562602059
SSS016-3,-120.7135,46.7288,16.28,7.8,9.48,96.65,-75.22,-120.7135,46.7288,-174.8825843927473,94.0195507088764,1098.5353326676045,1.8498780553521352,0.134022237726721,0.1287493634803567,0.0172552777995283,1.8763333290863804,2.242746562602059
SSS017-1,-120.6553,46.6856,17.45,7.81,9.98,104.25,-5.13,-120.65529999999998,46.6856,-107.36068815879696,96.23267034233984,1098.7271646607735,1.8537149894525744,0.1371943651302546,0.1290164096360308,0.0177003244114,0.7101173651118162,2.030845286567562
SSS017-2,-120.6553,46.6856,17.45,7.81,9.98,104.25,-5.38,-120.65529999999998,46.6856,-107.36068815879696,96.23267034233984,1098.7271646607735,1.8537149894525744,0.1371943651302546,0.1290164096360308,0.0177003244114,0.7307822756663892,2.030845286567562
SSS017-3,-120.6553,46.6856,17.45,7.81,9.98,104.25,-4.77,-120.65529999999998,46.6856,-107.36068815879696,96.23267034233984,1098.7271646607735,1.8537149894525744,0.1371943651302546,0.1290164096360308,0.0177003244114,0.6785183790401139,2.030845286567562
SSS018-1,-121.1357,47.0171,13.46,7.19,8.5,81.53,-2.02,-121.1357,47.0171,-51.76111156413269,98.4945755153083,1098.9282478511789,1.492673935654505,0.1401565611405928,0.1038883717460249,0.0145606369264183,0.3053513694466238,1.7140035941866412
SSS018-2,-121.1357,47.0171,13.46,7.19,8.5,81.53,-6.06,-121.1357,47.0171,-51.76111156413269,98.4945755153083,1098.9282478511789,1.492673935654505,0.1401565611405928,0.1038883717460249,0.0145606369264183,0.7824726241662862,1.7140035941866412
SSS018-3,-121.1357,47.0171,13.46,7.19,8.5,81.53,-1.54,-121.1357,47.0171,-51.76111156413269,98.4945755153083,1098.9282478511789,1.492673935654505,0.1401565611405928,0.1038883717460249,0.0145606369264183,0.1875207208364631,1.7140035941866412
SSS019-1,-121.1285,47.0195,12.24,8.02,9.45,88.18,-10.78,-121.1285,47.0195,-66.65297123214438,97.8812951684413,1098.8733776799686,2.811209198831624,0.1392588210556363,0.1956568942004112,0.0272469484177565,1.0326187608507198,1.8238195140043876
SSS019-2,-121.1285,47.0195,12.24,8.02,9.45,88.18,-18.67,-121.1285,47.0195,-66.65297123214438,97.8812951684413,1098.8733776799686,2.811209198831624,0.1392588210556363,0.1956568942004112,0.0272469484177565,1.2711443179490785,1.8238195140043876
SSS019-3,-121.1285,47.0195,12.24,8.02,9.45,88.18,-25.35,-121.1285,47.0195,-66.65297123214438,97.8812951684413,1098.8733776799686,2.811209198831624,0.1392588210556363,0.1956568942004112,0.0272469484177565,1.4039779636693548,1.8238195140043876
SSS020-1,-121.0983,46.9891,18.79,8.29,8.56,91.92,-98.57,-121.0983,46.9891,-111.6385614704964,96.18498404617998,1098.7231793422566,2.1014885944101347,0.1368904675857771,0.1462611646798689,0.0200217592226675,1.9937447565544624,2.0478142317090104
SSS020-2,-121.0983,46.9891,18.79,8.29,8.56,91.92,-33.18,-121.0983,46.9891,-111.6385614704964,96.18498404617998,1098.7231793422566,2.1014885944101347,0.1368904675857771,0.1462611646798689,0.0200217592226675,1.520876381688342,2.0478142317090104
SSS020-3,-121.0983,46.9891,18.79,8.29,8.56,91.92,-88.98,-121.0983,46.9891,-111.6385614704964,96.18498404617998,1098.7231793422566,2.1014885944101347,0.1368904675857771,0.1462611646798689,0.0200217592226675,1.9492924014120256,2.0478142317090104
SSS021-1,-121.1082,47.3543,14.94,7.69,9.05,89.67,-5.01,-121.10819999999998,47.3543,-59.57793145770832,98.15110408416544,1098.8977042930965,2.504339124455238,0.1396779464550399,0.1742990935427843,0.0243457394550309,0.6998377258672457,1.7750854204618023
SSS021-2,-121.1082,47.3543,14.94,7.69,9.05,89.67,-11.46,-121.10819999999998,47.3543,-59.57793145770832,98.15110408416544,1098.8977042930965,2.504339124455238,0.1396779464550399,0.1742990935427843,0.0243457394550309,1.0591846176313713,1.7750854204618023
SSS021-3,-121.1082,47.3543,14.94,7.69,9.05,89.67,-14.33,-121.10819999999998,47.3543,-59.57793145770832,98.15110408416544,1098.8977042930965,2.504339124455238,0.1396779464550399,0.1742990935427843,0.0243457394550309,1.1562461903973444,1.7750854204618023
SSS022-1,-121.1073,47.4636,14.6,7.85,9.12,89.7,-3.26,-121.10729999999998,47.4636,-63.73458776970956,98.00098685828348,1098.8859805535317,6.938842981308528,0.1396366643003873,0.4829354100119617,0.0674354897266102,0.5132176000679389,1.8043751811717998
SSS022-2,-121.1073,47.4636,14.6,7.85,9.12,89.7,-3.53,-121.10729999999998,47.4636,-63.73458776970956,98.00098685828348,1098.8859805535317,6.938842981308528,0.1396366643003873,0.4829354100119617,0.0674354897266102,0.5477747053878226,1.8043751811717998
SSS022-3,-121.1073,47.4636,14.6,7.85,9.12,89.7,-2.66,-121.10729999999998,47.4636,-63.73458776970956,98.00098685828348,1098.8859805535317,6.938842981308528,0.1396366643003873,0.4829354100119617,0.0674354897266102,0.42488163663106704,1.8043751811717998
SSS023-1,-120.6423,46.8986,13.77,7.55,6.05,58.37,-2936.54,-120.6423,46.8986,-2601.6469027002013,246.11336879653,1122.7129846533348,1.688558331270737,0.3688255263405181,0.1175216981041365,0.0433450021596895,3.467835920949778,3.4152483534804987
SSS023-2,-120.6423,46.8986,13.77,7.55,6.05,58.37,-3235.01,-120.6423,46.8986,-2601.6469027002013,246.11336879653,1122.7129846533348,1.688558331270737,0.3688255263405181,0.1175216981041365,0.0433450021596895,3.5098756274894507,3.4152483534804987
SSS023-3,-120.6423,46.8986,13.77,7.55,6.05,58.37,-1691.56,-120.6423,46.8986,-2601.6469027002013,246.11336879653,1122.7129846533348,1.688558331270737,0.3688255263405181,0.1175216981041365,0.0433450021596895,3.2282874069166527,3.4152483534804987
SSS024-1,-120.7125,46.8331,17.71,7.9,8.78,92.2,-1740.84,-120.7125,46.8331,-1636.647876218488,158.39090026847165,1106.2275372642882,0.913397556612594,0.2279193061938257,0.0635714087629407,0.0144891513790135,3.2407588570964956,3.213955251272062
SSS024-2,-120.7125,46.8331,17.71,7.9,8.78,92.2,-2084.19,-120.7125,46.8331,-1636.647876218488,158.39090026847165,1106.2275372642882,0.913397556612594,0.2279193061938257,0.0635714087629407,0.0144891513790135,3.3189373078089965,3.213955251272062
SSS024-3,-120.7125,46.8331,17.71,7.9,8.78,92.2,-1713.76,-120.7125,46.8331,-1636.647876218488,158.39090026847165,1106.2275372642882,0.913397556612594,0.2279193061938257,0.0635714087629407,0.0144891513790135,3.2339500019665834,3.213955251272062
SSS025-1,-120.1377,46.2752,18.24,7.5,6.36,67.47,-3555.34,-120.1377,46.2752,-3496.2888875986755,340.78030580130496,1147.8190935641665,4.429802621142349,0.4910303760766731,0.3083091159255504,0.1513891411407895,3.5508811389794825,3.543607309862414
SSS025-2,-120.1377,46.2752,18.24,7.5,6.36,67.47,-3631.26,-120.1377,46.2752,-3496.2888875986755,340.78030580130496,1147.8190935641665,4.429802621142349,0.4910303760766731,0.3083091159255504,0.1513891411407895,3.5600573457244478,3.543607309862414
SSS025-3,-120.1377,46.2752,18.24,7.5,6.36,67.47,-3685.4,-120.1377,46.2752,-3496.2888875986755,340.78030580130496,1147.8190935641665,4.429802621142349,0.4910303760766731,0.3083091159255504,0.1513891411407895,3.566484631507165,3.543607309862414
SSS026-1,-120.1991,46.3147,20.46,8.83,12.46,138.28,-3114.61,-120.1991,46.3147,-2684.995956197502,255.8660382452097,1124.8283151971132,3.523712105248934,0.3693361286335194,0.2452462687074084,0.09057830744621,3.493403673643103,3.428943635956456
SSS026-2,-120.1991,46.3147,20.46,8.83,12.46,138.28,-3019.19,-120.1991,46.3147,-2684.995956197502,255.8660382452097,1124.8283151971132,3.523712105248934,0.3693361286335194,0.2452462687074084,0.09057830744621,3.4798904443762315,3.428943635956456
SSS026-3,-120.1991,46.3147,20.46,8.83,12.46,138.28,-2328.29,-120.1991,46.3147,-2684.995956197502,255.8660382452097,1124.8283151971132,3.523712105248934,0.3693361286335194,0.2452462687074084,0.09057830744621,3.3670370728661094,3.428943635956456
SSS027-1,-120.4197,46.2354,23.53,8.28,8.96,105.54,-16.97,-120.4197,46.2354,-140.37031887351242,95.04805693511544,1098.6247227687654,2.009727888726572,0.1355988348804158,0.1398747261710786,0.0189668498980154,1.2296818423176759,2.1472752864819755
SSS027-2,-120.4197,46.2354,23.53,8.28,8.96,105.54,-17.58,-120.4197,46.2354,-140.37031887351242,95.04805693511544,1098.6247227687654,2.009727888726572,0.1355988348804158,0.1398747261710786,0.0189668498980154,1.245018870737753,2.1472752864819755
SSS027-3,-120.4197,46.2354,23.53,8.28,8.96,105.54,-19.64,-120.4197,46.2354,-140.37031887351242,95.04805693511544,1098.6247227687654,2.009727888726572,0.1355988348804158,0.1398747261710786,0.0189668498980154,1.293141483450931,2.1472752864819755
SSS028-1,-120.8717,46.2902,15.5,7.69,8.03,80.53,-22.3,-120.8717,46.2902,-75.672586015964,97.57106862291796,1098.8458289558616,2.544322640674934,0.1388074926684454,0.1770818998191755,0.0245802945108645,1.3483048630481607,1.878938575691803
SSS028-2,-120.8717,46.2902,15.5,7.69,8.03,80.53,-15.57,-120.8717,46.2902,-75.672586015964,97.57106862291796,1098.8458289558616,2.544322640674934,0.1388074926684454,0.1770818998191755,0.0245802945108645,1.1922886125681202,1.878938575691803
SSS028-3,-120.8717,46.2902,15.5,7.69,8.03,80.53,-15.99,-120.8717,46.2902,-75.672586015964,97.57106862291796,1098.8458289558616,2.544322640674934,0.1388074926684454,0.1770818998191755,0.0245802945108645,1.2038484637462348,1.878938575691803
SSS029-1,-120.7891,46.3111,18.19,8.03,8.75,92.78,-42.7,-120.7891,46.3111,-126.61181138028088,95.60009172991214,1098.6720566102356,1.074948449451581,0.1361350587192235,0.0748151632161193,0.0101849666375146,1.6304278750250238,2.1024742220952857
SSS029-2,-120.7891,46.3111,18.19,8.03,8.75,92.78,-29.32,-120.7891,46.3111,-126.61181138028088,95.60009172991214,1098.6720566102356,1.074948449451581,0.1361350587192235,0.0748151632161193,0.0101849666375146,1.4671639659690903,2.1024742220952857
SSS029-3,-120.7891,46.3111,18.19,8.03,8.75,92.78,-49.18,-120.7891,46.3111,-126.61181138028088,95.60009172991214,1098.6720566102356,1.074948449451581,0.1361350587192235,0.0748151632161193,0.0101849666375146,1.6917885244026984,2.1024742220952857
SSS030-1,-120.6704,46.3656,19.71,8.41,10.52,115.01,-13.59,-120.6704,46.3656,-192.9429221338631,93.64311983151872,1098.5039032494694,3.549260756634168,0.1336283084519804,0.2470244251616208,0.0330094560806702,1.1332194567324942,2.285428851657937
SSS030-2,-120.6704,46.3656,19.71,8.41,10.52,115.01,-8.92,-120.6704,46.3656,-192.9429221338631,93.64311983151872,1098.5039032494694,3.549260756634168,0.1336283084519804,0.2470244251616208,0.0330094560806702,0.9503648543761231,2.285428851657937
SSS030-3,-120.6704,46.3656,19.71,8.41,10.52,115.01,-13.78,-120.6704,46.3656,-192.9429221338631,93.64311983151872,1098.5039032494694,3.549260756634168,0.1336283084519804,0.2470244251616208,0.0330094560806702,1.139249217571607,2.285428851657937
SSS031-1,-121.094,46.6674,9.51,8.05,9.85,86.3,-5.72,-121.094,46.6674,-51.1971827720573,98.53280161375196,1098.9317660623178,1.7633078984450474,0.1401602641669742,0.1227241811360748,0.0172010536477078,0.7573960287930241,1.709246063706063
SSS031-2,-121.094,46.6674,9.51,8.05,9.85,86.3,-2.31,-121.094,46.6674,-51.1971827720573,98.53280161375196,1098.9317660623178,1.7633078984450474,0.1401602641669742,0.1227241811360748,0.0172010536477078,0.36361197989214433,1.709246063706063
