Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
CM_063-1,-71.035868,43.079493,9.5,6.0,10.39,90.92,-2.86,-71.035868,43.079493,-75.43124089639781,117.99345821755988,1207.9862172512387,0.3557570267781622,0.1569407756352942,0.0244240422002167,0.0038331281270511
CM_063-2,-71.035868,43.079493,9.5,6.0,10.39,90.92,-2.76,-71.035868,43.079493,-75.43124089639781,117.99345821755988,1207.9862172512387,0.3557570267781622,0.1569407756352942,0.0244240422002167,0.0038331281270511
CM_063-3,-71.035868,43.079493,9.5,6.0,10.39,90.92,-2.86,-71.035868,43.079493,-75.43124089639781,117.99345821755988,1207.9862172512387,0.3557570267781622,0.1569407756352942,0.0244240422002167,0.0038331281270511
CM_064-1,-86.7497169,33.6052817,16.14,6.5,9.36,95.15,-27.73,-86.7497169,33.6052817,-107.68534685366474,116.61808137355854,1207.8530303683738,1.5972588732122752,0.1550338417947925,0.1096577584912567,0.017000663581505
CM_064-2,-86.7497169,33.6052817,16.14,6.5,9.36,95.15,-31.82,-86.7497169,33.6052817,-107.68534685366474,116.61808137355854,1207.8530303683738,1.5972588732122752,0.1550338417947925,0.1096577584912567,0.017000663581505
CM_064-3,-86.7497169,33.6052817,16.14,6.5,9.36,95.15,-19.66,-86.7497169,33.6052817,-107.68534685366474,116.61808137355854,1207.8530303683738,1.5972588732122752,0.1550338417947925,0.1096577584912567,0.017000663581505
CM_069-1,-111.84597,40.66522,4.67,6.5,11.04,85.68,-1590.24,-111.84597,40.66522,-1676.3837928705166,180.8052021654432,1215.995086852843,3.8355091412488216,0.2467121733831689,0.2633219587355981,0.0649647327391724
CM_069-2,-111.84597,40.66522,4.67,6.5,11.04,85.68,-1622.5,-111.84597,40.66522,-1676.3837928705166,180.8052021654432,1215.995086852843,3.8355091412488216,0.2467121733831689,0.2633219587355981,0.0649647327391724
CM_069-3,-111.84597,40.66522,4.67,6.5,11.04,85.68,-2128.42,-111.84597,40.66522,-1676.3837928705166,180.8052021654432,1215.995086852843,3.8355091412488216,0.2467121733831689,0.2633219587355981,0.0649647327391724
CM_070-1,-72.41875,43.71559,0.27,6.0,14.27,98.33,-6.65,-72.41875,43.71559,-78.18962678115993,117.83112578275332,1207.9702850189794,0.4916322213104475,0.1567494227909775,0.0337523793388351,0.0052906659791844
CM_070-2,-72.41875,43.71559,0.27,6.0,14.27,98.33,-8.15,-72.41875,43.71559,-78.18962678115993,117.83112578275332,1207.9702850189794,0.4916322213104475,0.1567494227909775,0.0337523793388351,0.0052906659791844
CM_070-3,-72.41875,43.71559,0.27,6.0,14.27,98.33,-5.59,-72.41875,43.71559,-78.18962678115993,117.83112578275332,1207.9702850189794,0.4916322213104475,0.1567494227909775,0.0337523793388351,0.0052906659791844
CM_074-1,-116.1946675,43.6042604,3.24,6.0,11.67,87.26,-5.88,-116.1946675,43.6042604,-107.27824742032452,116.57104092373098,1207.850586363439,1.0550689770494406,0.1553334086540887,0.072434406856182,0.0112514833208078
CM_074-2,-116.1946675,43.6042604,3.24,6.0,11.67,87.26,-9.31,-116.1946675,43.6042604,-107.27824742032452,116.57104092373098,1207.850586363439,1.0550689770494406,0.1553334086540887,0.072434406856182,0.0112514833208078
CM_074-3,-116.1946675,43.6042604,3.24,6.0,11.67,87.26,-6.41,-116.1946675,43.6042604,-107.27824742032452,116.57104092373098,1207.850586363439,1.0550689770494406,0.1553334086540887,0.072434406856182,0.0112514833208078
SSS001-1,-120.5731,46.0417,15.84,8.18,9.31,93.99,-2236.81,-120.5731,46.0417,-2919.7309254492607,315.26394240499764,1244.0766906848796,2.307506858875606,0.4293204662415862,0.1584189226249933,0.0680124857228519
SSS001-2,-120.5731,46.0417,15.84,8.18,9.31,93.99,-3827.24,-120.5731,46.0417,-2919.7309254492607,315.26394240499764,1244.0766906848796,2.307506858875606,0.4293204662415862,0.1584189226249933,0.0680124857228519
SSS001-3,-120.5731,46.0417,15.84,8.18,9.31,93.99,-3800.03,-120.5731,46.0417,-2919.7309254492607,315.26394240499764,1244.0766906848796,2.307506858875606,0.4293204662415862,0.1584189226249933,0.0680124857228519
SSS002-1,-120.5476,46.0959,20.57,8.45,9.73,108.23,-5.81,-120.54760000000002,46.0959,-104.69949621953928,116.74212037609227,1207.8648456366625,1.3654736131166534,0.1552457675682367,0.0937448388639691,0.0145534894649974
SSS002-2,-120.5476,46.0959,20.57,8.45,9.73,108.23,-5.53,-120.54760000000002,46.0959,-104.69949621953928,116.74212037609227,1207.8648456366625,1.3654736131166534,0.1552457675682367,0.0937448388639691,0.0145534894649974
SSS002-3,-120.5476,46.0959,20.57,8.45,9.73,108.23,-7.38,-120.54760000000002,46.0959,-104.69949621953928,116.74212037609227,1207.8648456366625,1.3654736131166534,0.1552457675682367,0.0937448388639691,0.0145534894649974
SSS003-1,-120.4811,46.2059,20.46,7.84,8.72,96.75,-37.2,-120.4811,46.2059,-150.0489724599154,114.65864363958558,1207.6646977603343,1.391756055047506,0.1527018000755139,0.0955492261916273,0.0145905388352838
SSS003-2,-120.4811,46.2059,20.46,7.84,8.72,96.75,-31.44,-120.4811,46.2059,-150.0489724599154,114.65864363958558,1207.6646977603343,1.391756055047506,0.1527018000755139,0.0955492261916273,0.0145905388352838
SSS003-3,-120.4811,46.2059,20.46,7.84,8.72,96.75,-67.87,-120.4811,46.2059,-150.0489724599154,114.65864363958558,1207.6646977603343,1.391756055047506,0.1527018000755139,0.0955492261916273,0.0145905388352838
SSS004-1,-120.8161,46.6659,17.86,7.82,8.63,90.92,-3048.94,-120.8161,46.6659,-2672.3434042717254,284.8340664733193,1236.1765427437429,0.7735629651217885,0.3883779191501164,0.0531079728087583,0.0206259639697465
SSS004-2,-120.8161,46.6659,17.86,7.82,8.63,90.92,-2965.18,-120.8161,46.6659,-2672.3434042717254,284.8340664733193,1236.1765427437429,0.7735629651217885,0.3883779191501164,0.0531079728087583,0.0206259639697465
SSS004-3,-120.8161,46.6659,17.86,7.82,8.63,90.92,-3263.52,-120.8161,46.6659,-2672.3434042717254,284.8340664733193,1236.1765427437429,0.7735629651217885,0.3883779191501164,0.0531079728087583,0.0206259639697465
SSS005-1,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.7,-120.4612,46.5814,-110.14812888478156,116.45397214958716,1207.83661594175,2.2848705418619164,0.1549729690824858,0.1568648553251657,0.0243098123744354
SSS005-2,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.13,-120.4612,46.5814,-110.14812888478156,116.45397214958716,1207.83661594175,2.2848705418619164,0.1549729690824858,0.1568648553251657,0.0243098123744354
SSS005-3,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.16,-120.4612,46.5814,-110.14812888478156,116.45397214958716,1207.83661594175,2.2848705418619164,0.1549729690824858,0.1568648553251657,0.0243098123744354
SSS006-1,-120.6206,46.6218,19.43,8.59,9.74,105.93,-58.23,-120.6206,46.6218,-186.45772325124204,113.32064554162612,1207.537784288665,2.59911872651253,0.1509220923791403,0.178439161229274,0.0269304115751007
SSS006-2,-120.6206,46.6218,19.43,8.59,9.74,105.93,-57.26,-120.6206,46.6218,-186.45772325124204,113.32064554162612,1207.537784288665,2.59911872651253,0.1509220923791403,0.178439161229274,0.0269304115751007
SSS006-3,-120.6206,46.6218,19.43,8.59,9.74,105.93,-91.7,-120.6206,46.6218,-186.45772325124204,113.32064554162612,1207.537784288665,2.59911872651253,0.1509220923791403,0.178439161229274,0.0269304115751007
SSS007-1,-121.1237,46.6646,13.61,8.04,9.23,88.83,-5.6,-121.1237,46.6646,-81.92354319042937,117.62613912970548,1207.949916842212,3.3975037861552395,0.1565679886846293,0.2332512630880391,0.0365196811198435
SSS007-2,-121.1237,46.6646,13.61,8.04,9.23,88.83,-3.22,-121.1237,46.6646,-81.92354319042937,117.62613912970548,1207.949916842212,3.3975037861552395,0.1565679886846293,0.2332512630880391,0.0365196811198435
SSS007-3,-121.1237,46.6646,13.61,8.04,9.23,88.83,-7.91,-121.1237,46.6646,-81.92354319042937,117.62613912970548,1207.949916842212,3.3975037861552395,0.1565679886846293,0.2332512630880391,0.0365196811198435
SSS008-1,-121.0893,46.6592,13.16,7.76,8.95,85.27,-3824.62,-121.0893,46.6592,-3127.801733934065,335.4626885594008,1248.749036187928,3.46639908895811,0.4596819046563916,0.2379811817021367,0.109395642877217
SSS008-2,-121.0893,46.6592,13.16,7.76,8.95,85.27,-3976.99,-121.0893,46.6592,-3127.801733934065,335.4626885594008,1248.749036187928,3.46639908895811,0.4596819046563916,0.2379811817021367,0.109395642877217
SSS008-3,-121.0893,46.6592,13.16,7.76,8.95,85.27,-3890.98,-121.0893,46.6592,-3127.801733934065,335.4626885594008,1248.749036187928,3.46639908895811,0.4596819046563916,0.2379811817021367,0.109395642877217
SSS009-1,-121.1511,46.6168,14.2,7.85,8.97,87.47,-2.05,-121.1511,46.6168,-75.314004834057,117.95472279204525,1207.9821923983473,1.6478308895270417,0.156953730371518,0.1131297153821943,0.0177561308451034
SSS009-2,-121.1511,46.6168,14.2,7.85,8.97,87.47,-2.26,-121.1511,46.6168,-75.314004834057,117.95472279204525,1207.9821923983473,1.6478308895270417,0.156953730371518,0.1131297153821943,0.0177561308451034
SSS009-3,-121.1511,46.6168,14.2,7.85,8.97,87.47,-3.01,-121.1511,46.6168,-75.314004834057,117.95472279204525,1207.9821923983473,1.6478308895270417,0.156953730371518,0.1131297153821943,0.0177561308451034
SSS010-1,-121.0675,46.8095,13.61,8.0,9.25,88.98,-4.12,-121.0675,46.8095,-79.75166515592306,117.74671194256769,1207.961829797689,2.599017746333318,0.156686228173958,0.1784322285646382,0.0279578728784667
SSS010-2,-121.0675,46.8095,13.61,8.0,9.25,88.98,-4.35,-121.0675,46.8095,-79.75166515592306,117.74671194256769,1207.961829797689,2.599017746333318,0.156686228173958,0.1784322285646382,0.0279578728784667
SSS010-3,-121.0675,46.8095,13.61,8.0,9.25,88.98,-4.31,-121.0675,46.8095,-79.75166515592306,117.74671194256769,1207.961829797689,2.599017746333318,0.156686228173958,0.1784322285646382,0.0279578728784667
SSS011-1,-121.0672,46.8099,12.59,7.79,9.48,89.11,-11.55,-121.0672,46.8099,-83.987379745615,117.54235664559346,1207.941895450855,2.6390174513399485,0.156418615879479,0.1811783569880899,0.0283396678273951
SSS011-2,-121.0672,46.8099,12.59,7.79,9.48,89.11,-9.98,-121.0672,46.8099,-83.987379745615,117.54235664559346,1207.941895450855,2.6390174513399485,0.156418615879479,0.1811783569880899,0.0283396678273951
SSS011-3,-121.0672,46.8099,12.59,7.79,9.48,89.11,-10.88,-121.0672,46.8099,-83.987379745615,117.54235664559346,1207.941895450855,2.6390174513399485,0.156418615879479,0.1811783569880899,0.0283396678273951
SSS012-1,-120.8178,46.7521,19.15,8.22,9.42,101.88,-35.91,-120.8178,46.7521,-117.5279145325308,116.04682966257953,1207.7969810088728,0.6833199104964313,0.1545094547981465,0.0469124516846721,0.007248417333043
SSS012-2,-120.8178,46.7521,19.15,8.22,9.42,101.88,-58.05,-120.8178,46.7521,-117.5279145325308,116.04682966257953,1207.7969810088728,0.6833199104964313,0.1545094547981465,0.0469124516846721,0.007248417333043
SSS012-3,-120.8178,46.7521,19.15,8.22,9.42,101.88,-13.61,-120.8178,46.7521,-117.5279145325308,116.04682966257953,1207.7969810088728,0.6833199104964313,0.1545094547981465,0.0469124516846721,0.007248417333043
SSS013-1,-119.474,46.2554,22.45,8.19,7.99,92.23,-16.87,-119.474,46.2554,-121.1906103702348,115.94729167594288,1207.7876305838306,2.523443373494013,0.1543336803839994,0.1732437669671303,0.0267373481596251
SSS013-2,-119.474,46.2554,22.45,8.19,7.99,92.23,-12.45,-119.474,46.2554,-121.1906103702348,115.94729167594288,1207.7876305838306,2.523443373494013,0.1543336803839994,0.1732437669671303,0.0267373481596251
SSS013-3,-119.474,46.2554,22.45,8.19,7.99,92.23,-12.89,-119.474,46.2554,-121.1906103702348,115.94729167594288,1207.7876305838306,2.523443373494013,0.1543336803839994,0.1732437669671303,0.0267373481596251
SSS014-1,-119.9999,46.232,22.19,8.22,10.54,121.0,-1599.21,-119.9999,46.232,-2425.654871540896,253.0411907885784,1229.6076727545235,3.655189023006046,0.3549926391365364,0.2509423123870921,0.0890826737453189
SSS014-2,-119.9999,46.232,22.19,8.22,10.54,121.0,-3564.45,-119.9999,46.232,-2425.654871540896,253.0411907885784,1229.6076727545235,3.655189023006046,0.3549926391365364,0.2509423123870921,0.0890826737453189
SSS014-3,-119.9999,46.232,22.19,8.22,10.54,121.0,-3049.36,-119.9999,46.232,-2425.654871540896,253.0411907885784,1229.6076727545235,3.655189023006046,0.3549926391365364,0.2509423123870921,0.0890826737453189
SSS015-1,-120.4704,46.5302,19.08,8.19,9.8,105.77,-13.69,-120.4704,46.5302,-141.1358674684949,115.14559608171024,1207.711449711181,3.099990105624453,0.1532303514841149,0.2128258430921698,0.0326113787419162
SSS015-2,-120.4704,46.5302,19.08,8.19,9.8,105.77,-25.26,-120.4704,46.5302,-141.1358674684949,115.14559608171024,1207.711449711181,3.099990105624453,0.1532303514841149,0.2128258430921698,0.0326113787419162
SSS015-3,-120.4704,46.5302,19.08,8.19,9.8,105.77,-26.77,-120.4704,46.5302,-141.1358674684949,115.14559608171024,1207.711449711181,3.099990105624453,0.1532303514841149,0.2128258430921698,0.0326113787419162
SSS016-1,-120.7135,46.7288,16.28,7.8,9.48,96.65,-132.92,-120.7135,46.7288,-181.58482047319816,113.48320281051193,1207.5530132021245,1.8275136034502064,0.1511685689878094,0.1254656015549934,0.0189664554442629
SSS016-3,-120.7135,46.7288,16.28,7.8,9.48,96.65,-75.22,-120.7135,46.7288,-181.58482047319816,113.48320281051193,1207.5530132021245,1.8275136034502064,0.1511685689878094,0.1254656015549934,0.0189664554442629
SSS017-1,-120.6553,46.6856,17.45,7.81,9.98,104.25,-5.13,-120.65529999999998,46.6856,-112.28830924775173,116.40972391129448,1207.8325954772358,1.836070285289355,0.1548604381081382,0.126053049567548,0.0195206304808973
SSS017-2,-120.6553,46.6856,17.45,7.81,9.98,104.25,-5.38,-120.65529999999998,46.6856,-112.28830924775173,116.40972391129448,1207.8325954772358,1.836070285289355,0.1548604381081382,0.126053049567548,0.0195206304808973
SSS017-3,-120.6553,46.6856,17.45,7.81,9.98,104.25,-4.77,-120.65529999999998,46.6856,-112.28830924775173,116.40972391129448,1207.8325954772358,1.836070285289355,0.1548604381081382,0.126053049567548,0.0195206304808973
SSS018-1,-121.1357,47.0171,13.46,7.19,8.5,81.53,-2.02,-121.1357,47.0171,-73.58264051135464,118.04250453672614,1207.990857588179,1.547795371683775,0.1570464109123198,0.1062619052606304,0.0166880508378869
SSS018-2,-121.1357,47.0171,13.46,7.19,8.5,81.53,-6.06,-121.1357,47.0171,-73.58264051135464,118.04250453672614,1207.990857588179,1.547795371683775,0.1570464109123198,0.1062619052606304,0.0166880508378869
SSS018-3,-121.1357,47.0171,13.46,7.19,8.5,81.53,-1.54,-121.1357,47.0171,-73.58264051135464,118.04250453672614,1207.990857588179,1.547795371683775,0.1570464109123198,0.1062619052606304,0.0166880508378869
SSS019-1,-121.1285,47.0195,12.24,8.02,9.45,88.18,-10.78,-121.1285,47.0195,-90.0774029342732,117.22088384230312,1207.9105883341897,2.748375849800657,0.1560254812919123,0.1886862175162194,0.0294398579011185
SSS019-2,-121.1285,47.0195,12.24,8.02,9.45,88.18,-18.67,-121.1285,47.0195,-90.0774029342732,117.22088384230312,1207.9105883341897,2.748375849800657,0.1560254812919123,0.1886862175162194,0.0294398579011185
SSS019-3,-121.1285,47.0195,12.24,8.02,9.45,88.18,-25.35,-121.1285,47.0195,-90.0774029342732,117.22088384230312,1207.9105883341897,2.748375849800657,0.1560254812919123,0.1886862175162194,0.0294398579011185
SSS020-1,-121.0983,46.9891,18.79,8.29,8.56,91.92,-98.57,-121.0983,46.9891,-129.726547508898,115.55337949389131,1207.7504637058312,2.1234086093131026,0.1537331832815738,0.1457798935184666,0.0224112070890427
SSS020-2,-121.0983,46.9891,18.79,8.29,8.56,91.92,-33.18,-121.0983,46.9891,-129.726547508898,115.55337949389131,1207.7504637058312,2.1234086093131026,0.1537331832815738,0.1457798935184666,0.0224112070890427
SSS020-3,-121.0983,46.9891,18.79,8.29,8.56,91.92,-88.98,-121.0983,46.9891,-129.726547508898,115.55337949389131,1207.7504637058312,2.1234086093131026,0.1537331832815738,0.1457798935184666,0.0224112070890427
SSS021-1,-121.1082,47.3543,14.94,7.69,9.05,89.67,-5.01,-121.10819999999998,47.3543,-80.00830390932569,117.73066802273988,1207.960409093269,2.5718749586505774,0.1566460064574464,0.1765687753032971,0.0276587935163436
SSS021-2,-121.1082,47.3543,14.94,7.69,9.05,89.67,-11.46,-121.10819999999998,47.3543,-80.00830390932569,117.73066802273988,1207.960409093269,2.5718749586505774,0.1566460064574464,0.1765687753032971,0.0276587935163436
SSS021-3,-121.1082,47.3543,14.94,7.69,9.05,89.67,-14.33,-121.10819999999998,47.3543,-80.00830390932569,117.73066802273988,1207.960409093269,2.5718749586505774,0.1566460064574464,0.1765687753032971,0.0276587935163436
SSS022-1,-121.1073,47.4636,14.6,7.85,9.12,89.7,-3.26,-121.10729999999998,47.4636,-82.41122378676242,117.4973658050383,1207.9379636921883,6.9184111640132215,0.1565154783535644,0.4749746414247972,0.0743408832084148
SSS022-2,-121.1073,47.4636,14.6,7.85,9.12,89.7,-3.53,-121.10729999999998,47.4636,-82.41122378676242,117.4973658050383,1207.9379636921883,6.9184111640132215,0.1565154783535644,0.4749746414247972,0.0743408832084148
SSS022-3,-121.1073,47.4636,14.6,7.85,9.12,89.7,-2.66,-121.10729999999998,47.4636,-82.41122378676242,117.4973658050383,1207.9379636921883,6.9184111640132215,0.1565154783535644,0.4749746414247972,0.0743408832084148
SSS023-1,-120.6423,46.8986,13.77,7.55,6.05,58.37,-2936.54,-120.6423,46.8986,-2185.767065346812,245.55116951540532,1228.6306917661643,1.5081834361870352,0.3405338787766555,0.1035423986553318,0.0352596946319388
SSS023-2,-120.6423,46.8986,13.77,7.55,6.05,58.37,-3235.01,-120.6423,46.8986,-2185.767065346812,245.55116951540532,1228.6306917661643,1.5081834361870352,0.3405338787766555,0.1035423986553318,0.0352596946319388
SSS023-3,-120.6423,46.8986,13.77,7.55,6.05,58.37,-1691.56,-120.6423,46.8986,-2185.767065346812,245.55116951540532,1228.6306917661643,1.5081834361870352,0.3405338787766555,0.1035423986553318,0.0352596946319388
SSS024-1,-120.7125,46.8331,17.71,7.9,8.78,92.2,-1740.84,-120.7125,46.8331,-1662.7217283337818,178.5668636916267,1215.613396534326,0.7216202058113144,0.2433441854312107,0.0495419093162561,0.0120557355672712
SSS024-2,-120.7125,46.8331,17.71,7.9,8.78,92.2,-2084.19,-120.7125,46.8331,-1662.7217283337818,178.5668636916267,1215.613396534326,0.7216202058113144,0.2433441854312107,0.0495419093162561,0.0120557355672712
SSS024-3,-120.7125,46.8331,17.71,7.9,8.78,92.2,-1713.76,-120.7125,46.8331,-1662.7217283337818,178.5668636916267,1215.613396534326,0.7216202058113144,0.2433441854312107,0.0495419093162561,0.0120557355672712
SSS025-1,-120.1377,46.2752,18.24,7.5,6.36,67.47,-3555.34,-120.1377,46.2752,-3724.8857992313015,413.6171463985594,1273.9646829197611,4.461049364059216,0.5475797132330424,0.3062676200995295,0.1677059355866667
SSS025-2,-120.1377,46.2752,18.24,7.5,6.36,67.47,-3631.26,-120.1377,46.2752,-3724.8857992313015,413.6171463985594,1273.9646829197611,4.461049364059216,0.5475797132330424,0.3062676200995295,0.1677059355866667
SSS025-3,-120.1377,46.2752,18.24,7.5,6.36,67.47,-3685.4,-120.1377,46.2752,-3724.8857992313015,413.6171463985594,1273.9646829197611,4.461049364059216,0.5475797132330424,0.3062676200995295,0.1677059355866667
SSS026-1,-120.1991,46.3147,20.46,8.83,12.46,138.28,-3114.61,-120.1991,46.3147,-2635.647244683366,280.75211001509825,1235.2862082651168,3.5229129825991152,0.3830303356645934,0.241861070556861,0.0926401270395924
SSS026-2,-120.1991,46.3147,20.46,8.83,12.46,138.28,-3019.19,-120.1991,46.3147,-2635.647244683366,280.75211001509825,1235.2862082651168,3.5229129825991152,0.3830303356645934,0.241861070556861,0.0926401270395924
SSS026-3,-120.1991,46.3147,20.46,8.83,12.46,138.28,-2328.29,-120.1991,46.3147,-2635.647244683366,280.75211001509825,1235.2862082651168,3.5229129825991152,0.3830303356645934,0.241861070556861,0.0926401270395924
SSS027-1,-120.4197,46.2354,23.53,8.28,8.96,105.54,-16.97,-120.4197,46.2354,-147.91503539371973,114.75710609349758,1207.675290320581,1.9780676934698789,0.1529393763193541,0.1358016994287498,0.0207694272137413
SSS027-2,-120.4197,46.2354,23.53,8.28,8.96,105.54,-17.58,-120.4197,46.2354,-147.91503539371973,114.75710609349758,1207.675290320581,1.9780676934698789,0.1529393763193541,0.1358016994287498,0.0207694272137413
SSS027-3,-120.4197,46.2354,23.53,8.28,8.96,105.54,-19.64,-120.4197,46.2354,-147.91503539371973,114.75710609349758,1207.675290320581,1.9780676934698789,0.1529393763193541,0.1358016994287498,0.0207694272137413
SSS028-1,-120.8717,46.2902,15.5,7.69,8.03,80.53,-22.3,-120.8717,46.2902,-96.48163477357367,116.94016958197446,1207.8832506556464,2.411191076825517,0.1556757537922353,0.1655372295707173,0.0257701329940997
SSS028-2,-120.8717,46.2902,15.5,7.69,8.03,80.53,-15.57,-120.8717,46.2902,-96.48163477357367,116.94016958197446,1207.8832506556464,2.411191076825517,0.1556757537922353,0.1655372295707173,0.0257701329940997
SSS028-3,-120.8717,46.2902,15.5,7.69,8.03,80.53,-15.99,-120.8717,46.2902,-96.48163477357367,116.94016958197446,1207.8832506556464,2.411191076825517,0.1556757537922353,0.1655372295707173,0.0257701329940997
SSS029-1,-120.7891,46.3111,18.19,8.03,8.75,92.78,-42.7,-120.7891,46.3111,-144.02146029637188,115.03374167031112,1207.7007197773548,0.9547450073356056,0.1530177103481045,0.0655467934415581,0.0100298202530873
SSS029-2,-120.7891,46.3111,18.19,8.03,8.75,92.78,-29.32,-120.7891,46.3111,-144.02146029637188,115.03374167031112,1207.7007197773548,0.9547450073356056,0.1530177103481045,0.0655467934415581,0.0100298202530873
SSS029-3,-120.7891,46.3111,18.19,8.03,8.75,92.78,-49.18,-120.7891,46.3111,-144.02146029637188,115.03374167031112,1207.7007197773548,0.9547450073356056,0.1530177103481045,0.0655467934415581,0.0100298202530873
SSS030-1,-120.6704,46.3656,19.71,8.41,10.52,115.01,-13.59,-120.6704,46.3656,-227.6195727564553,112.18287084980702,1207.433660686979,3.55581788684182,0.1496120774562196,0.2441201145372321,0.0365233174847655
SSS030-2,-120.6704,46.3656,19.71,8.41,10.52,115.01,-8.92,-120.6704,46.3656,-227.6195727564553,112.18287084980702,1207.433660686979,3.55581788684182,0.1496120774562196,0.2441201145372321,0.0365233174847655
SSS030-3,-120.6704,46.3656,19.71,8.41,10.52,115.01,-13.78,-120.6704,46.3656,-227.6195727564553,112.18287084980702,1207.433660686979,3.55581788684182,0.1496120774562196,0.2441201145372321,0.0365233174847655
SSS031-1,-121.094,46.6674,9.51,8.05,9.85,86.3,-5.72,-121.094,46.6674,-72.81452064895248,118.09031365259086,1207.995581052163,1.7327414357101687,0.1571045348884087,0.1189591399813416,0.0186890203574937
SSS031-2,-121.094,46.6674,9.51,8.05,9.85,86.3,-2.31,-121.094,46.6674,-72.81452064895248,118.09031365259086,1207.995581052163,1.7327414357101687,0.1571045348884087,0.1189591399813416,0.0186890203574937
SSS031-3,-121.094,46.6674,9.51,8.05,9.85,86.3,-4.84,-121.094,46.6674,-72.81452064895248,118.09031365259086,1207.995581052163,1.7327414357101687,0.1571045348884087,0.1189591399813416,0.0186890203574937
SSS032-1,-121.2901,46.6399,5.82,7.46,10.71,85.64,-3.76,-121.29009999999998,46.6399,-78.2438521981167,117.72544179839696,1207.9597262330467,3.746397768891529,0.1567564784310476,0.2572041318055599,0.0403184139397545
SSS032-2,-121.2901,46.6399,5.82,7.46,10.71,85.64,-3.7,-121.29009999999998,46.6399,-78.2438521981167,117.72544179839696,1207.9597262330467,3.746397768891529,0.1567564784310476,0.2572041318055599,0.0403184139397545
SSS032-3,-121.2901,46.6399,5.82,7.46,10.71,85.64,-3.26,-121.29009999999998,46.6399,-78.2438521981167,117.72544179839696,1207.9597262330467,3.746397768891529,0.1567564784310476,0.2572041318055599,0.0403184139397545
SSS033-1,-121.2631,46.6382,12.1,7.5,10.11,94.02,-5.14,-121.26309999999998,46.6382,-77.52062086025629,117.84061075359692,1207.9710288625536,1.595113085239336,0.1568003788669132,0.1095104421712435,0.0171712788223341
SSS033-2,-121.2631,46.6382,12.1,7.5,10.11,94.02,-6.74,-121.26309999999998,46.6382,-77.52062086025629,117.84061075359692,1207.9710288625536,1.595113085239336,0.1568003788669132,0.1095104421712435,0.0171712788223341
SSS033-3,-121.2631,46.6382,12.1,7.5,10.11,94.02,-5.02,-121.26309999999998,46.6382,-77.52062086025629,117.84061075359692,1207.9710288625536,1.595113085239336,0.1568003788669132,0.1095104421712435,0.0171712788223341
SSS034-1,-121.0977,47.3966,15.09,7.6,9.35,92.88,-4.3,-121.0977,47.3966,-75.21532498819587,117.9482362547501,1207.9816000980798,3.059208195675705,0.1569475772208131,0.2100260133920673,0.0329630739552309
SSS034-2,-121.0977,47.3966,15.09,7.6,9.35,92.88,-4.1,-121.0977,47.3966,-75.21532498819587,117.9482362547501,1207.9816000980798,3.059208195675705,0.1569475772208131,0.2100260133920673,0.0329630739552309
SSS034-3,-121.0977,47.3966,15.09,7.6,9.35,92.88,-4.02,-121.0977,47.3966,-75.21532498819587,117.9482362547501,1207.9816000980798,3.059208195675705,0.1569475772208131,0.2100260133920673,0.0329630739552309
SSS035-1,-121.104,47.3956,19.35,7.26,8.33,90.49,-5.28,-121.104,47.3956,-77.14452979551041,117.8665037462766,1207.9736434380509,3.226627247505212,0.1568292163711821,0.2215199535793793,0.0347408007304346
SSS035-2,-121.104,47.3956,19.35,7.26,8.33,90.49,-4.86,-121.104,47.3956,-77.14452979551041,117.8665037462766,1207.9736434380509,3.226627247505212,0.1568292163711821,0.2215199535793793,0.0347408007304346
SSS035-3,-121.104,47.3956,19.35,7.26,8.33,90.49,-4.03,-121.104,47.3956,-77.14452979551041,117.8665037462766,1207.9736434380509,3.226627247505212,0.1568292163711821,0.2215199535793793,0.0347408007304346
SSS036-1,-120.7743,46.8674,16.69,7.74,8.23,84.59,-44.74,-120.7743,46.8674,-145.8955954461806,114.87969005343972,1207.685636571381,0.8855285519537086,0.1528871331041643,0.0607948265092197,0.0092947467325596
SSS036-2,-120.7743,46.8674,16.69,7.74,8.23,84.59,-47.31,-120.7743,46.8674,-145.8955954461806,114.87969005343972,1207.685636571381,0.8855285519537086,0.1528871331041643,0.0607948265092197,0.0092947467325596
SSS036-3,-120.7743,46.8674,16.69,7.74,8.23,84.59,-54.98,-120.7743,46.8674,-145.8955954461806,114.87969005343972,1207.685636571381,0.8855285519537086,0.1528871331041643,0.0607948265092197,0.0092947467325596
SSS037-1,-120.6496,46.0168,14.2,7.84,9.33,90.88,-13.97,-120.6496,46.0168,-97.58747851074617,116.95450950457057,1207.8848553783666,3.3014941804100006,0.1556400200845336,0.2266598467959019,0.0352773431076714
