#Samples have International Geo Sample Numbers (IGSNs) registered with System for Earth Sample Registration (SESAR; https://www.geosamples.org/about/services#igsnregistration). This file maps between sample names and IGSNs. It conforms to the ESS-DIVE Sample ID and Metadata Reporting Format (IGSN-ESS) v1.1.0 (Damerow et al. 2020). Some information may be repeated between the field metadata file and this file. Parent_IGSN is the IGSN for each site ID. The original site ID is listed in the Locality column.,,,,,,,,,,,,,,,,,,,,,
Sample_Name,IGSN,Parent_IGSN,Other_Names,Material,Field_Name_Informal_Classification,Collection_Method,Collection_Method_Description,Comment,Latitude,Longitude,Primary_Physiographic_Feature,Physiographic_Feature_Name,Locality,Country,State_or_Province,City_or_Township,Field_Program_Cruise,Collector_Chief_Scientist,Collection_Date,Related_URL,Related_URL_Type
S19S_0015_Sediment-U,IEWDR013N,IEWDR00OW,National Ecological Observatory (NEON) site: FLNT,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,31.185895,-84.437254,stream,Flint River,S19S_0015,United States,Georgia,Newton,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Felipe Sanchez, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0016_Sediment-D,IEWDR013O,IEWDR00OX,National Ecological Observatory (NEON) site: KING,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.10445,-96.6025,stream,King's Creek,S19S_0016,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),JKukulski. EGawanda, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0016_Sediment-M,IEWDR013P,IEWDR00OX,National Ecological Observatory (NEON) site: KING,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.10429,-96.60286,stream,King's Creek,S19S_0016,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),JKukulski. EGawanda, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0016_Sediment-U,IEWDR013Q,IEWDR00OX,National Ecological Observatory (NEON) site: KING,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.10415,-96.60276,stream,King's Creek,S19S_0016,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),JKukulski. EGawanda, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0017_Sediment-D,IEWDR013R,IEWDR00OY,National Ecological Observatory (NEON) site: MCDI,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.94668,-96.44355,stream,McDiffett Creek,S19S_0017,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),EGawanda. JKukulski, 2019-08-26,https://whondrs.pnnl.gov,regular URL
S19S_0017_Sediment-M,IEWDR013S,IEWDR00OY,National Ecological Observatory (NEON) site: MCDI,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.94667,-96.44379,stream,McDiffett Creek,S19S_0017,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),EGawanda. JKukulski, 2019-08-26,https://whondrs.pnnl.gov,regular URL
S19S_0017_Sediment-U,IEWDR013T,IEWDR00OY,National Ecological Observatory (NEON) site: MCDI,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,38.94684,-96.44389,stream,McDiffett Creek,S19S_0017,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),EGawanda. JKukulski, 2019-08-26,https://whondrs.pnnl.gov,regular URL
S19S_0018_Sediment-D,IEWDR013U,IEWDR00OZ,National Ecological Observatory (NEON) site: LECO,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,35.6922935,-83.504941,stream,LeConte Creek,S19S_0018,United States,Tennessee,Gatlinburg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Geoff Schwaner, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0018_Sediment-M,IEWDR013V,IEWDR00OZ,National Ecological Observatory (NEON) site: LECO,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,35.692083,-83.5044488,stream,LeConte Creek,S19S_0018,United States,Tennessee,Gatlinburg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Geoff Schwaner, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0018_Sediment-U,IEWDR013W,IEWDR00OZ,National Ecological Observatory (NEON) site: LECO,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,35.6918387,-83.5041467,stream,LeConte Creek,S19S_0018,United States,Tennessee,Gatlinburg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Geoff Schwaner, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0019_Sediment-D,IEWDR013X,IEWDR00P0,National Ecological Observatory (NEON) site: WALK,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,35.9563807,-84.278999,stream,Walker Branch,S19S_0019,United States,Tennessee,Oak Ridge,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Geoff Schwaner, 2019-05-19,https://whondrs.pnnl.gov,regular URL
S19S_0019_Sediment-M,IEWDR013Y,IEWDR00P0,National Ecological Observatory (NEON) site: WALK,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,35.956601,-84.2789099,stream,Walker Branch,S19S_0019,United States,Tennessee,Oak Ridge,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Geoff Schwaner, 2019-05-19,https://whondrs.pnnl.gov,regular URL
S19S_0019_Sediment-U,IEWDR013Z,IEWDR00P0,National Ecological Observatory (NEON) site: WALK,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,35.9572803,-84.2786976,stream,Walker Branch,S19S_0019,United States,Tennessee,Oak Ridge,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Geoff Schwaner, 2019-05-19,https://whondrs.pnnl.gov,regular URL
S19S_0020_Sediment-D,IEWDR0140,IEWDR00P1,National Ecological Observatory (NEON) site: TOMB,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,31.85294,-88.15755,stream,Tombigbee River,S19S_0020,United States,Alabama,Toxey AL,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0020_Sediment-M,IEWDR0141,IEWDR00P1,National Ecological Observatory (NEON) site: TOMB,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,31.85302,-88.1575,stream,Tombigbee River,S19S_0020,United States,Alabama,Toxey AL,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0020_Sediment-U,IEWDR0142,IEWDR00P1,National Ecological Observatory (NEON) site: TOMB,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,31.8531,-88.15748,stream,Tombigbee River,S19S_0020,United States,Alabama,Toxey AL,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0021_Sediment-D,IEWDR0143,IEWDR00P2,National Ecological Observatory (NEON) site: BLWA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,32.54069,-87.79835,stream,Black Warrior,S19S_0021,United States,Alabama,Demopolis,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-20,https://whondrs.pnnl.gov,regular URL
S19S_0021_Sediment-M,IEWDR0144,IEWDR00P2,National Ecological Observatory (NEON) site: BLWA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,32.54082,-87.79828,stream,Black Warrior,S19S_0021,United States,Alabama,Demopolis,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-20,https://whondrs.pnnl.gov,regular URL
S19S_0021_Sediment-U,IEWDR0145,IEWDR00P2,National Ecological Observatory (NEON) site: BLWA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,32.54108,-87.79821,stream,Black Warrior,S19S_0021,United States,Alabama,Demopolis,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-20,https://whondrs.pnnl.gov,regular URL
S19S_0022_Sediment-D,IEWDR0146,IEWDR00P3,National Ecological Observatory (NEON) site: MAYF,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,32.96161,-87.40811,stream,Mayfield Creek,S19S_0022,United States,Alabama,Moundville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0022_Sediment-M,IEWDR0147,IEWDR00P3,National Ecological Observatory (NEON) site: MAYF,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,32.96156,-87.40821,stream,Mayfield Creek,S19S_0022,United States,Alabama,Moundville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0022_Sediment-U,IEWDR0148,IEWDR00P3,National Ecological Observatory (NEON) site: MAYF,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,32.96142,-87.40828,stream,Mayfield Creek,S19S_0022,United States,Alabama,Moundville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jamie Galloway, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0023_Sediment-D,IEWDR0149,IEWDR00P4,National Ecological Observatory (NEON) site: ARIK,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.75841,-102.44896,stream,Arikaree River,S19S_0023,United States,Colorado,Idalia,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Richard Lehrter, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0023_Sediment-M,IEWDR014A,IEWDR00P4,National Ecological Observatory (NEON) site: ARIK,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.75861,-102.44896,stream,Arikaree River,S19S_0023,United States,Colorado,Idalia,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Richard Lehrter, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0023_Sediment-U,IEWDR014B,IEWDR00P4,National Ecological Observatory (NEON) site: ARIK,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.75854,-102.44917,stream,Arikaree River,S19S_0023,United States,Colorado,Idalia,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Richard Lehrter, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0024_Sediment-D,IEWDR014C,IEWDR00P5,National Ecological Observatory (NEON) site: BLUE,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,34.44205,-96.6227,stream,Blue River,S19S_0024,United States,Oklahoma,Connerville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Kaitlan Jones, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0024_Sediment-M,IEWDR014D,IEWDR00P5,National Ecological Observatory (NEON) site: BLUE,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,34.44223,-96.62255,stream,Blue River,S19S_0024,United States,Oklahoma,Connerville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Kaitlan Jones, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0024_Sediment-U,IEWDR014E,IEWDR00P5,National Ecological Observatory (NEON) site: BLUE,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,34.44251,-96.62259,stream,Blue River,S19S_0024,United States,Oklahoma,Connerville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Kaitlan Jones, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0025_Sediment-D,IEWDR014F,IEWDR00P6,National Ecological Observatory (NEON) site: PRIN,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,33.37853,-97.78275,stream,Pringle Creek,S19S_0025,United States,Texas,Alvord,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Kaitlan Jones, 2019-08-06,https://whondrs.pnnl.gov,regular URL
