Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Respiration_Rate_mg_DO_per_L_per_H_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Respiration_Rate_mg_DO_per_L_per_H_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std,Sample_ID
-80.9525925449,34.0643268656,-13.8723211398,24.9025369595,111.167862808,1.61096780042,0.129453019882,0.108452331366,0.0140394818086,0,0,1.7112554379,19.7713255174,69.5400073787,0,0.14790779581,0,0.0160409452828,103026
-92.1119944602,46.0810355229,-32.539953757,28.701831268,112.689339103,1.35038174954,0.154605899326,0.0909093582963,0.0140551230965,0,0,21.0591964631,14.4172950914,67.0866312656,0,0.112029376793,0,0.0101845187546,101719
-117.447874019,47.6524181689,-19.9857970332,23.87457099,110.891430557,1.69262043203,0.123732220028,0.113949286834,0.0140991982306,0,0,5.54521525919,16.9685787971,68.8863728266,0,0.126963266431,0,0.014467373664,102731
-78.681409047,38.7020683554,-19.9630501552,22.5620904303,110.566393179,1.70529344547,0.122879667547,0.114802449668,0.0141068868488,0,0,5.55861421109,14.3555550021,68.3794019002,0,0.127758749084,0,0.0146670173614,100545
-88.0394298333,42.9602795067,-17.2565091787,20.2934150472,110.038395022,1.89623039447,0.110522795672,0.127656559637,0.014108959857,0,0,2.8858281094,13.3777250414,68.337523825,0,0.119110656434,0,0.0152052566165,101509
-111.804456074,40.6944505202,-21.5719406997,23.1656004376,110.753439893,1.7583613435,0.119345501256,0.118375045756,0.014127529172,0,0,6.3140129958,14.8070757344,68.3635631871,0,0.12007066845,0,0.0142133708718,103985
-78.5983816281,40.2733868844,-13.2923186262,30.3068709196,113.25236983,1.33558292639,0.15716462078,0.0899130833414,0.0141311556465,0,0,3.61284563198,29.5796576128,71.6351995966,0,0.196420462925,0,0.017660769453,100453
-77.4772187603,39.1187196198,-21.1040220431,22.1719905339,110.560209926,1.72973533397,0.121419534171,0.116447907628,0.0141390506995,0,0,5.7607743441,14.090351847,68.1933143955,0,0.120005182186,0,0.0139743523701,100575
-93.668828579,37.8357531547,-29.119998865,21.6868572485,110.744487168,1.69337578242,0.124212158357,0.114000137951,0.0141602031879,0,0,16.3267585363,7.74377925746,66.6543472034,0,0.110998795895,0,0.0126538780445,102071
-111.833622747,40.6939278192,-22.6713560167,23.6391137844,110.941710645,1.72567872344,0.121925621577,0.116174811624,0.0141646861188,0,0,7.18126458304,15.2153105574,68.2940830678,0,0.119217534972,0,0.0138500746677,103986
-93.0105465006,44.9435988028,-21.0953053806,21.9867167044,110.48604528,1.74450519989,0.120859369243,0.117442233147,0.0141939942206,0,0,5.54050724858,13.9863439321,68.2387923325,0,0.119403216414,0,0.0140229803806,101714
-74.8391139921,40.5353135551,-20.9512102953,22.7640711356,110.822404451,1.72220875776,0.122536641649,0.115941209272,0.0142070464129,0,0,15.3274188632,14.8616357622,68.1008480812,0,0.115892819491,0,0.0134367536377,100248
-83.7853209913,34.0643465946,-17.1862923215,25.641851813,111.621709755,1.59914677333,0.13203849899,0.107656525301,0.0142148060072,0,0,5.3614380193,21.0037849061,69.3919264799,0,0.136745341127,0,0.0147215282768,100731
-90.6856566432,46.6061236484,-33.3748294839,31.0345341157,113.334204541,1.32279518821,0.159696635901,0.0890521970975,0.0142213362961,0,0,18.5596499016,17.1449236806,67.6726426956,0,0.11382064822,0,0.010135978799,101337
-76.4812818389,40.3228528275,-18.1653424328,22.3896408898,110.549274095,1.73095588512,0.122093464889,0.116530076631,0.0142275608196,0,0,3.42714559647,15.7605706867,68.6560186092,0,0.129521604453,0,0.0150931624924,100465
-76.5143842367,40.3143902328,-17.6676177081,23.2971746687,110.757526239,1.70392592444,0.124059757792,0.114710386472,0.0142309427619,0,0,3.53250785672,17.263979084,68.9794104689,0,0.133735765481,0,0.0153408813435,100468
-76.5023572457,40.3014393157,-20.6376311821,20.9650378629,110.234573972,1.76933232996,0.119547901109,0.119113626042,0.0142397839869,0,0,5.33499382167,12.0177045021,67.9577333475,0,0.121876185853,0,0.0145171144252,103885
-80.8980291924,38.4565012641,-10.4875842435,33.8991385951,114.617749382,1.2704565077,0.166632348025,0.0855286928286,0.0142518469095,0,0,5.27582327281,34.2730458099,73.0880335434,0,0.208076101416,0,0.017796476963,103479
-91.9812565104,37.9187569296,-20.8269291431,23.9394669402,110.91793152,1.69631943125,0.124897058318,0.114198308007,0.0142630327349,0,0,8.0037493593,15.7652158511,68.5773879861,0,0.127500484678,0,0.0145603396202,102084
-78.8851375578,38.431243641,-17.2182804836,22.1411074076,110.532106097,1.76551967901,0.120016375158,0.118856953697,0.0142647807451,0,0,3.13768903258,15.9200892753,68.63397631,0,0.129082946061,0,0.0153424057431,100533
-122.314618556,47.1767321476,-27.8202663882,28.9307436851,112.840688767,1.46652610389,0.144571541684,0.0987283389123,0.0142733081644,0,0,11.2012814897,20.5182269087,68.4871335603,0,0.118747233301,0,0.0117237170942,102651
-72.7142485273,42.6480155629,-9.10613487815,37.8403711304,116.521105901,1.07861541807,0.196611702727,0.0726137150019,0.0142767061478,0,0,3.22158429778,40.4945751773,75.0490882338,0,0.276376488692,0,0.0200687235831,100082
-81.8491882771,39.6439070653,-14.8906295092,23.6544483761,110.993668353,1.76524909476,0.120164109002,0.118838737632,0.0142801510225,0,0,6.63538109171,19.7297630453,69.3529592799,0,0.131696892102,0,0.0156506924075,101138
-76.1687875001,39.7689782436,-20.4844830121,23.321760065,110.830118824,1.69350019022,0.125298862702,0.114008513237,0.0142851370469,0,0,6.17659192312,15.6420060482,68.4703368713,0,0.128176615028,0,0.0146132253111,103679
-76.1643892407,39.7639582102,-15.2834124135,22.7922158383,110.697899663,1.8357234016,0.115833061182,0.123583154545,0.0143150151015,0,0,1.96713205957,17.9111773345,69.0632827003,0,0.125750599957,0,0.0155406558287,103678
-76.9183364921,37.0563697032,-25.3152201981,25.4498130319,111.41817078,1.51303754996,0.14066888146,0.1018595466,0.0143284684863,0,0,16.1969089741,13.9308986861,67.8799684429,0,0.125171812878,0,0.0127499441069,100613
-67.9355420529,44.6060839859,-20.424409137,31.7552139806,113.590887829,1.17167047641,0.181756448109,0.0788782958455,0.0143366388858,0,0,9.54302294065,27.9647195152,71.0860257982,0,0.207410198559,0,0.0163601630033,100005
-94.6935634918,35.9563652282,-36.7138730907,26.9591694189,114.592294776,1.28243438063,0.166161157201,0.0863350579492,0.0143455331359,0,0,35.5190549758,13.8944274897,62.4297503321,0,0.154284281431,0,0.013320142378,102190
-108.027182994,40.5021785323,-19.064359329,21.8013687042,110.418922266,1.64288255861,0.129833936349,0.110600872094,0.0143597465877,0,0,6.05797945108,13.6505683923,68.2254388449,0,0.149789772809,0,0.0165668795034,102438
-84.5145580756,33.9681462057,-17.7589761301,24.7935240798,111.346977919,1.68011292147,0.127090219825,0.113107265859,0.0143748272818,0,0,6.27139656746,18.9159905006,68.9377861873,0,0.129008769444,0,0.0145918291837,100861
-116.65636337,47.822916695,-15.6956345317,30.0418358403,113.0394931,1.33550700292,0.159992560036,0.08990797208,0.0143846066207,0,0,4.78078809553,28.2233327836,71.3369136076,0,0.195177507276,0,0.0175480138748,102724
-77.956249177,39.5563781431,-17.6752639544,22.3612045723,110.550613886,1.80014913544,0.118721587167,0.121188251245,0.0143876615338,0,0,3.54170848893,16.2486123834,68.7570187095,0,0.125067522163,0,0.0151567142985,100514
-76.4894590116,40.2852703024,-22.927714438,22.9660163438,110.697331002,1.68470883989,0.126897951259,0.113416668733,0.0143923429008,0,0,6.97890309629,13.2833784478,68.076069386,0,0.12154931262,0,0.0137857181241,103881
-107.285694622,39.4778129316,-17.1683708082,25.575267927,111.424920149,1.45820340591,0.147011351188,0.0981680446599,0.014431816889,0,0,5.34925298769,19.9988860674,69.4191404538,0,0.178484997374,0,0.0175215231934,103595
-72.4395165485,43.1268930845,-10.3261195719,32.6306196304,114.356357414,1.28835638038,0.166489276536,0.086733734247,0.014440236666,0,0,6.39962021939,34.1717437159,72.8536743109,0,0.211950249024,0,0.0183832365724,100071
-75.9939996256,40.5273482914,-21.6751309387,23.368798272,110.902020613,1.76962344034,0.121282403345,0.119133223951,0.014448763719,0,0,13.2027411328,15.2975896473,68.2807206984,0,0.117183854309,0,0.0139604903589,100363
-119.322726153,39.7358830519,-23.5567126645,24.7269360452,111.315701039,1.45782984842,0.147372955342,0.0981428963106,0.0144636086751,0,0,10.5446024927,14.9320970113,67.9826840187,0,0.157146169833,0,0.0154227802515,102542
-122.210564575,47.8187940677,-36.0767541622,34.296338764,114.895337754,1.40936439411,0.152857975352,0.0948801423876,0.0145031864665,0,0,21.6221881083,24.0044267908,68.5765219487,0,0.10394215452,0,0.00986204642093,102674
-84.1848757873,39.651946842,-20.8833699941,20.3481445246,110.115306329,1.93486058513,0.111482160159,0.130257191529,0.0145213530878,0,0,5.90885265793,11.3226082095,67.8447702477,0,0.114481802391,0,0.0149120780605,103635
-79.4102805063,36.0361182028,-19.1839123524,21.7979988815,110.395171856,1.85903308608,0.116037265486,0.12515239114,0.0145223412369,0,0,4.56224844193,14.0381316809,68.3454864764,0,0.119548536952,0,0.0149617852569,103189
-105.064518601,39.5981323605,-16.5461783146,21.5997642484,110.294463389,1.86519731055,0.115695919676,0.125567374304,0.0145276328514,0,0,3.02853708369,13.9638136749,68.4409266828,0,0.126687277829,0,0.0159077888347,103619
-116.252103198,47.56928555,-11.0544378498,34.5185675718,115.144309756,1.20171274645,0.179811579718,0.0809007783711,0.0145468967594,0,0,4.06159327462,36.793791463,73.7133952517,0,0.24067840841,0,0.0194710705775,102712
-92.2319796192,35.9188898561,-60.7577579518,35.7101960282,120.966184949,0.878062371891,0.246288393247,0.0591122375579,0.0145586580093,0,0,73.3808766831,29.728087943,59.4077945425,0,0.300760535366,0,0.0177786282146,102135
-79.4933915302,39.3814900306,-5.41873872024,39.5487439793,116.514587597,1.12577122947,0.192110380479,0.0757883021558,0.014559719563,0,0,4.1009246043,37.9015744774,74.683810508,0,0.246094338506,0,0.0186510720855,103579
-88.0269407352,41.6392333674,-18.360291206,20.594530081,110.146949068,1.95867573686,0.110424478628,0.1318604568,0.0145606221937,0,0,4.83781024526,13.1756093627,68.2039038509,0,0.117777624966,0,0.0155302114288,101835
-77.7303981113,39.4505906773,-19.029636252,20.6429970764,110.062978304,1.84413020705,0.11738320428,0.124149111016,0.0145730204595,0,0,4.02291426702,12.0597041221,68.1643512942,0,0.132532585073,0,0.0164538026175,100528
-83.6603515789,34.5434142643,-15.4918757376,28.8212619003,112.533072569,1.5427995561,0.140431566905,0.103863161415,0.0145856665012,0,0,12.7403903746,24.5974108712,70.3173444029,0,0.150351254064,0,0.0156159565698,100843
-76.9643958739,40.6478078434,-15.1541941439,23.3842616877,110.846308277,1.73261963293,0.125057232653,0.116642082177,0.014586936008,0,0,2.56760790414,18.6702139918,69.2195604482,0,0.142408109112,0,0.0166107783658,103966
-75.5606301848,40.5434706557,-18.4420861428,23.7705222212,110.886757579,1.77652416687,0.121971671522,0.119597789338,0.0145875422759,0,0,3.99606651428,17.5661114332,69.0044291689,0,0.127088272421,0,0.0151994764324,100336
-75.1572416944,43.0939814068,-22.579603132,21.8671664275,110.487362391,1.84974430723,0.117151326796,0.124527059137,0.0145885101998,0,0,13.551711282,12.3539606817,67.8777331009,0,0.112301438728,0,0.0139845679016,100172
-72.5854175696,41.7854251625,-23.5384659662,26.4137218366,111.867491493,1.53922173426,0.140856390327,0.103622298054,0.0145958628613,0,0,8.66042178653,18.656349869,68.5984811626,0,0.125598377596,0,0.0130147925183,100108
-91.6974756839,35.9561377642,-57.3492070531,35.3875744319,121.198865027,0.953759970696,0.227335518637,0.0642082929024,0.0145968255677,0,0,69.7976444696,29.4596612006,58.5261002652,0,0.279857333037,0,0.0179691616105,102137
-84.0314354186,39.5815416851,-19.0582830517,19.2417383747,109.834059634,1.99681686639,0.108658104726,0.134428164495,0.0146067095759,0,0,4.27131076206,10.6919337169,67.8902995707,0,0.115205187934,0,0.0154868219543,103616
-84.4561105858,33.9854260691,-14.4267372815,28.1121352197,112.421487152,1.53147780238,0.141761628775,0.103100967046,0.0146157610168,0,0,6.2046193394,24.7971656545,70.2668312111,0,0.152918642735,0,0.0157660599454,100867
-74.306604011,40.6899464718,-27.5015574783,26.622941249,111.836791741,1.51708960159,0.143199624035,0.102132335693,0.014625312073,0,0,12.4524228736,16.6908576932,68.2366244742,0,0.122669871484,0,0.0125285604938,100244
-76.2690206154,40.0060809793,-16.2631923392,20.4155851162,110.03407161,1.9955045215,0.108900794092,0.134339815825,0.0146297126216,0,0,2.68642453384,13.3865303155,68.3873967551,0,0.116960249561,0,0.0157124183849,103755
-76.62693672,36.4692275246,-18.9136867557,27.8597028094,112.338076808,1.52160338045,0.142838548435,0.102436208831,0.0146318393767,0,0,6.95750203507,24.2890094555,70.1257115498,0,0.143080123005,0,0.0146565853598,100617
-105.034732247,39.7358397789,-20.0589122109,21.9038404399,110.413732501,1.91227966633,0.113829561124,0.128737016335,0.0146540780699,0,0,5.87528165316,13.0087445427,68.1457958975,0,0.118620978425,0,0.0152709108371,103667
-73.3140092619,40.704274285,-20.5345829002,23.9225051758,110.947918181,1.75560405602,0.124024392881,0.118189421776,0.0146583712808,0,0,6.21992785717,16.3185970868,68.6463287953,0,0.12395054932,0,0.014649643753,100149
-77.7190401494,39.0937770448,-19.9870766509,23.3585540376,110.813342484,1.70111863814,0.128062046837,0.11452139651,0.0146658444437,0,0,5.45687561832,15.7383511641,68.5364887271,0,0.132582695659,0,0.0151835554599,100577
-114.68508573,41.94824099,-17.4874397002,19.192296804,109.791843335,1.91178907571,0.1141060641,0.128703989172,0.0146859056384,0,0,4.47713606131,10.7844944346,67.9652209931,0,0.12788330537,0,0.0164590915496,102868
-115.172862677,43.0022251762,-18.4896915472,20.9932817492,110.21604639,1.78913012181,0.122110685843,0.120446437711,0.0147077971163,0,0,6.46977603222,11.9164981347,67.9829847025,0,0.136251699017,0,0.0164110317787,102884
-82.5437382506,35.3938711526,-19.6987828395,24.5861205251,111.297408498,1.70481006018,0.12817603356,0.114769907576,0.0147107515253,0,0,6.4768286107,18.0107736809,68.7013449024,0,0.123086891894,0,0.0141266712065,103217
-87.9263876629,35.4354559351,-47.2317530351,33.3153738611,120.146562513,1.03253881914,0.211721960364,0.069511781758,0.0147171707022,0,0,69.7358752797,30.5094317743,60.1020843838,0,0.277547806712,0,0.0192928425676,101315
-81.401061228,35.6858358268,-24.35506774,28.125390427,112.571981362,1.44568697778,0.151303904022,0.0973254233418,0.0147257165123,0,0,16.186853106,20.6909065888,68.6574654767,0,0.136342880543,0,0.0132696285685,100671
-83.8768747879,34.4231766993,-19.2067950147,25.4540073429,111.529209279,1.70498994322,0.128347844491,0.114782017524,0.0147320245355,0,0,16.2119519808,18.9046265414,68.874784436,0,0.128817344167,0,0.0147859146555,100851
-84.5183983359,33.8034412801,-16.0270176342,24.7529688347,111.315752983,1.7126995228,0.127780563024,0.115301035892,0.0147332312835,0,0,5.85100967795,19.3623003358,69.1013375584,0,0.133473888444,0,0.0153896776021,100896
-74.6898407097,40.631557895,-24.7183005196,26.7678400833,112.215992253,1.53434139334,0.142867541603,0.103293747508,0.0147573237693,0,0,15.5463569047,21.1609959827,68.8450052863,0,0.131360056402,0,0.0135686724986,100253
-92.3851019148,45.9811697706,-34.5720099242,31.6036111713,113.741024329,1.36709483181,0.160402878403,0.0920345035262,0.014762599278,0,0,21.8965341757,18.5396916201,67.5745656362,0,0.109011254779,0,0.0100327967124,103079
-84.1769445027,33.5524735573,-22.7144394991,23.3575558725,111.057273752,1.81233067982,0.121032298027,0.122008327777,0.0147669482893,0,0,15.1557622432,14.9204689728,67.911622917,0,0.112358965079,0,0.0137087294401,100699
-84.651969004,33.8605235398,-22.2839535174,23.1784455496,111.061316306,1.812236872,0.121221296385,0.12200201252,0.0147892421192,0,0,15.7298244019,14.4783622317,67.740181663,0,0.111178904068,0,0.0135640500461,100901
-86.6442188488,39.3809123775,-12.9680501737,24.6912301632,111.363663883,1.75728334822,0.12501223989,0.11830247379,0.0147892572329,0,0,3.49118445578,22.3656790328,69.8933028787,0,0.143262121512,0,0.0169482633753,103578
-150.009282474,62.3547082074,-18.6454040128,26.3967756404,111.758096285,1.54428329287,0.142255740499,0.103963048397,0.0147893404343,0,0,6.46905187583,21.9917757546,69.7675984649,0,0.156829766602,0,0.0163045006154,102981
-79.5942386965,39.1852487263,-11.637094628,33.463858964,114.459559789,1.33188891326,0.16528006283,0.0896643978396,0.0148197373085,0,0,4.13824159689,33.5894173023,72.8227455707,0,0.20766467431,0,0.0186201279746,103554
-84.4976162262,33.9643748544,-17.3988906368,25.0805508884,111.43697124,1.7146435624,0.128535801976,0.115431911026,0.0148371332574,0,0,6.3021682861,19.4796649771,69.0484615885,0,0.131407203854,0,0.0151685846635,100862
-91.9936310604,38.3316375177,-18.49451045,20.0517223323,109.975502602,1.97366084348,0.11195012294,0.132869272586,0.014874731401,0,0,3.16652673832,12.1975854146,68.1496501429,0,0.125603399307,0,0.0166888323003,102077
-78.7984572567,39.301943229,-11.768352754,31.1500655391,113.383594873,1.37793733021,0.160382395616,0.0927644338382,0.014877782127,0,0,2.81626080765,29.4849060589,71.7672524347,0,0.199130495925,0,0.0184722277144,100500
-74.4302792072,40.5822304219,-23.3977994928,25.653108544,111.577150143,1.66209375652,0.133029028673,0.111894193538,0.0148851758805,0,0,7.12102860452,19.2581230741,68.9684571558,0,0.121968187918,0,0.0136475320244,100260
-84.9022314267,32.9605190503,-18.2099637107,25.4196042972,111.611935106,1.79897944541,0.12295921726,0.121109506275,0.0148915300944,0,0,15.4235139908,20.3953092865,69.13656339,0,0.123047548002,0,0.0149022277869,100915
-84.2518235779,33.1190969854,-15.1303883101,31.3832660044,113.903839788,1.52827472121,0.144782182701,0.102885331687,0.0148959628895,0,0,12.6968437075,31.5326802904,71.8352865675,0,0.154782236655,0,0.0159248217574,100938
-114.027094723,34.2645884822,-16.4294082043,22.6425038323,110.560745388,1.78703272391,0.123892451464,0.120305238308,0.0149049108979,0,0,4.7821055251,15.782927551,68.7327290403,0,0.143874990597,0,0.0173089150303,102454
-84.0974906561,33.8940572546,-17.5398744657,24.6284080713,111.322019524,1.74464572869,0.126947653205,0.117451693718,0.0149102168825,0,0,6.04489782071,19.0678778777,68.9586508926,0,0.128507192276,0,0.0150933873878,100701
-84.4773065015,33.9562235697,-17.0707086219,25.0661828317,111.44416151,1.72955761664,0.128073462951,0.116435943479,0.0149123544933,0,0,6.2833475418,19.6818877848,69.0871058843,0,0.131280819822,0,0.0152858061168,100863
-78.6475150912,36.6396013787,-15.6935850084,27.4402970351,112.077596507,1.5127054866,0.146625828365,0.101837191686,0.0149319625894,0,0,3.82853879265,23.9233192883,70.2791964174,0,0.175182409875,0,0.0178400846545,100624
-83.4767572658,34.1188097591,-22.9981154598,24.0621886139,111.162533926,1.69817214456,0.130639549271,0.114323034942,0.0149351097561,0,0,17.2709438501,16.3530604071,68.32222881,0,0.129742591961,0,0.0148325668743,100734
-76.6811585815,40.2855657614,-17.3536838649,22.1251863128,110.49495521,1.90642667195,0.116447423508,0.128342985563,0.0149452099941,0,0,2.58097245812,16.1829308201,68.7561005285,0,0.123507591976,0,0.0158513330939,103882
-74.9568358178,40.1740063402,-16.598584167,25.2481102948,111.520134522,1.62516948426,0.136624048379,0.109408406169,0.0149478193775,0,0,6.58275526692,20.5586398985,69.279566757,0,0.144830796433,0,0.0158457066019,100357
-84.8725379542,36.1397467624,-29.0013554857,23.7118421209,111.118437388,1.67989675614,0.132463642124,0.113092713343,0.0149806727071,0,0,21.76596035,12.6852564533,67.481210913,0,0.132719952077,0,0.0150096594952,101272
-89.8094060737,44.2653306347,-30.0520845454,25.4717280407,111.665639879,1.61803266643,0.137537521744,0.108927946825,0.014981679855,0,0,17.2084773023,12.9027762702,67.230955404,0,0.108399768504,0,0.0118077642194,101753
-78.9608657861,38.4854968284,-19.5451327976,22.5329072219,110.576455023,1.77042423524,0.125938322584,0.119187134447,0.0150102277859,0,0,5.36675323744,14.6568788749,68.414546434,0,0.134576493338,0,0.0160397866049,100532
-87.9600176997,42.3150983483,-17.2778297488,18.9444507694,109.761460413,2.09370452297,0.106509779577,0.14095076056,0.0150126344385,0,0,3.78194928718,11.1989528769,68.0094999115,0,0.115830765302,0,0.0163264344656,101818
-83.0850663213,32.5771171456,-25.1883696143,22.2798127401,110.770058197,1.83422964013,0.121591129457,0.123482592688,0.0150143879132,0,0,18.3656867117,13.0491022434,67.6445725964,0,0.119905580509,0,0.014806251959,100739
-84.3726002419,33.7980068986,-13.3037229425,23.4881387568,110.860183336,1.93303407154,0.115428721155,0.13013422839,0.0150212275616,0,0,4.51341459701,18.5803826279,69.2097771356,0,0.124160305764,0,0.0161575055873,103043
-88.3185455574,42.9436158143,-24.3502589012,19.7086551215,110.029762558,1.90689265138,0.117072764423,0.12837435587,0.0150291407227,0,0,7.97183657042,8.00067957705,67.3140746452,0,0.118341886762,0,0.0151920634855,103083
-85.9851819353,42.5935385144,-29.7363681024,28.5489204997,112.347271831,1.56081698168,0.143138332175,0.105076116639,0.0150404200871,0,0,13.1152622081,17.0617484896,68.2617370099,0,0.109689639849,0,0.0115257613909,101516
-87.685216028,41.5229472078,-17.4528100148,19.2101168593,109.815508651,2.10863104323,0.105965815984,0.141955632242,0.015042444404,0,0,3.83569808948,11.6396427357,68.069325451,0,0.116271891272,0,0.0165054498374,101830
-88.1643349786,43.0438276396,-19.7687224003,20.2478634943,110.080826915,1.96940669914,0.11372079347,0.132582878363,0.0150774301279,0,0,5.28189003646,12.0064170167,67.9910134803,0,0.116548348497,0,0.0154523155122,101845
-87.3966892091,38.4728330284,-16.7399288273,21.7083696992,110.425461648,1.99512920264,0.112560185328,0.134314548898,0.0151184705162,0,0,2.6563327775,16.3120134538,68.7630253994,0,0.119140214956,0,0.0160022642274,103483
-82.8059758983,36.3144463548,-19.6961377855,22.196725902,110.516859118,1.8729823483,0.119940121822,0.126091472609,0.0151234265854,0,0,4.89701626883,14.5584685615,68.3784123997,0,0.121353427158,0,0.0153016323366,101224
-75.0729456924,39.8027196114,-21.4260293734,24.0270067965,111.106465613,1.73410825908,0.129592172485,0.116742298319,0.0151288880601,0,0,7.13741302109,15.4940407576,68.2095063426,0,0.122051153909,0,0.0142485322198,100362
-106.289593475,38.1645894749,-15.1303086884,23.6580656347,110.800779811,1.69209415327,0.132865217202,0.113913857102,0.0151351893662,0,0,4.14328843952,17.3900808387,69.0703235802,0,0.159521121319,0,0.0181716662187,102361
-105.668628824,36.377178688,-22.4459652537,21.7705759306,110.507238309,1.68220575746,0.133675794704,0.113248158149,0.0151385375393,0,0,8.59498138267,11.0375487419,67.5798042491,0,0.142417844299,0,0.0161285585544,102366
-73.8065232626,41.5728796939,-51.7398898978,35.6285744141,120.976060144,1.0021590643,0.22459856732,0.0674665793413,0.015152897062,0,0,70.3851693771,30.1672585634,59.5522112992,0,0.278250186345,0,0.0187725882738,100218
-86.7968060655,38.5810980854,-50.2615514409,34.6914847832,120.51529304,1.02782199803,0.219115981787,0.0691942395662,0.0151615637366,0,0,69.4821017681,29.9609891036,59.8705269494,0,0.276226993028,0,0.0191133167303,103493
-86.0395886168,43.3187581954,-24.4823698901,25.36458796,111.555158306,1.64984189591,0.13665733937,0.11106938323,0.0151784463977,0,0,10.4440513352,18.3558373393,68.6426011399,0,0.123879973019,0,0.0137592721978,101519
-99.7040143204,29.4895122201,-18.5752042543,23.5889068062,110.921730642,1.6319633313,0.138162677386,0.109865776298,0.0151793498064,0,0,5.29044673309,17.4751942959,68.8494680542,0,0.15839350585,0,0.0174020254807,102357
-86.7142318366,39.3851132159,-15.4559025734,22.4082659853,110.578492936,1.9658640445,0.114702989195,0.132344382501,0.015180296276,0,0,3.41180661997,17.546753467,69.042667503,0,0.127138645711,0,0.0168260855586,103580
-74.7812917573,43.0145551502,-20.7800970567,22.4856928946,110.564957964,1.92829982673,0.117040161498,0.129815513214,0.0151936286315,0,0,7.59381974535,13.9181678311,68.263494946,0,0.119613693975,0,0.0155277130707,100175
-122.67260893,45.4312358331,-31.1417196335,24.9129034425,111.741008566,1.6630110029,0.135773816864,0.111955943691,0.0152006857956,0,0,19.4408713517,10.4074538892,66.4216941276,0,0.10844910209,0,0.012141521567,102938
-84.4552117517,33.9681632807,-14.3660588323,28.6666304736,112.570597004,1.53154661566,0.147478691883,0.10310559964,0.0152058789608,0,0,6.29552265617,25.194439504,70.3917147349,0,0.164749338882,0,0.0169865793758,100868
-86.247868891,32.4188084045,-15.2896059576,22.5491083981,110.665338974,2.00111690177,0.113018134959,0.13471764816,0.015225537341,0,0,2.91971984082,17.8321923405,69.0121355753,0,0.124269038016,0,0.0167412325405,101005
-86.7647480378,39.7064007385,-14.9556178874,23.2852016279,110.877331245,1.88479660946,0.120096165492,0.126886823184,0.0152386209159,0,0,2.3091432869,19.1650608809,69.262476532,0,0.130627496744,0,0.0165749080823,103652
-111.506678538,42.8152841117,-20.9253490157,23.1261709028,110.791290024,1.69255676743,0.133755755643,0.113945000856,0.0152407996913,0,0,8.23121705219,14.04193142,68.118703957,0,0.147791842157,0,0.016840141581,102825
-111.617789648,42.6561174185,-18.0423978015,25.349512292,111.302270727,1.59725305643,0.141792046807,0.107529037952,0.0152467623824,0,0,6.11318820802,18.5860205037,69.1525881501,0,0.166529262483,0,0.0179067313857,104129
-77.5849255223,39.3645128912,-19.2742545787,22.1826714314,110.537310063,1.91354095141,0.118469018507,0.128821927596,0.0152614073244,0,0,4.79522785555,15.1485507711,68.4647409961,0,0.121169825195,0,0.0156093304481,100555
-92.1893311016,37.0562606672,-42.1958954676,27.7650392062,115.228941497,1.306476253,0.17359548475,0.0879535863323,0.0152683454549,0,0,37.4505745328,13.6461235132,61.4578212922,0,0.162681522928,0,0.0143084233716,102131
-117.835430761,47.8354228401,-16.9273669946,29.4984543821,112.783808101,1.46117838107,0.155231461169,0.0983683236423,0.0152698586118,0,0,7.14603458077,25.9806123026,70.6795459297,0,0.189253125318,0,0.0186165126816,102733
-76.5103929554,40.4525979162,-11.8128397438,30.9688103371,113.526729298,1.48323062582,0.152927595719,0.0998529078494,0.015270265123,0,0,3.7668321505,30.5870303705,71.8898284345,0,0.180123723863,0,0.0179858776004,103913
-117.097928604,34.1062549591,-7.69866172992,32.5049064796,113.743448816,1.39896666683,0.162246498242,0.0941801546135,0.0152804002899,0,0,4.74030095754,29.9417104121,71.9909421251,0,0.200429758618,0,0.0188765056558,102554
-92.7688447286,45.5973052449,-22.044333018,28.3885714931,112.563472304,1.44882820958,0.156743531407,0.0975368949255,0.015288277353,0,0,10.0609380998,23.9608955965,69.8463529368,0,0.15049672896,0,0.0146789836392,101730
-106.994209658,33.6813115459,-22.8815338815,22.9574075639,110.818396025,1.74940635971,0.129952907399,0.117772185246,0.0153048378835,0,0,9.23363026991,12.7078855738,67.7433140704,0,0.130884306275,0,0.0154145307645,102379
-122.518507317,47.2019523187,-32.3481277855,28.7815306627,112.826878862,1.63918518076,0.138714316288,0.110351960075,0.0153073966929,0,0,18.5032396046,18.4336964478,67.8467793235,0,0.111176225918,0,0.0122685144438,102649
-79.4391774917,39.1479355213,-2.75228081918,42.1048122528,117.568630308,1.14927751593,0.197967943348,0.077370774237,0.0153169330509,0,0,7.57976000904,40.053615184,75.5194545874,0,0.235654183635,0,0.01823274664,103548
