Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate,Observed_Normalized_Respiration_Rate,Predicted_Normalized_Respiration_Rate
S19S_0036-U,-119.271963,46.372753,11.0,7.0,,,-16.74,-119.271963,46.372753,-177.4401173393429,180.17917413422248,1321.3155834470344,3.8339758476969417,0.1445334798579839,0.2649039181132165,0.0382874851129175,1.2237554536572413,2.2490518159996986,-16.74,-177.4401173393429
S19S_0039-D,-84.359197,35.966194,22.8,7.5,6.13,71.0,-1671.03,-84.359197,35.966194,-767.3422409340997,221.26117269529212,1329.7728065494914,1.1903014153414464,0.1790249649232252,0.0822424347949571,0.0147234490043678,3.2229842468518015,2.884989106059001,-1671.03,-767.3422409340997
S19S_0039-M,-84.358455,35.966319,22.8,7.5,6.13,71.0,-11.12,-84.358455,35.966319,-767.3422409340997,221.26117269529212,1329.7728065494914,1.1903014153414464,0.1790249649232252,0.0822424347949571,0.0147234490043678,1.0461047872460387,2.884989106059001,-11.12,-767.3422409340997
S19S_0039-U,-84.357361,35.966243,22.8,7.5,6.13,71.0,-1694.52,-84.357361,35.966243,-767.3422409340997,221.26117269529212,1329.7728065494914,1.1903014153414464,0.1790249649232252,0.0822424347949571,0.0147234490043678,3.229046699073886,2.884989106059001,-1694.52,-767.3422409340997
S19S_0040-D,-96.584725,39.087889,21.7,7.5,8.62,98.2,-26.93,-96.584725,39.087889,-258.7790964969901,166.78788813250935,1319.5114202198588,1.180779504075177,0.1356285303117059,0.0815845298673931,0.0110651898820859,1.4302363534115103,2.4129291922336815,-26.93,-258.7790964969901
S19S_0040-M,-96.584798,39.087692,21.7,7.5,8.62,98.2,-60.88,-96.584798,39.087692,-258.7790964969901,166.78788813250935,1319.5114202198588,1.180779504075177,0.1356285303117059,0.0815845298673931,0.0110651898820859,1.7844746437625165,2.4129291922336815,-60.88,-258.7790964969901
S19S_0040-U,-96.58479,39.08766,21.7,7.5,8.62,98.2,-1890.34,-96.58479,39.08766,-258.7790964969901,166.78788813250935,1319.5114202198588,1.180779504075177,0.1356285303117059,0.0815845298673931,0.0110651898820859,3.276539924196441,2.4129291922336815,-1890.34,-258.7790964969901
S19S_0041-D,-120.858196,44.299994,20.0,6.5,,,-4.81,-120.858196,44.299994,-193.9589492080699,178.76646676265202,1321.1333304258574,1.5996364371520666,0.1432961650587005,0.1105249424074473,0.0158378003903208,0.6821450763738317,2.2877098226162387,-4.81,-193.9589492080699
S19S_0041-M,-120.858255,44.300038,20.0,6.5,,,-88.82,-120.858255,44.300038,-193.9589492080699,178.76646676265202,1321.1333304258574,1.5996364371520666,0.1432961650587005,0.1105249424074473,0.0158378003903208,1.948510768837657,2.2877098226162387,-88.82,-193.9589492080699
S19S_0041-U,-120.85829,44.300082,20.0,6.5,,,-48.64,-120.85828999999998,44.300082,-193.9589492080699,178.76646676265202,1321.1333304258574,1.5996364371520666,0.1432961650587005,0.1105249424074473,0.0158378003903208,1.6869935662646784,2.2877098226162387,-48.64,-193.9589492080699
S19S_0042-D,-80.96434,25.40976,29.1,7.5,3.9,49.1,-19.26,-80.96434,25.40976,-182.2123894821744,170.52748421912915,1320.000599921012,3.4861165425758047,0.1379453933344352,0.2408690006960701,0.0332267690430917,1.2846562827885157,2.260577903376874,-19.26,-182.2123894821744
S19S_0042-M,-80.96423,25.40979,29.1,7.5,3.9,49.1,-31.19,-80.96423,25.40979,-182.2123894821744,170.52748421912915,1320.000599921012,3.4861165425758047,0.1379453933344352,0.2408690006960701,0.0332267690430917,1.4940153747571439,2.260577903376874,-31.19,-182.2123894821744
S19S_0042-U,-80.96423,25.40982,29.1,7.5,3.9,49.1,-50.32,-80.96423,25.40982,-182.2123894821744,170.52748421912915,1320.000599921012,3.4861165425758047,0.1379453933344352,0.2408690006960701,0.0332267690430917,1.7017406324372124,2.260577903376874,-50.32,-182.2123894821744
S19S_0043-D,-89.472992,43.14501,15.7,7.5,,,-19.4,-89.472992,43.14501,-320.3105016085891,186.8099381682877,1323.2924297676825,2.264060893592515,0.1488281332389755,0.156432545583155,0.0232815637369618,1.287801729930226,2.5055711775520395,-19.4,-320.3105016085891
S19S_0043-M,-89.472023,43.145025,15.7,7.5,,,-29.33,-89.472023,43.145025,-320.3105016085891,186.8099381682877,1323.2924297676825,2.264060893592515,0.1488281332389755,0.156432545583155,0.0232815637369618,1.467312062980552,2.5055711775520395,-29.33,-320.3105016085891
S19S_0054-D,-77.0237,37.57261,29.1,6.7,5.0,71.0,-2448.32,-77.0237,37.57261,-1858.331234084611,407.18619441174576,1378.318181774912,2.3617276572114445,0.3662531824225084,0.1631807123374222,0.0597654552035527,3.3888681802838656,3.2691231264035934,-2448.32,-1858.331234084611
S19S_0054-M,-77.0237,37.57267,29.1,6.7,5.0,71.0,-2675.86,-77.0237,37.57267,-1858.331234084611,407.18619441174576,1378.318181774912,2.3617276572114445,0.3662531824225084,0.1631807123374222,0.0597654552035527,3.4274633875644,3.2691231264035934,-2675.86,-1858.331234084611
S19S_0054-U,-77.02396,37.5728,29.1,6.7,5.0,71.0,-2907.84,-77.02396,37.5728,-1858.331234084611,407.18619441174576,1378.318181774912,2.3617276572114445,0.3662531824225084,0.1631807123374222,0.0597654552035527,3.4635705063724243,3.2691231264035934,-2907.84,-1858.331234084611
S19S_0055-D,-117.180863,46.732428,20.1,7.5,,,-1515.51,-117.180863,46.732428,-323.6586081749505,163.59234979868947,1319.1062609377966,2.576420919011211,0.1325282830363606,0.1780146832601729,0.0235919803277322,3.18055880637866,2.510087162205686,-1515.51,-323.6586081749505
S19S_0055-M,-117.180621,46.732323,20.1,7.5,,,-97.9,-117.180621,46.732323,-323.6586081749505,163.59234979868947,1319.1062609377966,2.576420919011211,0.1325282830363606,0.1780146832601729,0.0235919803277322,1.990782691803138,2.510087162205686,-97.9,-323.6586081749505
S19S_0055-U,-117.180384,46.7322206,20.1,7.5,,,-33.71,-117.180384,46.7322206,-323.6586081749505,163.59234979868947,1319.1062609377966,2.576420919011211,0.1325282830363606,0.1780146832601729,0.0235919803277322,1.527758752520972,2.510087162205686,-33.71,-323.6586081749505
S19S_0074-D,-119.272998,46.376172,11.0,6.5,,,-5.14,-119.272998,46.376172,-169.07736450243164,181.0250029244185,1321.431987164204,3.8662157312208096,0.1449990618560692,0.2671314938216333,0.0387338159963471,0.7109631189952758,2.228085469633847,-5.14,-169.07736450243164
S19S_0074-M,-119.272953,46.376303,11.0,6.5,,,-2.89,-119.272953,46.376303,-169.07736450243164,181.0250029244185,1321.431987164204,3.8662157312208096,0.1449990618560692,0.2671314938216333,0.0387338159963471,0.4608978427565479,2.228085469633847,-2.89,-169.07736450243164
S19S_0074-U,-119.272955,46.376327,11.0,6.5,,,-5.0,-119.272955,46.376327,-169.07736450243164,181.0250029244185,1321.431987164204,3.8662157312208096,0.1449990618560692,0.2671314938216333,0.0387338159963471,0.6989700043360189,2.228085469633847,-5.0,-169.07736450243164
S19S_0023-D,-102.44896,39.75841,24.7,7.5,3.83,52.7,-33.5,-102.44896,39.75841,-183.42773434047731,170.32718796516895,1319.9742362284535,1.5287674330886711,0.1377255570319612,0.1056283343966138,0.0145477211931318,1.5250448070368452,2.263465001783229,-33.5,-183.42773434047731
S19S_0023-M,-102.44896,39.75861,24.7,7.5,3.83,52.7,-22.89,-102.44896,39.75861,-183.42773434047731,170.32718796516895,1319.9742362284535,1.5287674330886711,0.1377255570319612,0.1056283343966138,0.0145477211931318,1.3596457926745429,2.263465001783229,-22.89,-183.42773434047731
S19S_0023-U,-102.44917,39.75854,24.7,7.5,3.83,52.7,-79.59,-102.44917,39.75854,-183.42773434047731,170.32718796516895,1319.9742362284535,1.5287674330886711,0.1377255570319612,0.1056283343966138,0.0145477211931318,1.9008585047019917,2.263465001783229,-79.59,-183.42773434047731
S19S_0025-D,-97.78275,33.37853,26.0,7.0,5.04,62.2,-47.08,-97.78275,33.37853,-229.45733504520496,167.30812883777466,1319.5825606902813,2.122394774409125,0.1358456183114296,0.1466442966409723,0.0199209851490375,1.6728364541713971,2.360701945311306,-47.08,-229.45733504520496
S19S_0025-M,-97.78307,33.37834,26.0,7.0,5.04,62.2,-61.3,-97.78307,33.37834,-229.45733504520496,167.30812883777466,1319.5825606902813,2.122394774409125,0.1358456183114296,0.1466442966409723,0.0199209851490375,1.787460474518415,2.360701945311306,-61.3,-229.45733504520496
S19S_0025-U,-97.78338,33.37834,26.0,7.0,5.04,62.2,-24.29,-97.78338,33.37834,-229.45733504520496,167.30812883777466,1319.5825606902813,2.122394774409125,0.1358456183114296,0.1466442966409723,0.0199209851490375,1.3854275148051305,2.360701945311306,-24.29,-229.45733504520496
S19S_0028-D,-111.507871,33.750675,23.8,7.5,,,-9.45,-111.507871,33.750675,-202.27748828962552,177.87665299217028,1321.0102290369584,0.2669100321197124,0.1429571488244491,0.01844182543161,0.0026363907828211,0.9754318085092629,2.305947552293272,-9.45,-202.27748828962552
S19S_0028-M,-111.508001,33.750788,23.8,7.5,,,-33.33,-111.508001,33.750788,-202.27748828962552,177.87665299217028,1321.0102290369584,0.2669100321197124,0.1429571488244491,0.01844182543161,0.0026363907828211,1.5228353136605302,2.305947552293272,-33.33,-202.27748828962552
S19S_0028-U,-111.508141,33.750837,23.8,7.5,,,-16.54,-111.508141,33.750837,-202.27748828962552,177.87665299217028,1321.0102290369584,0.2669100321197124,0.1429571488244491,0.01844182543161,0.0026363907828211,1.2185355052165279,2.305947552293272,-16.54,-202.27748828962552
S19S_0044-D,-79.811134,33.131027,24.0,6.0,,,-1011.81,-79.811134,33.131027,-1251.627840179707,286.773673940932,1342.530545146746,2.1482190766218228,0.2297873007271245,0.1484285955281948,0.0341070063171419,3.0050989673470667,3.0974752146706654,-1011.81,-1251.627840179707
S19S_0044-M,-79.810626,33.130966,24.0,6.0,,,-2785.54,-79.810626,33.130966,-1251.627840179707,286.773673940932,1342.530545146746,2.1482190766218228,0.2297873007271245,0.1484285955281948,0.0341070063171419,3.4449093992537447,3.0974752146706654,-2785.54,-1251.627840179707
S19S_0044-U,-79.810168,33.130796,24.0,6.0,,,-1906.69,-79.810168,33.130796,-1251.627840179707,286.773673940932,1342.530545146746,2.1482190766218228,0.2297873007271245,0.1484285955281948,0.0341070063171419,3.280280088833452,3.0974752146706654,-1906.69,-1251.627840179707
S19S_0075-D,-119.465555,46.694742,11.0,6.5,,,-3.99,-119.465555,46.694742,-101.19560719944454,178.40467924873371,1321.053652335157,3.973437845595311,0.1432245884559331,0.2745398759644814,0.0393208607497557,0.6009728956867483,2.005161660621884,-3.99,-101.19560719944454
S19S_0075-M,-119.465591,46.694842,11.0,6.5,,,-0.75,-119.465591,46.694842,-101.19560719944454,178.40467924873371,1321.053652335157,3.973437845595311,0.1432245884559331,0.2745398759644814,0.0393208607497557,-0.12493873660829995,2.005161660621884,-0.75,-101.19560719944454
S19S_0075-U,-119.465706,46.694858,11.0,6.5,,,-1.3,-119.465706,46.694858,-101.19560719944454,178.40467924873371,1321.053652335157,3.973437845595311,0.1432245884559331,0.2745398759644814,0.0393208607497557,0.11394335230683679,2.005161660621884,-1.3,-101.19560719944454
S19S_0076-D,-119.462605,46.679191,14.0,6.5,,,-15.42,-119.46260499999998,46.679191,-109.76795076270224,177.25191968616244,1320.89119566376,4.112982727045677,0.1424672896878465,0.2841815605543965,0.0404865767114474,1.1880843737149382,2.040475556519672,-15.42,-109.76795076270224
S19S_0076-M,-119.46257,46.679318,14.0,6.5,,,-11.67,-119.46257,46.679318,-109.76795076270224,177.25191968616244,1320.89119566376,4.112982727045677,0.1424672896878465,0.2841815605543965,0.0404865767114474,1.06707085604537,2.040475556519672,-11.67,-109.76795076270224
S19S_0076-U,-119.462645,46.679398,14.0,6.5,,,-22.07,-119.462645,46.679398,-109.76795076270224,177.25191968616244,1320.89119566376,4.112982727045677,0.1424672896878465,0.2841815605543965,0.0404865767114474,1.343802333161655,2.040475556519672,-22.07,-109.76795076270224
S19S_0016-D,-96.6025,39.10445,18.5,7.5,4.37,48.7,-9.12,-96.6025,39.10445,-307.91479748469084,180.49091959318417,1321.8652217040726,1.2444116250330783,0.1406302126594361,0.0859811142041796,0.012091542375229,0.9599948383284161,2.488430560327447,-9.12,-307.91479748469084
S19S_0016-M,-96.60286,39.10429,18.5,7.5,4.37,48.7,-1752.9,-96.60286,39.10429,-307.91479748469084,180.49091959318417,1321.8652217040726,1.2444116250330783,0.1406302126594361,0.0859811142041796,0.012091542375229,3.24375714102993,2.488430560327447,-1752.9,-307.91479748469084
S19S_0016-U,-96.60276,39.10415,18.5,7.5,4.37,48.7,-20.06,-96.60276,39.10415,-307.91479748469084,180.49091959318417,1321.8652217040726,1.2444116250330783,0.1406302126594361,0.0859811142041796,0.012091542375229,1.3023309286843994,2.488430560327447,-20.06,-307.91479748469084
S19S_0033-D,-119.2554,37.0576,16.6,7.0,9.46,97.3,-2.08,-119.25539999999998,37.0576,-96.1532578396916,179.04860274794072,1321.1439490793598,2.9399312341281765,0.1437673250384152,0.203130988259042,0.0292035988144121,0.31806333496276157,1.9829640034765448,-2.08,-96.1532578396916
S19S_0033-M,-119.2557,37.0582,16.6,7.0,9.46,97.3,-1.77,-119.2557,37.0582,-96.1532578396916,179.04860274794072,1321.1439490793598,2.9399312341281765,0.1437673250384152,0.203130988259042,0.0292035988144121,0.24797326636180664,1.9829640034765448,-1.77,-96.1532578396916
S19S_0033-U,-119.256,37.0581,16.6,7.0,9.46,97.3,-3.94,-119.256,37.0581,-96.1532578396916,179.04860274794072,1321.1439490793598,2.9399312341281765,0.1437673250384152,0.203130988259042,0.0292035988144121,0.5954962218255742,1.9829640034765448,-3.94,-96.1532578396916
S19S_0035-D,-110.757838,32.42735,18.4,6.5,5.88,63.1,-12.66,-110.75783800000002,32.42735,-101.41713176953849,178.5468893971113,1321.0763740077475,7.481820387748408,0.1433089340926403,0.5169473189364139,0.0740831692588256,1.1024337056813363,2.0061113238782258,-12.66,-101.41713176953849
S19S_0035-M,-110.758821,32.42728,18.4,6.5,5.88,63.1,-7.65,-110.75882099999998,32.42728,-101.41713176953849,178.5468893971113,1321.0763740077475,7.481820387748408,0.1433089340926403,0.5169473189364139,0.0740831692588256,0.8836614351536176,2.0061113238782258,-7.65,-101.41713176953849
S19S_0035-U,-110.759543,32.327329,18.4,6.5,5.88,63.1,-11.52,-110.75954299999998,32.327329,-99.63418932897191,178.72924053173207,1321.1008713657409,4.337192917620293,0.1434786543613072,0.2996730921455005,0.0429966920093284,1.0614524790871933,1.9984083915265647,-11.52,-99.63418932897191
S19S_0037-D,-75.7830393,39.8577967,19.4,6.5,8.97,98.6,-7.5,-75.7830393,39.8577967,-132.62585210215738,174.94784515208727,1320.5805207007602,0.3627197985671798,0.1409436055737266,0.0250616852152058,0.0035322842759848,0.8750612633917001,2.1226281871983788,-7.5,-132.62585210215738
S19S_0037-M,-75.7830477,39.8578837,19.4,6.5,8.97,98.6,-14.69,-75.7830477,39.8578837,-132.62585210215738,174.94784515208727,1320.5805207007602,0.3627197985671798,0.1409436055737266,0.0250616852152058,0.0035322842759848,1.1670217957902564,2.1226281871983788,-14.69,-132.62585210215738
S19S_0037-U,-75.7831181,39.8579143,19.4,6.5,8.97,98.6,-14.12,-75.7831181,39.8579143,-132.62585210215738,174.94784515208727,1320.5805207007602,0.3627197985671798,0.1409436055737266,0.0250616852152058,0.0035322842759848,1.1498346967157849,2.1226281871983788,-14.12,-132.62585210215738
S19S_0038-D,-75.7839486,39.8594333,19.5,6.5,8.62,95.1,-7.06,-75.7839486,39.8594333,-128.921302235195,175.36417830287368,1320.6376759321452,0.3590679817477845,0.1412220767353225,0.0248093673545519,0.0035036303802992,0.8488047010518037,2.110324683674791,-7.06,-128.921302235195
S19S_0038-M,-75.7840693,39.8595115,19.5,6.5,8.62,95.1,-3.59,-75.7840693,39.8595115,-128.921302235195,175.36417830287368,1320.6376759321452,0.3590679817477845,0.1412220767353225,0.0248093673545519,0.0035036303802992,0.5550944485783191,2.110324683674791,-3.59,-128.921302235195
S19S_0038-U,-75.784143,39.8595761,19.5,6.5,8.62,95.1,-10.78,-75.784143,39.8595761,-128.921302235195,175.36417830287368,1320.6376759321452,0.3590679817477845,0.1412220767353225,0.0248093673545519,0.0035036303802992,1.0326187608507198,2.110324683674791,-10.78,-128.921302235195
S19S_0059-D,-117.3915976,48.16874998,11.0,6.5,,,-1413.77,-117.3915976,48.16874998,-255.8788605953848,176.9590751031721,1320.9212950307592,2.539471255021497,0.1409983395866665,0.175461690974183,0.0247398070884285,3.150378761755404,2.408034408177154,-1413.77,-255.8788605953848
S19S_0059-M,-117.3913007,48.16841972,11.0,6.5,,,-42.76,-117.39130070000002,48.16841972,-255.8788605953848,176.9590751031721,1320.9212950307592,2.539471255021497,0.1409983395866665,0.175461690974183,0.0247398070884285,1.6310376965367404,2.408034408177154,-42.76,-255.8788605953848
S19S_0059-U,-117.3903992,48.16859001,11.0,6.5,,,-19.87,-117.3903992,48.16859001,-255.8788605953848,176.9590751031721,1320.9212950307592,2.539471255021497,0.1409983395866665,0.175461690974183,0.0247398070884285,1.298197867109815,2.408034408177154,-19.87,-255.8788605953848
S19S_0061-D,-89.6407,43.1095,16.9,7.5,7.56,78.0,-1953.6,-89.6407,43.1095,-1403.599364032293,304.9614941919512,1346.8379214293127,1.5628367906607326,0.248405893958369,0.1079823153988313,0.0268234435883412,3.290835646600807,3.147243162765563,-1953.6,-1403.599364032293
S19S_0061-M,-89.6405,43.1095,16.9,7.5,7.56,78.0,-1939.15,-89.6405,43.1095,-1403.599364032293,304.9614941919512,1346.8379214293127,1.5628367906607326,0.248405893958369,0.1079823153988313,0.0268234435883412,3.28761140456744,3.147243162765563,-1939.15,-1403.599364032293
S19S_0063-D,-97.709399,30.250335,24.0,7.5,,,-1.29,-97.709399,30.250335,-202.60506715974788,176.65854219648824,1320.8182681116436,3.735731318093576,0.1423658855592884,0.2581158313179502,0.0367468889024518,0.11058971029924898,2.306650302880126,-1.29,-202.60506715974788
S19S_0063-M,-97.70953,30.250384,24.0,7.5,,,-2.02,-97.70953,30.250384000000004,-202.60506715974788,176.65854219648824,1320.8182681116436,3.735731318093576,0.1423658855592884,0.2581158313179502,0.0367468889024518,0.3053513694466238,2.306650302880126,-2.02,-202.60506715974788
S19S_0063-U,-97.709566,30.250278,24.0,7.5,,,-1.67,-97.709566,30.250278,-202.60506715974788,176.65854219648824,1320.8182681116436,3.735731318093576,0.1423658855592884,0.2581158313179502,0.0367468889024518,0.22271647114758325,2.306650302880126,-1.67,-202.60506715974788
S19S_0064-D,-78.00803,40.61043,23.5,7.7,6.842986555712364,80.7,-74.17,-78.00803,40.61043,-204.6066472632578,171.16860016566767,1320.077619828394,0.2306864286147444,0.138418537016261,0.0159389994155281,0.0022062529806004,1.8702282790117946,2.3109197389697766,-74.17,-204.6066472632578
S19S_0064-M,-78.00808,40.64061,23.5,7.7,6.842986555712364,80.7,-64.33,-78.00808,40.64061,-171.88925625374392,171.11091243563558,1320.067970966965,1.441670903551025,0.1382186778323418,0.0996105051652572,0.0137680323221534,1.808413551400368,2.235248732443126,-64.33,-171.88925625374392
S19S_0064-U,-78.00688,40.61507,23.5,7.7,6.842986555712364,80.7,-24.54,-78.00688,40.61507,-204.6066472632578,171.16860016566767,1320.077619828394,0.2306864286147444,0.138418537016261,0.0159389994155281,0.0022062529806004,1.3898745583909855,2.3109197389697766,-24.54,-204.6066472632578
S19S_0067-D,-85.35412,42.3921,20.63,7.5,9.17,104.4,-988.01,-85.35412,42.3921,-1431.3449348392653,307.85465207347727,1346.1164674408633,0.9660340942005308,0.2466128764754195,0.0667469558365619,0.0164606587748322,2.9947613402585196,3.155744305489735,-988.01,-1431.3449348392653
S19S_0067-M,-85.354,42.39201,20.63,7.5,9.17,104.4,-1821.88,-85.354,42.39201,-1431.3449348392653,307.85465207347727,1346.1164674408633,0.9660340942005308,0.2466128764754195,0.0667469558365619,0.0164606587748322,3.2605197683262737,3.155744305489735,-1821.88,-1431.3449348392653
S19S_0067-U,-85.35402,42.39193,20.63,7.5,9.17,104.4,-2260.74,-85.35402,42.39193,-1431.3449348392653,307.85465207347727,1346.1164674408633,0.9660340942005308,0.2466128764754195,0.0667469558365619,0.0164606587748322,3.3542506184894902,3.155744305489735,-2260.74,-1431.3449348392653
S19S_0068-U,-122.257915,44.207269,14.7,6.0,,,-2.71,-122.257915,44.207269,-151.58304458254477,182.3641206673608,1321.6142964322496,5.446350902058264,0.1459644369592048,0.3763090198498113,0.0549277342050479,0.4329692908744057,2.1806506257283806,-2.71,-151.58304458254477
S19S_0069-D,-123.735151,39.362202,15.0,6.5,,,-0.99,-123.735151,39.362202,-150.3662919424663,182.6238730724872,1321.6520197013474,3.146453987874989,0.1461186679303288,0.2174004278226546,0.0317662609209298,-0.004364805402450088,2.1771504900846192,-0.99,-150.3662919424663
S19S_0069-M,-123.734753,39.362129,15.0,6.5,,,-1.09,-123.734753,39.362129,-150.3662919424663,182.6238730724872,1321.6520197013474,3.146453987874989,0.1461186679303288,0.2174004278226546,0.0317662609209298,0.037426497940623665,2.1771504900846192,-1.09,-150.3662919424663
S19S_0069-U,-123.734848,39.362343,15.0,6.5,,,-1.4,-123.734848,39.362343,-150.3662919424663,182.6238730724872,1321.6520197013474,3.146453987874989,0.1461186679303288,0.2174004278226546,0.0317662609209298,0.14612803567823798,2.1771504900846192,-1.4,-150.3662919424663
S19S_0070-D,-123.752414,39.339914,16.0,6.5,,,-1.55,-123.752414,39.339914,-155.6204050244203,182.1299595419437,1321.583290791186,2.750201732527928,0.1457420348331498,0.1900218581152606,0.0276941722644941,0.1903316981702915,2.1920665412944307,-1.55,-155.6204050244203
S19S_0070-M,-123.752441,39.339892,16.0,6.5,,,-1.78,-123.752441,39.339892,-155.6204050244203,182.1299595419437,1321.583290791186,2.750201732527928,0.1457420348331498,0.1900218581152606,0.0276941722644941,0.250420002308894,2.1920665412944307,-1.78,-155.6204050244203
S19S_0070-U,-123.752011,39.339682,16.0,6.5,,,-3.32,-123.752011,39.339682,-155.6204050244203,182.1299595419437,1321.583290791186,2.750201732527928,0.1457420348331498,0.1900218581152606,0.0276941722644941,0.5211380837040362,2.1920665412944307,-3.32,-155.6204050244203
S19S_0071-D,-105.458575,40.012917,11.5,7.0,,,-48.59,-105.458575,40.012917,-191.1050886924797,179.5852068974777,1321.245675958227,3.472780530184481,0.1438616663824454,0.2399475650702848,0.0345192565554214,1.6865468990630064,2.2812722514801322,-48.59,-191.1050886924797
S19S_0071-M,-105.4589026,40.0128376,11.5,7.0,,,-82.62,-105.45890260000002,40.0128376,-191.1050886924797,179.5852068974777,1321.245675958227,3.472780530184481,0.1438616663824454,0.2399475650702848,0.0345192565554214,1.9170851906405673,2.2812722514801322,-82.62,-191.1050886924797
S19S_0071-U,-105.4588818,40.0129961,11.5,7.0,,,-17.66,-105.4588818,40.0129961,-191.1050886924797,179.5852068974777,1321.245675958227,3.472780530184481,0.1438616663824454,0.2399475650702848,0.0345192565554214,1.2469906992415498,2.2812722514801322,-17.66,-191.1050886924797
S19S_0072-D,-71.1848201,42.5235645,18.5,6.0,8.19,87.4,-3.46,-71.1848201,42.5235645,-123.56510807275814,176.1677812453508,1320.749065753543,0.3679586392721035,0.1415874287346432,0.0254236565692869,0.0035996701626779,0.5390760987927766,2.09189585335196,-3.46,-123.56510807275814
S19S_0072-M,-71.18851406,42.5235479,18.5,6.0,8.19,87.4,-3.65,-71.18851406,42.5235479,-123.56510807275814,176.1677812453508,1320.749065753543,0.3679586392721035,0.1415874287346432,0.0254236565692869,0.0035996701626779,0.5622928644564748,2.09189585335196,-3.65,-123.56510807275814
S19S_0072-U,-71.1854501,42.5233858,18.5,6.0,8.19,87.4,-21.22,-71.1854501,42.5233858,-123.56510807275814,176.1677812453508,1320.749065753543,0.3679586392721035,0.1415874287346432,0.0254236565692869,0.0035996701626779,1.326745379565322,2.09189585335196,-21.22,-123.56510807275814
S19S_0073-D,-70.9164986,42.7688065,16.9,6.5,6.41,66.2,-82.36,-70.9164986,42.7688065,-189.787560916298,170.05202605105814,1319.934291432916,0.5903048813543988,0.1369355531563215,0.040786400896623,0.0055851083680345,1.9157163379459938,2.2782677444324513,-82.36,-189.787560916298
S19S_0073-M,-70.9167967,42.7694593,16.9,6.5,6.41,66.2,-77.62,-70.9167967,42.7694593,-189.787560916298,170.05202605105814,1319.934291432916,0.5903048813543988,0.1369355531563215,0.040786400896623,0.0055851083680345,1.8899736384039962,2.2782677444324513,-77.62,-189.787560916298
S19S_0012-D,-72.33027,42.47179,18.2,6.5,9.63,105.1,-2.7,-72.33027,42.47179,-107.1384487221838,177.93592669884976,1320.9897839013772,1.710277519681522,0.1429270699836909,0.1181695540144679,0.0168896281165673,0.43136376415898736,2.029945353850609,-2.7,-107.1384487221838
S19S_0012-M,-72.33038,42.47157,18.2,6.5,9.63,105.1,-5.86,-72.33038,42.47157,-107.1384487221838,177.93592669884976,1320.9897839013772,1.710277519681522,0.1429270699836909,0.1181695540144679,0.0168896281165673,0.7678976160180907,2.029945353850609,-5.86,-107.1384487221838
S19S_0012-U,-72.33105,42.47178,18.2,6.5,9.63,105.1,-2.46,-72.33105,42.47178,-107.1384487221838,177.93592669884976,1320.9897839013772,1.710277519681522,0.1429270699836909,0.1181695540144679,0.0168896281165673,0.39093510710337914,2.029945353850609,-2.46,-107.1384487221838
S19S_0027-D,-105.91125,39.89064,7.1,6.5,9.57,109.6,-1.25,-105.91125,39.89064,-92.4683485532679,179.72245766759178,1321.2408360703196,5.221590792614441,0.1441957829813794,0.3607794922804111,0.0520228813729983,0.09691001300805642,1.9659931013769463,-1.25,-92.4683485532679
S19S_0027-M,-105.91152,39.89078,7.1,6.5,9.57,109.6,-2.74,-105.91152,39.89078,-92.4683485532679,179.72245766759178,1321.2408360703196,5.221590792614441,0.1441957829813794,0.3607794922804111,0.0520228813729983,0.437750562820388,1.9659931013769463,-2.74,-92.4683485532679
S19S_0027-U,-105.91164,39.89071,7.1,6.5,9.57,109.6,-6.06,-105.91164,39.89071,-92.4683485532679,179.72245766759178,1321.2408360703196,5.221590792614441,0.1441957829813794,0.3607794922804111,0.0520228813729983,0.7824726241662862,1.9659931013769463,-6.06,-92.4683485532679
S19S_0030-U,-121.929928,45.792233,14.7,6.0,9.1,89.1,-9.01,-121.929928,45.792233,-91.82779345455326,179.51508749503938,1321.209026960751,6.372829592349075,0.1440647707266075,0.4403229429562557,0.063435023822658,0.9547247909790629,1.9629741487074472,-9.01,-91.82779345455326
S19S_0047-D,-149.40333,68.64278,8.5,6.5,10.26,97.2,-33.64,-149.40333,68.64278,-998.3619616374176,248.731325051636,1335.9527297060006,4.85471125308161,0.2271837930930491,0.3354303948007804,0.0762043494095402,1.5268559871258747,2.9992880256980485,-33.64,-998.3619616374176
S19S_0047-M,-149.40339,68.64274,8.5,6.5,10.26,97.2,-1175.43,-149.40339,68.64274,-998.3619616374176,248.731325051636,1335.9527297060006,4.85471125308161,0.2271837930930491,0.3354303948007804,0.0762043494095402,3.070196770833196,2.9992880256980485,-1175.43,-998.3619616374176
