Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate,Sample_Longitude,Sample_Latitude,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
CM_064-2,-86.7497169,33.6052817,16.14,6.5,9.36,95.15,-31.82,-86.7497169,33.6052817,-90.88722373607538,108.30832570231132,1123.325565447824,1.6020637819248944,0.1408241923057017,0.1099530397701376,0.0154840480171862,1.5027001753105627,1.9585028375575153,0.0,0.0,37.12872085506181,19.19336385073526,196.39758108812785,0.0,0.0325311676532565,0.0,0.0035769007707475
CM_064-3,-86.7497169,33.6052817,16.14,6.5,9.36,95.15,-19.66,-86.7497169,33.6052817,-90.88722373607538,108.30832570231132,1123.325565447824,1.6020637819248944,0.1408241923057017,0.1099530397701376,0.0154840480171862,1.2935835134961169,1.9585028375575153,0.0,0.0,37.12872085506181,19.19336385073526,196.39758108812785,0.0,0.0325311676532565,0.0,0.0035769007707475
CM_069-1,-111.84597,40.66522,4.67,6.5,11.04,85.68,-1590.24,-111.84597,40.66522,-1611.121441513546,158.01716788816398,1129.36779709671,3.806523931996408,0.2073373610444275,0.2612498216381269,0.0541668485917765,3.2014626732575473,3.2071282774716163,0.0,0.0,145.07138332992128,32.80751101104518,197.14461268218324,0.0,0.0634013890145478,0.0,0.0165636015716601
CM_069-2,-111.84597,40.66522,4.67,6.5,11.04,85.68,-1622.5,-111.84597,40.66522,-1611.121441513546,158.01716788816398,1129.36779709671,3.806523931996408,0.2073373610444275,0.2612498216381269,0.0541668485917765,3.2101847054724066,3.2071282774716163,0.0,0.0,145.07138332992128,32.80751101104518,197.14461268218324,0.0,0.0634013890145478,0.0,0.0165636015716601
CM_069-3,-111.84597,40.66522,4.67,6.5,11.04,85.68,-2128.42,-111.84597,40.66522,-1611.121441513546,158.01716788816398,1129.36779709671,3.806523931996408,0.2073373610444275,0.2612498216381269,0.0541668485917765,3.3280573311814714,3.2071282774716163,0.0,0.0,145.07138332992128,32.80751101104518,197.14461268218324,0.0,0.0634013890145478,0.0,0.0165636015716601
CM_070-1,-72.41875,43.71559,0.27,6.0,14.27,98.33,-6.65,-72.41875,43.71559,-62.58633073225992,109.6247620111858,1123.453096204151,0.4767436675752919,0.1425455199759181,0.0327199304000774,0.0046640794924548,0.8228216453031046,1.796479490785701,0.0,0.0,19.174250761759463,19.1562211920784,196.39497774213655,0.0,0.0326701444916917,0.0,0.0010689648539286
CM_070-2,-72.41875,43.71559,0.27,6.0,14.27,98.33,-8.15,-72.41875,43.71559,-62.58633073225992,109.6247620111858,1123.453096204151,0.4767436675752919,0.1425455199759181,0.0327199304000774,0.0046640794924548,0.9111576087399766,1.796479490785701,0.0,0.0,19.174250761759463,19.1562211920784,196.39497774213655,0.0,0.0326701444916917,0.0,0.0010689648539286
CM_070-3,-72.41875,43.71559,0.27,6.0,14.27,98.33,-5.59,-72.41875,43.71559,-62.58633073225992,109.6247620111858,1123.453096204151,0.4767436675752919,0.1425455199759181,0.0327199304000774,0.0046640794924548,0.7474118078864233,1.796479490785701,0.0,0.0,19.174250761759463,19.1562211920784,196.39497774213655,0.0,0.0326701444916917,0.0,0.0010689648539286
CM_073-1,-72.9688981,44.3676591,0.09,6.0,12.81,87.86,-4.26,-72.9688981,44.3676591,-58.7164079516691,109.83272579400152,1123.473679386413,1.851053208895511,0.1428015894579005,0.1270417129396603,0.0181417585352377,0.6294095991027189,1.7687594792226338,0.0,0.0,18.31451111610331,19.148900047419428,196.39253908231723,0.0,0.032589738132137,0.0,0.0041402561565616
CM_073-2,-72.9688981,44.3676591,0.09,6.0,12.81,87.86,-4.29,-72.9688981,44.3676591,-58.7164079516691,109.83272579400152,1123.473679386413,1.851053208895511,0.1428015894579005,0.1270417129396603,0.0181417585352377,0.6324572921847242,1.7687594792226338,0.0,0.0,18.31451111610331,19.148900047419428,196.39253908231723,0.0,0.032589738132137,0.0,0.0041402561565616
CM_073-3,-72.9688981,44.3676591,0.09,6.0,12.81,87.86,-3.81,-72.9688981,44.3676591,-58.7164079516691,109.83272579400152,1123.473679386413,1.851053208895511,0.1428015894579005,0.1270417129396603,0.0181417585352377,0.5809249756756193,1.7687594792226338,0.0,0.0,18.31451111610331,19.148900047419428,196.39253908231723,0.0,0.032589738132137,0.0,0.0041402561565616
CM_074-1,-116.1946675,43.6042604,3.24,6.0,11.67,87.26,-5.88,-116.1946675,43.6042604,-68.08238165120144,109.3779255312403,1123.4289618882376,1.0759497253479486,0.1422209333512931,0.0738447147214752,0.0105022642507481,0.7693773260761385,1.8330347397892641,0.0,0.0,21.973779876189774,19.272883277491847,196.40686953515845,0.0,0.0327705651907789,0.0,0.0024199330377745
CM_074-2,-116.1946675,43.6042604,3.24,6.0,11.67,87.26,-9.31,-116.1946675,43.6042604,-68.08238165120144,109.3779255312403,1123.4289618882376,1.0759497253479486,0.1422209333512931,0.0738447147214752,0.0105022642507481,0.9689496809813427,1.8330347397892641,0.0,0.0,21.973779876189774,19.272883277491847,196.40686953515845,0.0,0.0327705651907789,0.0,0.0024199330377745
CM_074-3,-116.1946675,43.6042604,3.24,6.0,11.67,87.26,-6.41,-116.1946675,43.6042604,-68.08238165120144,109.3779255312403,1123.4289618882376,1.0759497253479486,0.1422209333512931,0.0738447147214752,0.0105022642507481,0.8068580295188175,1.8330347397892641,0.0,0.0,21.973779876189774,19.272883277491847,196.40686953515845,0.0,0.0327705651907789,0.0,0.0024199330377745
CM_077-1,-105.658917,35.776694,0.39,6.5,10.34,71.53,-7.12,-105.658917,35.776694,-49.6377242045225,110.30135554135336,1123.519488131221,4.690057573951684,0.1434468798735114,0.3218886119086613,0.046173917045113,0.8524799936368563,1.6958118617051208,0.0,0.0,21.38112188450759,19.480261067246715,196.4257736177649,0.0,0.0332600496479774,0.0,0.0107060312132006
CM_077-2,-105.658917,35.776694,0.39,6.5,10.34,71.53,-6.18,-105.658917,35.776694,-49.6377242045225,110.30135554135336,1123.519488131221,4.690057573951684,0.1434468798735114,0.3218886119086613,0.046173917045113,0.7909884750888159,1.6958118617051208,0.0,0.0,21.38112188450759,19.480261067246715,196.4257736177649,0.0,0.0332600496479774,0.0,0.0107060312132006
CM_077-3,-105.658917,35.776694,0.39,6.5,10.34,71.53,-6.63,-105.658917,35.776694,-49.6377242045225,110.30135554135336,1123.519488131221,4.690057573951684,0.1434468798735114,0.3218886119086613,0.046173917045113,0.8215135284047731,1.6958118617051208,0.0,0.0,21.38112188450759,19.480261067246715,196.4257736177649,0.0,0.0332600496479774,0.0,0.0107060312132006
CM_079-1,-81.64963,26.72027,24.15,6.5,8.11,96.66,-54.03,-81.64963,26.72027,-162.15187287769058,105.48193148851944,1123.0571768470177,5.009299759607663,0.1371048727949376,0.3437988811075333,0.0471365018612902,1.7326349675391959,2.2099219692023246,0.0,0.0,58.238295038465225,19.159297359274944,196.3904301815013,0.0,0.0319519781725376,0.0,0.0109850543448907
CM_079-2,-81.64963,26.72027,24.15,6.5,8.11,96.66,-82.28,-81.64963,26.72027,-162.15187287769058,105.48193148851944,1123.0571768470177,5.009299759607663,0.1371048727949376,0.3437988811075333,0.0471365018612902,1.9152942830226865,2.2099219692023246,0.0,0.0,58.238295038465225,19.159297359274944,196.3904301815013,0.0,0.0319519781725376,0.0,0.0109850543448907
CM_079-3,-81.64963,26.72027,24.15,6.5,8.11,96.66,-91.47,-81.64963,26.72027,-162.15187287769058,105.48193148851944,1123.0571768470177,5.009299759607663,0.1371048727949376,0.3437988811075333,0.0471365018612902,1.9612786790850432,2.2099219692023246,0.0,0.0,58.238295038465225,19.159297359274944,196.3904301815013,0.0,0.0319519781725376,0.0,0.0109850543448907
SSS001-1,-120.5731,46.0417,15.84,8.18,9.31,93.99,-2236.81,-120.5731,46.0417,-2350.937882610887,234.99170879783432,1143.824917723303,2.283858964573463,0.3066321724676148,0.1567460911321593,0.0480633944496607,3.3496290956495964,3.3712411541799288,0.0,0.0,874.4514160831286,64.589479896623,197.63371386495743,0.0,0.1019285223194317,0.0,0.0159768974484479
SSS001-2,-120.5731,46.0417,15.84,8.18,9.31,93.99,-3827.24,-120.5731,46.0417,-2350.937882610887,234.99170879783432,1143.824917723303,2.283858964573463,0.3066321724676148,0.1567460911321593,0.0480633944496607,3.5828856969795346,3.3712411541799288,0.0,0.0,874.4514160831286,64.589479896623,197.63371386495743,0.0,0.1019285223194317,0.0,0.0159768974484479
SSS001-3,-120.5731,46.0417,15.84,8.18,9.31,93.99,-3800.03,-120.5731,46.0417,-2350.937882610887,234.99170879783432,1143.824917723303,2.283858964573463,0.3066321724676148,0.1567460911321593,0.0480633944496607,3.579787025243923,3.3712411541799288,0.0,0.0,874.4514160831286,64.589479896623,197.63371386495743,0.0,0.1019285223194317,0.0,0.0159768974484479
SSS002-1,-120.5476,46.0959,20.57,8.45,9.73,108.23,-5.81,-120.54760000000002,46.0959,-119.77986347246906,107.03814751621216,1123.204251143737,1.3630934013641467,0.1392017100509738,0.0935519950338846,0.0130225976873969,0.7641761323903307,2.0783838137307655,0.0,0.0,48.74750844132798,18.92328649568669,196.3685641294007,0.0,0.032163154664806,0.0,0.003008927285476
SSS002-2,-120.5476,46.0959,20.57,8.45,9.73,108.23,-5.53,-120.54760000000002,46.0959,-119.77986347246906,107.03814751621216,1123.204251143737,1.3630934013641467,0.1392017100509738,0.0935519950338846,0.0130225976873969,0.7427251313046983,2.0783838137307655,0.0,0.0,48.74750844132798,18.92328649568669,196.3685641294007,0.0,0.032163154664806,0.0,0.003008927285476
SSS002-3,-120.5476,46.0959,20.57,8.45,9.73,108.23,-7.38,-120.54760000000002,46.0959,-119.77986347246906,107.03814751621216,1123.204251143737,1.3630934013641467,0.1392017100509738,0.0935519950338846,0.0130225976873969,0.8680563618230416,2.0783838137307655,0.0,0.0,48.74750844132798,18.92328649568669,196.3685641294007,0.0,0.032163154664806,0.0,0.003008927285476
SSS003-1,-120.4811,46.2059,20.46,7.84,8.72,96.75,-37.2,-120.4811,46.2059,-180.26029697458657,104.59309690666336,1122.9731482132258,1.4202542438211243,0.1361097936367968,0.0974750650482477,0.0132673109884502,1.5705429398818975,2.255900082220962,0.0,0.0,37.40571484550335,18.323256060348008,196.316316759606,0.0,0.0316316443135803,0.0,0.0030832965870492
SSS003-2,-120.4811,46.2059,20.46,7.84,8.72,96.75,-31.44,-120.4811,46.2059,-180.26029697458657,104.59309690666336,1122.9731482132258,1.4202542438211243,0.1361097936367968,0.0974750650482477,0.0132673109884502,1.4974825373673704,2.255900082220962,0.0,0.0,37.40571484550335,18.323256060348008,196.316316759606,0.0,0.0316316443135803,0.0,0.0030832965870492
SSS003-3,-120.4811,46.2059,20.46,7.84,8.72,96.75,-67.87,-120.4811,46.2059,-180.26029697458657,104.59309690666336,1122.9731482132258,1.4202542438211243,0.1361097936367968,0.0974750650482477,0.0132673109884502,1.8316778491914667,2.255900082220962,0.0,0.0,37.40571484550335,18.323256060348008,196.316316759606,0.0,0.0316316443135803,0.0,0.0030832965870492
SSS004-1,-120.8161,46.6659,17.86,7.82,8.63,90.92,-3048.94,-120.8161,46.6659,-2683.148990844714,259.3310350357277,1148.0623080714497,0.7605644190026292,0.3410525242847796,0.0521991513408222,0.0178026523303106,3.48414887798122,3.4286447889988767,0.0,0.0,210.67417693859,51.92136214938508,200.4014369279866,0.0,0.1062665079353518,0.0,0.0055470215301781
SSS004-2,-120.8161,46.6659,17.86,7.82,8.63,90.92,-2965.18,-120.8161,46.6659,-2683.148990844714,259.3310350357277,1148.0623080714497,0.7605644190026292,0.3410525242847796,0.0521991513408222,0.0178026523303106,3.472051062163676,3.4286447889988767,0.0,0.0,210.67417693859,51.92136214938508,200.4014369279866,0.0,0.1062665079353518,0.0,0.0055470215301781
SSS004-3,-120.8161,46.6659,17.86,7.82,8.63,90.92,-3263.52,-120.8161,46.6659,-2683.148990844714,259.3310350357277,1148.0623080714497,0.7605644190026292,0.3410525242847796,0.0521991513408222,0.0178026523303106,3.5136862785496983,3.4286447889988767,0.0,0.0,210.67417693859,51.92136214938508,200.4014369279866,0.0,0.1062665079353518,0.0,0.0055470215301781
SSS005-1,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.7,-120.4612,46.5814,-119.813174832978,107.00984766796618,1123.200680377056,2.29370246902511,0.1393373712662294,0.1574216717480253,0.021934721921705,0.6720978579357175,2.0785045763393057,0.0,0.0,39.39326838513086,18.87630080673563,196.3695979717625,0.0,0.033089658447366,0.0,0.0052090293503555
SSS005-2,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.13,-120.4612,46.5814,-119.813174832978,107.00984766796618,1123.200680377056,2.29370246902511,0.1393373712662294,0.1574216717480253,0.021934721921705,0.615950051656401,2.0785045763393057,0.0,0.0,39.39326838513086,18.87630080673563,196.3695979717625,0.0,0.033089658447366,0.0,0.0052090293503555
SSS005-3,-120.4612,46.5814,17.54,7.73,9.41,98.43,-4.16,-120.4612,46.5814,-119.813174832978,107.00984766796618,1123.200680377056,2.29370246902511,0.1393373712662294,0.1574216717480253,0.021934721921705,0.6190933306267428,2.0785045763393057,0.0,0.0,39.39326838513086,18.87630080673563,196.3695979717625,0.0,0.033089658447366,0.0,0.0052090293503555
SSS006-1,-120.6206,46.6218,19.43,8.59,9.74,105.93,-58.23,-120.6206,46.6218,-197.9354582850565,104.09124512578406,1122.926435704927,2.6304413286833155,0.1353907205094549,0.1805327748425994,0.0244424624615106,1.7651467901080253,2.2965236009680527,0.0,0.0,38.72613664625992,18.815832061412625,196.36342168674275,0.0,0.0317658423258076,0.0,0.0057347756602905
SSS006-2,-120.6206,46.6218,19.43,8.59,9.74,105.93,-57.26,-120.6206,46.6218,-197.9354582850565,104.09124512578406,1122.926435704927,2.6304413286833155,0.1353907205094549,0.1805327748425994,0.0244424624615106,1.7578513436855798,2.2965236009680527,0.0,0.0,38.72613664625992,18.815832061412625,196.36342168674275,0.0,0.0317658423258076,0.0,0.0057347756602905
SSS006-3,-120.6206,46.6218,19.43,8.59,9.74,105.93,-91.7,-120.6206,46.6218,-197.9354582850565,104.09124512578406,1122.926435704927,2.6304413286833155,0.1353907205094549,0.1805327748425994,0.0244424624615106,1.9623693356700211,2.2965236009680527,0.0,0.0,38.72613664625992,18.815832061412625,196.36342168674275,0.0,0.0317658423258076,0.0,0.0057347756602905
SSS007-1,-121.1237,46.6646,13.61,8.04,9.23,88.83,-5.6,-121.1237,46.6646,-67.68712357894961,109.3905543345501,1123.4302093597248,3.357644768260053,0.1423945781792814,0.2304422913143414,0.0328137328663727,0.7481880270062004,1.830506058781368,0.0,0.0,28.342832146543284,19.039076093886305,196.38395103499684,0.0,0.033443798696126,0.0,0.0077068656017908
SSS007-2,-121.1237,46.6646,13.61,8.04,9.23,88.83,-3.22,-121.1237,46.6646,-67.68712357894961,109.3905543345501,1123.4302093597248,3.357644768260053,0.1423945781792814,0.2304422913143414,0.0328137328663727,0.5078558716958309,1.830506058781368,0.0,0.0,28.342832146543284,19.039076093886305,196.38395103499684,0.0,0.033443798696126,0.0,0.0077068656017908
SSS007-3,-121.1237,46.6646,13.61,8.04,9.23,88.83,-7.91,-121.1237,46.6646,-67.68712357894961,109.3905543345501,1123.4302093597248,3.357644768260053,0.1423945781792814,0.2304422913143414,0.0328137328663727,0.8981764834976765,1.830506058781368,0.0,0.0,28.342832146543284,19.039076093886305,196.38395103499684,0.0,0.033443798696126,0.0,0.0077068656017908
SSS008-1,-121.0893,46.6592,13.16,7.76,8.95,85.27,-3824.62,-121.0893,46.6592,-3061.968292794945,300.84488446805426,1159.038358325167,3.431683332833143,0.3899054538588468,0.2355237152419504,0.0918319810859344,3.5825882917507266,3.4860006891919326,0.0,0.0,469.8407573946217,82.79208063327478,204.99240892445695,0.0,0.1248957716807812,0.0,0.0294159161642679
SSS008-2,-121.0893,46.6592,13.16,7.76,8.95,85.27,-3976.99,-121.0893,46.6592,-3061.968292794945,300.84488446805426,1159.038358325167,3.431683332833143,0.3899054538588468,0.2355237152419504,0.0918319810859344,3.5995544989693147,3.4860006891919326,0.0,0.0,469.8407573946217,82.79208063327478,204.99240892445695,0.0,0.1248957716807812,0.0,0.0294159161642679
SSS008-3,-121.0893,46.6592,13.16,7.76,8.95,85.27,-3890.98,-121.0893,46.6592,-3061.968292794945,300.84488446805426,1159.038358325167,3.431683332833143,0.3899054538588468,0.2355237152419504,0.0918319810859344,3.5900589984953486,3.4860006891919326,0.0,0.0,469.8407573946217,82.79208063327478,204.99240892445695,0.0,0.1248957716807812,0.0,0.0294159161642679
SSS009-1,-121.1511,46.6168,14.2,7.85,8.97,87.47,-2.05,-121.1511,46.6168,-64.51200235774645,109.53912121688816,1123.4447051271886,1.6179261648595833,0.1424877593446513,0.1110417087990145,0.0158220842805727,0.31175386105575426,1.8096405219657314,0.0,0.0,23.25940577210819,19.210627354312862,196.4005310332403,0.0,0.0330284291166971,0.0,0.0036675332080651
SSS009-2,-121.1511,46.6168,14.2,7.85,8.97,87.47,-2.26,-121.1511,46.6168,-64.51200235774645,109.53912121688816,1123.4447051271886,1.6179261648595833,0.1424877593446513,0.1110417087990145,0.0158220842805727,0.35410843914740087,1.8096405219657314,0.0,0.0,23.25940577210819,19.210627354312862,196.4005310332403,0.0,0.0330284291166971,0.0,0.0036675332080651
SSS009-3,-121.1511,46.6168,14.2,7.85,8.97,87.47,-3.01,-121.1511,46.6168,-64.51200235774645,109.53912121688816,1123.4447051271886,1.6179261648595833,0.1424877593446513,0.1110417087990145,0.0158220842805727,0.47856649559384334,1.8096405219657314,0.0,0.0,23.25940577210819,19.210627354312862,196.4005310332403,0.0,0.0330284291166971,0.0,0.0036675332080651
SSS010-1,-121.0675,46.8095,13.61,8.0,9.25,88.98,-4.12,-121.0675,46.8095,-71.81337712039097,109.21860977783788,1123.4133668117684,2.5636246457039737,0.1421264226889797,0.1759470039863922,0.0250067182594295,0.6148972160331346,1.8562053504879836,0.0,0.0,25.986748452603404,19.23693925213843,196.4039504822296,0.0,0.0333400492037629,0.0,0.0058660817701609
SSS010-2,-121.0675,46.8095,13.61,8.0,9.25,88.98,-4.35,-121.0675,46.8095,-71.81337712039097,109.21860977783788,1123.4133668117684,2.5636246457039737,0.1421264226889797,0.1759470039863922,0.0250067182594295,0.6384892569546373,1.8562053504879836,0.0,0.0,25.986748452603404,19.23693925213843,196.4039504822296,0.0,0.0333400492037629,0.0,0.0058660817701609
SSS010-3,-121.0675,46.8095,13.61,8.0,9.25,88.98,-4.31,-121.0675,46.8095,-71.81337712039097,109.21860977783788,1123.4133668117684,2.5636246457039737,0.1421264226889797,0.1759470039863922,0.0250067182594295,0.6344772701607315,1.8562053504879836,0.0,0.0,25.986748452603404,19.23693925213843,196.4039504822296,0.0,0.0333400492037629,0.0,0.0058660817701609
SSS011-1,-121.0672,46.8099,12.59,7.79,9.48,89.11,-11.55,-121.0672,46.8099,-73.5405089342808,109.1148356005469,1123.4031965822496,2.60458723679518,0.1419957438728786,0.1787583536081455,0.0253829253940796,1.0625819842281632,1.8665266310616033,0.0,0.0,23.2703993959024,19.11921239402411,196.39300129159923,0.0,0.0332211009542272,0.0,0.0059385493116276
SSS011-2,-121.0672,46.8099,12.59,7.79,9.48,89.11,-9.98,-121.0672,46.8099,-73.5405089342808,109.1148356005469,1123.4031965822496,2.60458723679518,0.1419957438728786,0.1787583536081455,0.0253829253940796,0.9991305412873711,1.8665266310616033,0.0,0.0,23.2703993959024,19.11921239402411,196.39300129159923,0.0,0.0332211009542272,0.0,0.0059385493116276
SSS011-3,-121.0672,46.8099,12.59,7.79,9.48,89.11,-10.88,-121.0672,46.8099,-73.5405089342808,109.1148356005469,1123.4031965822496,2.60458723679518,0.1419957438728786,0.1787583536081455,0.0253829253940796,1.0366288953621612,1.8665266310616033,0.0,0.0,23.2703993959024,19.11921239402411,196.39300129159923,0.0,0.0332211009542272,0.0,0.0059385493116276
SSS012-1,-120.8178,46.7521,19.15,8.22,9.42,101.88,-35.91,-120.8178,46.7521,-110.98620619019869,107.44996261179604,1123.2429611238697,0.6431349323448571,0.1398146480302292,0.0441397162781587,0.0061713788955849,1.5552154051260731,2.045269006284567,0.0,0.0,37.78513696785665,19.073530331853373,196.3869737245182,0.0,0.0329002138375974,0.0,0.0014522061042822
SSS012-2,-120.8178,46.7521,19.15,8.22,9.42,101.88,-58.05,-120.8178,46.7521,-110.98620619019869,107.44996261179604,1123.2429611238697,0.6431349323448571,0.1398146480302292,0.0441397162781587,0.0061713788955849,1.7638022240745928,2.045269006284567,0.0,0.0,37.78513696785665,19.073530331853373,196.3869737245182,0.0,0.0329002138375974,0.0,0.0014522061042822
SSS012-3,-120.8178,46.7521,19.15,8.22,9.42,101.88,-13.61,-120.8178,46.7521,-110.98620619019869,107.44996261179604,1123.2429611238697,0.6431349323448571,0.1398146480302292,0.0441397162781587,0.0061713788955849,1.1338581252033346,2.045269006284567,0.0,0.0,37.78513696785665,19.073530331853373,196.3869737245182,0.0,0.0329002138375974,0.0,0.0014522061042822
SSS013-1,-119.474,46.2554,22.45,8.19,7.99,92.23,-16.87,-119.474,46.2554,-131.56656035836914,106.70145967270852,1123.1721564629058,2.5437404698655595,0.1387300472634177,0.1745823107691654,0.0242198122243629,1.2271150825891253,2.1191455207577454,0.0,0.0,52.55018038148804,19.5928151893363,196.4345912017896,0.0,0.0326692145206144,0.0,0.0057034669620224
SSS013-2,-119.474,46.2554,22.45,8.19,7.99,92.23,-12.45,-119.474,46.2554,-131.56656035836914,106.70145967270852,1123.1721564629058,2.5437404698655595,0.1387300472634177,0.1745823107691654,0.0242198122243629,1.095169351431755,2.1191455207577454,0.0,0.0,52.55018038148804,19.5928151893363,196.4345912017896,0.0,0.0326692145206144,0.0,0.0057034669620224
SSS013-3,-119.474,46.2554,22.45,8.19,7.99,92.23,-12.89,-119.474,46.2554,-131.56656035836914,106.70145967270852,1123.1721564629058,2.5437404698655595,0.1387300472634177,0.1745823107691654,0.0242198122243629,1.110252917353403,2.1191455207577454,0.0,0.0,52.55018038148804,19.5928151893363,196.4345912017896,0.0,0.0326692145206144,0.0,0.0057034669620224
SSS014-1,-119.9999,46.232,22.19,8.22,10.54,121.0,-1599.21,-119.9999,46.232,-2483.502807167898,242.15439379326784,1145.0295679928934,3.684487345498148,0.3141031091304401,0.2528741915289855,0.0794285697781007,3.2039054967999308,3.3950646552258825,0.0,0.0,365.1848727854264,71.00703430554917,201.65077797915,0.0,0.1003566690022233,0.0,0.0253776115384792
SSS014-2,-119.9999,46.232,22.19,8.22,10.54,121.0,-3564.45,-119.9999,46.232,-2483.502807167898,242.15439379326784,1145.0295679928934,3.684487345498148,0.3141031091304401,0.2528741915289855,0.0794285697781007,3.551992527065169,3.3950646552258825,0.0,0.0,365.1848727854264,71.00703430554917,201.65077797915,0.0,0.1003566690022233,0.0,0.0253776115384792
SSS014-3,-119.9999,46.232,22.19,8.22,10.54,121.0,-3049.36,-119.9999,46.232,-2483.502807167898,242.15439379326784,1145.0295679928934,3.684487345498148,0.3141031091304401,0.2528741915289855,0.0794285697781007,3.4842086991388173,3.3950646552258825,0.0,0.0,365.1848727854264,71.00703430554917,201.65077797915,0.0,0.1003566690022233,0.0,0.0253776115384792
SSS015-1,-120.4704,46.5302,19.08,8.19,9.8,105.77,-13.69,-120.4704,46.5302,-155.6950939830126,105.67840435860109,1123.0750215221285,3.140647443175588,0.1373472733240859,0.2155493040411641,0.0296051091769582,1.13640344813399,2.19227492798447,0.0,0.0,32.70523142213632,19.1322062092098,196.39176581884783,0.0,0.0317053031111363,0.0,0.0068340560200195
SSS015-2,-120.4704,46.5302,19.08,8.19,9.8,105.77,-25.26,-120.4704,46.5302,-155.6950939830126,105.67840435860109,1123.0750215221285,3.140647443175588,0.1373472733240859,0.2155493040411641,0.0296051091769582,1.402433346219312,2.19227492798447,0.0,0.0,32.70523142213632,19.1322062092098,196.39176581884783,0.0,0.0317053031111363,0.0,0.0068340560200195
SSS015-3,-120.4704,46.5302,19.08,8.19,9.8,105.77,-26.77,-120.4704,46.5302,-155.6950939830126,105.67840435860109,1123.0750215221285,3.140647443175588,0.1373472733240859,0.2155493040411641,0.0296051091769582,1.4276483711869326,2.19227492798447,0.0,0.0,32.70523142213632,19.1322062092098,196.39176581884783,0.0,0.0317053031111363,0.0,0.0068340560200195
SSS016-1,-120.7135,46.7288,16.28,7.8,9.48,96.65,-132.92,-120.7135,46.7288,-191.93757349099752,104.1730119045404,1122.9338100879247,1.8661005440091225,0.1355963364251036,0.1280744435056016,0.0173664253290434,2.1235903326066734,2.2831600000742354,0.0,0.0,34.06405790560475,18.340601506303297,196.31977660437656,0.0,0.0318130458809327,0.0,0.0040744381474186
SSS016-3,-120.7135,46.7288,16.28,7.8,9.48,96.65,-75.22,-120.7135,46.7288,-191.93757349099752,104.1730119045404,1122.9338100879247,1.8661005440091225,0.1355963364251036,0.1280744435056016,0.0173664253290434,1.8763333290863804,2.2831600000742354,0.0,0.0,34.06405790560475,18.340601506303297,196.31977660437656,0.0,0.0318130458809327,0.0,0.0040744381474186
SSS017-1,-120.6553,46.6856,17.45,7.81,9.98,104.25,-5.13,-120.65529999999998,46.6856,-117.69203563982693,107.1656438678454,1123.2156875290916,1.875230802552632,0.1393502504516207,0.1287010725400212,0.0179345266918441,0.7101173651118162,2.070747074613141,0.0,0.0,31.998217267788373,19.163506566184584,196.39643934637795,0.0,0.0323885152298558,0.0,0.0041684366480612
SSS017-2,-120.6553,46.6856,17.45,7.81,9.98,104.25,-5.38,-120.65529999999998,46.6856,-117.69203563982693,107.1656438678454,1123.2156875290916,1.875230802552632,0.1393502504516207,0.1287010725400212,0.0179345266918441,0.7307822756663892,2.070747074613141,0.0,0.0,31.998217267788373,19.163506566184584,196.39643934637795,0.0,0.0323885152298558,0.0,0.0041684366480612
SSS017-3,-120.6553,46.6856,17.45,7.81,9.98,104.25,-4.77,-120.65529999999998,46.6856,-117.69203563982693,107.1656438678454,1123.2156875290916,1.875230802552632,0.1393502504516207,0.1287010725400212,0.0179345266918441,0.6785183790401139,2.070747074613141,0.0,0.0,31.998217267788373,19.163506566184584,196.39643934637795,0.0,0.0323885152298558,0.0,0.0041684366480612
SSS018-1,-121.1357,47.0171,13.46,7.19,8.5,81.53,-2.02,-121.1357,47.0171,-61.41592364422934,109.6878299936984,1123.4590633924468,1.5274503209081176,0.1427151544900831,0.10483215947865,0.0149611378355245,0.3053513694466238,1.7882809876595172,0.0,0.0,19.444509375643527,19.171202573661308,196.39763855466032,0.0,0.0332080122525773,0.0,0.0034812676364311
SSS018-2,-121.1357,47.0171,13.46,7.19,8.5,81.53,-6.06,-121.1357,47.0171,-61.41592364422934,109.6878299936984,1123.4590633924468,1.5274503209081176,0.1427151544900831,0.10483215947865,0.0149611378355245,0.7824726241662862,1.7882809876595172,0.0,0.0,19.444509375643527,19.171202573661308,196.39763855466032,0.0,0.0332080122525773,0.0,0.0034812676364311
