Study_Code,Sample_ID,Sed_Extract_Method,Frozen_Method,Thaw_Date,Thawed_Method,Vial_Break_Method,Precipitate_Description,Filter_Method,Randomized_Method,Subsampling_Method,Acidification_Method,NPOC_Software_Method,NPOC_Dilution_Method,NPOC_Dilution_Factor,NPOC_Dilution_Description,Geochem_Method_QA_QC,C_Sample_Vol_mL,C_DIW_Vol_mL,ICR_Dilution_Method,Acidification_After_Dilution_Method,SPE_NPOC_sample_concentration_mg.per.L.as.C,SPE_sample_volume_mL,Final_Concen_After_SPE_ppm,Methanol_elution_mL,SPE_Method,FTICR_Format_Method,FTICR_Ion_Accumulation_Time
Study Code,Sample Name,Method of extracting sample,Frozen method,Date Thawed,Thawed method,Did the vial break? (method code),Precipitate Description (method code),Filter method,Randomized?,Subsampling approach method,Acidified in lab to pH 2? (method code),NPOC method,Dilution method,NPOC dilution factor for calculating NPOC concentration,Description of why dilution occurred,NPOC QA/QC (method code),C Sample Volume (mL),C DI water Volume (mL) Added to Sample for Dilution,Dilution needed to achieve desired C concentration for FTICR?,re-acidified after dilution? Method,Sample concentration after dilution (mg/L as C) (Target final concentration 1.5 mg/L as C for SPE),Sample Volume (ml),Theoretical Final concentration after SPE (assuming 60% efficiency) (ppm),Methanol elution (ml),SPE Method,FTICR-MS Column Information (method code),FTICR-MS Ion Accumulation Time (IAT) 
WHONDRS_S19S,S19S_0001_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,8.63,6.37,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0056_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,3.45,11.55,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0068_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,3.37,11.63,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0070_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,4.15,10.85,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0070_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,2.98,12.02,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0058_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.77,14.23,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0069_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,2.62,12.38,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0056_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.63,13.37,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0092_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.69,14.31,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0069_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,3.71,11.29,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0001_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,6.36,8.64,ICRCDILU_001,ACID2_001,1.166205014,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0032_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.61,13.39,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0065_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,3.06,11.94,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0058_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.41,13.59,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0032_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.14,13.86,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0092_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.99,14.01,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0032_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.76,14.24,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0001_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,5.91,9.09,ICRCDILU_001,ACID2_001,1.285896792,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0056_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.68,13.32,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0046_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,4.96,10.05,ICRCDILU_001,ACID2_001,0.937260351,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0046_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,5.74,9.26,ICRCDILU_001,ACID2_001,5.74,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0065_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,2.02,12.98,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0046_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,6.55,8.45,ICRCDILU_001,ACID2_001,1.312926878,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0092_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.63,14.37,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0065_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,3/4/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,2.35,12.65,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0059_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.99,14.01,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0050_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.21,13.79,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0033_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,2.42,12.58,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0003_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.89,13.11,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0062_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,2.48,12.52,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0038_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.92,13.08,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0085_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.28,13.72,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0037_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.34,13.66,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0033_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,3.69,11.31,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0004_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.21,13.79,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0004_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.25,14.75,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0094_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,4.08,10.92,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0044_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.31,13.69,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0010_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.39,13.61,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0096_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,5.68,9.32,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0097_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.34,13.66,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0047_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.84,14.16,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0062_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,3.65,11.35,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0093_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.95,14.05,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0010_Sed_Field_ICR_D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.99,13.01,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0062_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,3.22,11.78,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0024_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.5,14.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0085_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.3,13.7,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0010_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.11,13.89,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0030_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.8,13.2,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0050_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.76,14.24,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0037_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.52,14.48,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0047_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.58,14.42,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0085_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.72,14.28,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0008_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,4,NPOCDESC_002,Geochem_QA_001,0.5,14.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0040_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.15,13.85,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0093_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.44,14.56,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0033_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.68,13.32,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0024_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.44,14.56,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0008_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.75,14.25,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0087_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.66,14.34,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0093_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.41,14.59,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0051_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.71,14.29,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0008_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.24,14.76,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0004_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.67,13.33,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0064_Sed_Field_ICR-U,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.53,13.47,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0007_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.31,14.69,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0050_Sed_Field_ICR-D,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,1.69,13.31,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
WHONDRS_S19S,S19S_0047_Sed_Field_ICR-M,SEDEXT_001,FRZ_000,6/5/2020,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_010,NPOCDILU_001,2,NPOCDESC_001,Geochem_QA_001,0.26,14.74,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.15
