Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
CM_011-2,-73.506215,42.505483,24.95,6.5,8.49,102.7,-82.29,-73.506215,42.505483,-127.87306763760547,75.20696806922786,912.0401923175098,0.4419548459892485,0.1394966718029318,0.0308546995583192,0.0043041278978648
CM_011-3,-73.506215,42.505483,24.95,6.5,8.49,102.7,-105.08,-73.506215,42.505483,-127.87306763760547,75.20696806922786,912.0401923175098,0.4419548459892485,0.1394966718029318,0.0308546995583192,0.0043041278978648
CM_012-1,-73.33724,42.763802,22.49,6.5,10.32,119.16,-38.69,-73.33724,42.763802,-81.66208418874217,76.44215166596219,912.1432095045002,1.0127462403155754,0.1415876445474537,0.0707040125418483,0.0100108145958539
CM_012-2,-73.33724,42.763802,22.49,6.5,10.32,119.16,-33.77,-73.33724,42.763802,-81.66208418874217,76.44215166596219,912.1432095045002,1.0127462403155754,0.1415876445474537,0.0707040125418483,0.0100108145958539
CM_012-3,-73.33724,42.763802,22.49,6.5,10.32,119.16,-28.09,-73.33724,42.763802,-81.66208418874217,76.44215166596219,912.1432095045002,1.0127462403155754,0.1415876445474537,0.0707040125418483,0.0100108145958539
CM_013-1,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-38.07,-83.1577589,41.309341,-207.560589301374,74.12123477229296,911.9509822077438,3.190025239543808,0.1377411533497025,0.2227088835948053,0.0306761784875731
CM_013-2,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-35.25,-83.1577589,41.309341,-207.560589301374,74.12123477229296,911.9509822077438,3.190025239543808,0.1377411533497025,0.2227088835948053,0.0306761784875731
CM_013-3,-83.1577589,41.309341,24.56,7.0,8.56,102.8,-39.92,-83.1577589,41.309341,-207.560589301374,74.12123477229296,911.9509822077438,3.190025239543808,0.1377411533497025,0.2227088835948053,0.0306761784875731
CM_014-1,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-46.59,-77.4402867,35.3667814,-175.39410875218113,74.3510077579944,911.9698219934688,3.084618716338648,0.1381705019779607,0.2153500173339264,0.0297550199959911
CM_014-2,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-56.28,-77.4402867,35.3667814,-175.39410875218113,74.3510077579944,911.9698219934688,3.084618716338648,0.1381705019779607,0.2153500173339264,0.0297550199959911
CM_014-3,-77.4402867,35.3667814,27.92,6.5,5.15,65.74,-32.54,-77.4402867,35.3667814,-175.39410875218113,74.3510077579944,911.9698219934688,3.084618716338648,0.1381705019779607,0.2153500173339264,0.0297550199959911
CM_015-1,-106.046835,39.480297,11.05,6.5,7.86,71.4,-40.73,-106.04683500000002,39.480297,-77.59880946148147,76.56379992392658,912.153441302327,3.799854700073952,0.1418197981047868,0.2652836057801737,0.037622467412254
CM_015-2,-106.046835,39.480297,11.05,6.5,7.86,71.4,-33.1,-106.04683500000002,39.480297,-77.59880946148147,76.56379992392658,912.153441302327,3.799854700073952,0.1418197981047868,0.2652836057801737,0.037622467412254
CM_015-3,-106.046835,39.480297,11.05,6.5,7.86,71.4,-22.8,-106.04683500000002,39.480297,-77.59880946148147,76.56379992392658,912.153441302327,3.799854700073952,0.1418197981047868,0.2652836057801737,0.037622467412254
CM_016-1,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3860.77,-83.96496,43.40991,-3792.2050588120896,334.4663853916933,969.051355245162,3.23509119433918,0.6196942603228057,0.2258551246828685,0.1399611244304652
CM_016-2,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3462.55,-83.96496,43.40991,-3792.2050588120896,334.4663853916933,969.051355245162,3.23509119433918,0.6196942603228057,0.2258551246828685,0.1399611244304652
CM_016-3,-83.96496,43.40991,26.1,7.2,11.35,140.2,-3840.88,-83.96496,43.40991,-3792.2050588120896,334.4663853916933,969.051355245162,3.23509119433918,0.6196942603228057,0.2258551246828685,0.1399611244304652
CM_017-1,-110.5660089,45.597409,0.38,6.0,11.69,80.84,-2.54,-110.5660089,45.597409,-53.18150413171532,77.33203865979844,912.2185215214238,1.1617422849822234,0.1431720192032043,0.0811060439604136,0.0116121160833962
CM_017-2,-110.5660089,45.597409,0.38,6.0,11.69,80.84,-2.85,-110.5660089,45.597409,-53.18150413171532,77.33203865979844,912.2185215214238,1.1617422849822234,0.1431720192032043,0.0811060439604136,0.0116121160833962
CM_017-3,-110.5660089,45.597409,0.38,6.0,11.69,80.84,-2.5,-110.5660089,45.597409,-53.18150413171532,77.33203865979844,912.2185215214238,1.1617422849822234,0.1431720192032043,0.0811060439604136,0.0116121160833962
CM_018-1,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.78,-102.126046,41.316592,-130.3391311438648,75.41664554481224,912.0579977006768,3.5875882901832425,0.1400009993097491,0.2504644079301287,0.0350652674017426
CM_018-2,-102.126046,41.316592,20.47,8.0,8.26,91.71,-1.64,-102.126046,41.316592,-130.3391311438648,75.41664554481224,912.0579977006768,3.5875882901832425,0.1400009993097491,0.2504644079301287,0.0350652674017426
CM_018-3,-102.126046,41.316592,20.47,8.0,8.26,91.71,-0.86,-102.126046,41.316592,-130.3391311438648,75.41664554481224,912.0579977006768,3.5875882901832425,0.1400009993097491,0.2504644079301287,0.0350652674017426
CM_020-1,-79.04489,33.82767,30.16,6.5,4.36,57.87,-18.49,-79.04489,33.82767,-97.5450439430994,76.01249216292686,912.1073537008156,1.9011989197130736,0.1408680694836807,0.13273057643942,0.0186975000644771
CM_020-2,-79.04489,33.82767,30.16,6.5,4.36,57.87,-21.45,-79.04489,33.82767,-97.5450439430994,76.01249216292686,912.1073537008156,1.9011989197130736,0.1408680694836807,0.13273057643942,0.0186975000644771
CM_020-3,-79.04489,33.82767,30.16,6.5,4.36,57.87,-15.72,-79.04489,33.82767,-97.5450439430994,76.01249216292686,912.1073537008156,1.9011989197130736,0.1408680694836807,0.13273057643942,0.0186975000644771
CM_021-1,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-5.78,-111.0953268,32.3504894,-110.90562266501782,75.69109599527948,912.0807512224072,3.112699451061604,0.1404751096825712,0.2173104498104938,0.0305267092722979
CM_021-2,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-4.15,-111.0953268,32.3504894,-110.90562266501782,75.69109599527948,912.0807512224072,3.112699451061604,0.1404751096825712,0.2173104498104938,0.0305267092722979
CM_021-3,-111.0953268,32.3504894,32.44,7.0,4.87,67.11,-5.71,-111.0953268,32.3504894,-110.90562266501782,75.69109599527948,912.0807512224072,3.112699451061604,0.1404751096825712,0.2173104498104938,0.0305267092722979
CM_022-1,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-6.39,-123.24972440000002,44.550507,-90.2777433507391,76.20280857652297,912.1234309074478,4.100449872619483,0.1412455159942137,0.2862694006452879,0.0404342692074979
CM_022-2,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-4.79,-123.24972440000002,44.550507,-90.2777433507391,76.20280857652297,912.1234309074478,4.100449872619483,0.1412455159942137,0.2862694006452879,0.0404342692074979
CM_022-3,-123.2497244,44.550507,15.67,6.25,9.42,94.79,-9.54,-123.24972440000002,44.550507,-90.2777433507391,76.20280857652297,912.1234309074478,4.100449872619483,0.1412455159942137,0.2862694006452879,0.0404342692074979
CM_023-1,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2228.76,-123.27687,44.55596,-2323.6075538506266,200.780561858785,931.1552355548608,2.1300363830215314,0.3767654487950295,0.1487066682102118,0.0560275345870339
CM_023-2,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2718.25,-123.27687,44.55596,-2323.6075538506266,200.780561858785,931.1552355548608,2.1300363830215314,0.3767654487950295,0.1487066682102118,0.0560275345870339
CM_023-3,-123.27687,44.55596,19.14,6.25,8.31,89.78,-2289.87,-123.27687,44.55596,-2323.6075538506266,200.780561858785,931.1552355548608,2.1300363830215314,0.3767654487950295,0.1487066682102118,0.0560275345870339
CM_024-1,-84.41527,33.68401,23.66,6.0,7.27,85.82,-4.93,-84.41527,33.68401,-88.09521386140347,76.23400541768581,912.1257250700686,0.781431429967663,0.1414021694854311,0.0545549669064305,0.0077141906767751
CM_024-2,-84.41527,33.68401,23.66,6.0,7.27,85.82,-5.02,-84.41527,33.68401,-88.09521386140347,76.23400541768581,912.1257250700686,0.781431429967663,0.1414021694854311,0.0545549669064305,0.0077141906767751
CM_024-3,-84.41527,33.68401,23.66,6.0,7.27,85.82,-5.3,-84.41527,33.68401,-88.09521386140347,76.23400541768581,912.1257250700686,0.781431429967663,0.1414021694854311,0.0545549669064305,0.0077141906767751
CM_027-1,-95.28318,29.33381,32.93,7.5,10.96,152.38,-3293.85,-95.28318,29.33381,-2679.363075224529,232.71233508931985,938.897726709694,2.733342829098762,0.439225568932685,0.1908259917208384,0.083815654780729
CM_027-2,-95.28318,29.33381,32.93,7.5,10.96,152.38,-2717.18,-95.28318,29.33381,-2679.363075224529,232.71233508931985,938.897726709694,2.733342829098762,0.439225568932685,0.1908259917208384,0.083815654780729
CM_027-3,-95.28318,29.33381,32.93,7.5,10.96,152.38,-1941.4,-95.28318,29.33381,-2679.363075224529,232.71233508931985,938.897726709694,2.733342829098762,0.439225568932685,0.1908259917208384,0.083815654780729
CM_028-1,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-42.78,-96.57826799,28.83182444,-366.2966977260856,82.46849900868028,912.9635590186238,3.8585871866967087,0.1513258870281655,0.2693839640984583,0.0407647673183626
CM_028-2,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-30.01,-96.57826799,28.83182444,-366.2966977260856,82.46849900868028,912.9635590186238,3.8585871866967087,0.1513258870281655,0.2693839640984583,0.0407647673183626
CM_028-3,-96.57826799,28.83182444,33.25,8.0,8.1,113.29,-41.12,-96.57826799,28.83182444,-366.2966977260856,82.46849900868028,912.9635590186238,3.8585871866967087,0.1513258870281655,0.2693839640984583,0.0407647673183626
CM_032-1,-96.798,46.804,15.02,7.6,9.38,93.04,-4001.81,-96.798,46.804,-4216.686330524036,373.1579401922103,983.2994351706088,4.177029601377688,0.6935978084262161,0.291615748908091,0.2022640443452215
CM_032-2,-96.798,46.804,15.02,7.6,9.38,93.04,-3971.85,-96.798,46.804,-4216.686330524036,373.1579401922103,983.2994351706088,4.177029601377688,0.6935978084262161,0.291615748908091,0.2022640443452215
CM_032-3,-96.798,46.804,15.02,7.6,9.38,93.04,-4007.87,-96.798,46.804,-4216.686330524036,373.1579401922103,983.2994351706088,4.177029601377688,0.6935978084262161,0.291615748908091,0.2022640443452215
CM_033-1,-111.3042085,32.4712725,28.8,7.5,6.33,82.03,-4.36,-111.3042085,32.4712725,-116.8509215171924,75.56534970488947,912.070310419322,3.576214674028608,0.1402892403995702,0.2496703686464153,0.0350260663676862
CM_033-2,-111.3042085,32.4712725,28.8,7.5,6.33,82.03,-2.98,-111.3042085,32.4712725,-116.8509215171924,75.56534970488947,912.070310419322,3.576214674028608,0.1402892403995702,0.2496703686464153,0.0350260663676862
CM_033-3,-111.3042085,32.4712725,28.8,7.5,6.33,82.03,-2.16,-111.3042085,32.4712725,-116.8509215171924,75.56534970488947,912.070310419322,3.576214674028608,0.1402892403995702,0.2496703686464153,0.0350260663676862
CM_034-1,-84.37418,46.49794,20.7,6.5,6.22,69.32,-1542.53,-84.37418,46.49794,-1976.39246394716,170.4317237541595,924.9040320537006,3.9119353484415584,0.3163485343939661,0.2731084203807319,0.0863974485180956
CM_034-2,-84.37418,46.49794,20.7,6.5,6.22,69.32,-1776.15,-84.37418,46.49794,-1976.39246394716,170.4317237541595,924.9040320537006,3.9119353484415584,0.3163485343939661,0.2731084203807319,0.0863974485180956
CM_034-3,-84.37418,46.49794,20.7,6.5,6.22,69.32,-1842.39,-84.37418,46.49794,-1976.39246394716,170.4317237541595,924.9040320537006,3.9119353484415584,0.3163485343939661,0.2731084203807319,0.0863974485180956
CM_035-1,-92.785556,45.084433,7.86,6.5,13.12,110.39,-2420.28,-92.785556,45.084433,-2763.4612019902643,240.46626364445288,940.5636591489848,1.490856876310181,0.4454189613015913,0.1040828976544903,0.0463604961625229
CM_035-2,-92.785556,45.084433,7.86,6.5,13.12,110.39,-3023.27,-92.785556,45.084433,-2763.4612019902643,240.46626364445288,940.5636591489848,1.490856876310181,0.4454189613015913,0.1040828976544903,0.0463604961625229
CM_035-3,-92.785556,45.084433,7.86,6.5,13.12,110.39,-2757.22,-92.785556,45.084433,-2763.4612019902643,240.46626364445288,940.5636591489848,1.490856876310181,0.4454189613015913,0.1040828976544903,0.0463604961625229
CM_037-1,-72.8972,41.3825,10.8,6.5,9.86,89.03,-6.16,-72.8972,41.3825,-50.36794175417376,77.4188301918111,912.2257390768696,0.5651882744851202,0.1433076702241888,0.039458135964296,0.0056546535364324
CM_037-2,-72.8972,41.3825,10.8,6.5,9.86,89.03,-6.7,-72.8972,41.3825,-50.36794175417376,77.4188301918111,912.2257390768696,0.5651882744851202,0.1433076702241888,0.039458135964296,0.0056546535364324
CM_037-3,-72.8972,41.3825,10.8,6.5,9.86,89.03,-8.2,-72.8972,41.3825,-50.36794175417376,77.4188301918111,912.2257390768696,0.5651882744851202,0.1433076702241888,0.039458135964296,0.0056546535364324
CM_038-1,-72.20667,41.52361,10.06,6.0,6.51,57.77,-4.09,-72.20667,41.52361,-46.95255440061971,77.5375416217302,912.2359291342524,1.092947665943712,0.1435061421249805,0.0763032064739028,0.0109499787928355
CM_038-2,-72.20667,41.52361,10.06,6.0,6.51,57.77,-5.29,-72.20667,41.52361,-46.95255440061971,77.5375416217302,912.2359291342524,1.092947665943712,0.1435061421249805,0.0763032064739028,0.0109499787928355
CM_038-3,-72.20667,41.52361,10.06,6.0,6.51,57.77,-5.01,-72.20667,41.52361,-46.95255440061971,77.5375416217302,912.2359291342524,1.092947665943712,0.1435061421249805,0.0763032064739028,0.0109499787928355
CM_039-1,-97.69147,30.24565,24.59,7.5,9.88,118.65,-16.39,-97.69147,30.24565,-96.77488078169355,76.02480953718859,912.108446021904,3.890158898150805,0.1410473938008013,0.2715881161295953,0.0383067959673487
CM_039-2,-97.69147,30.24565,24.59,7.5,9.88,118.65,-9.11,-97.69147,30.24565,-96.77488078169355,76.02480953718859,912.108446021904,3.890158898150805,0.1410473938008013,0.2715881161295953,0.0383067959673487
CM_039-3,-97.69147,30.24565,24.59,7.5,9.88,118.65,-7.18,-97.69147,30.24565,-96.77488078169355,76.02480953718859,912.108446021904,3.890158898150805,0.1410473938008013,0.2715881161295953,0.0383067959673487
CM_040-1,-91.191226,30.438365,22.7,7.75,8.1,93.9,-3601.52,-91.191226,30.438365,-3567.8701528118786,312.69555469602204,962.0267703052004,7.427923824127481,0.5858463730355485,0.5185741485027431,0.3038047840503299
CM_040-2,-91.191226,30.438365,22.7,7.75,8.1,93.9,-3105.59,-91.191226,30.438365,-3567.8701528118786,312.69555469602204,962.0267703052004,7.427923824127481,0.5858463730355485,0.5185741485027431,0.3038047840503299
CM_040-3,-91.191226,30.438365,22.7,7.75,8.1,93.9,-3855.6,-91.191226,30.438365,-3567.8701528118786,312.69555469602204,962.0267703052004,7.427923824127481,0.5858463730355485,0.5185741485027431,0.3038047840503299
CM_041-1,-80.8599379,37.3724372,15.97,6.0,9.8,99.22,-73.38,-80.8599379,37.3724372,-103.80724462516064,75.80202801622531,912.0896373211874,1.2369388138911612,0.1405144297884675,0.0863558253088236,0.0121342395521818
CM_041-2,-80.8599379,37.3724372,15.97,6.0,9.8,99.22,-56.24,-80.8599379,37.3724372,-103.80724462516064,75.80202801622531,912.0896373211874,1.2369388138911612,0.1405144297884675,0.0863558253088236,0.0121342395521818
CM_041-3,-80.8599379,37.3724372,15.97,6.0,9.8,99.22,-47.2,-80.8599379,37.3724372,-103.80724462516064,75.80202801622531,912.0896373211874,1.2369388138911612,0.1405144297884675,0.0863558253088236,0.0121342395521818
CM_042-1,-80.5627036,37.0421794,14.49,6.0,9.95,97.59,-11.88,-80.5627036,37.0421794,-98.65924408737,75.96154553273948,912.1030897247643,0.7440334492421175,0.140920305075435,0.0519440588694529,0.0073199726227396
CM_042-2,-80.5627036,37.0421794,14.49,6.0,9.95,97.59,-8.82,-80.5627036,37.0421794,-98.65924408737,75.96154553273948,912.1030897247643,0.7440334492421175,0.140920305075435,0.0519440588694529,0.0073199726227396
CM_042-3,-80.5627036,37.0421794,14.49,6.0,9.95,97.59,-8.79,-80.5627036,37.0421794,-98.65924408737,75.96154553273948,912.1030897247643,0.7440334492421175,0.140920305075435,0.0519440588694529,0.0073199726227396
CM_044-1,-72.33026,42.47158,1.8,7.0,12.88,92.59,-6.87,-72.33026,42.47158,-53.71655856312823,77.31034570071499,912.2165304521972,2.256723134966239,0.1431091941888299,0.1575511954390599,0.0225470246227707
CM_044-2,-72.33026,42.47158,1.8,7.0,12.88,92.59,-7.34,-72.33026,42.47158,-53.71655856312823,77.31034570071499,912.2165304521972,2.256723134966239,0.1431091941888299,0.1575511954390599,0.0225470246227707
CM_044-3,-72.33026,42.47158,1.8,7.0,12.88,92.59,-11.78,-72.33026,42.47158,-53.71655856312823,77.31034570071499,912.2165304521972,2.256723134966239,0.1431091941888299,0.1575511954390599,0.0225470246227707
CM_045-1,-72.3303,42.47173,0.03,6.5,13.42,91.83,-1.64,-72.3303,42.47173,-47.58207528248001,77.51255467424235,912.233752803555,2.2653220114043515,0.1434648731514236,0.1581515186427645,0.0226891875607891
CM_045-2,-72.3303,42.47173,0.03,6.5,13.42,91.83,-2.11,-72.3303,42.47173,-47.58207528248001,77.51255467424235,912.233752803555,2.2653220114043515,0.1434648731514236,0.1581515186427645,0.0226891875607891
CM_045-3,-72.3303,42.47173,0.03,6.5,13.42,91.83,-2.02,-72.3303,42.47173,-47.58207528248001,77.51255467424235,912.233752803555,2.2653220114043515,0.1434648731514236,0.1581515186427645,0.0226891875607891
CM_046-1,-72.33038,42.47168,3.82,6.5,12.27,93.16,-9.31,-72.33038,42.47168,-53.47226823607092,77.31908056300452,912.2172901016212,2.109957505740263,0.1431217746364334,0.1473048785667581,0.0210825356330787
CM_046-2,-72.33038,42.47168,3.82,6.5,12.27,93.16,-9.42,-72.33038,42.47168,-53.47226823607092,77.31908056300452,912.2172901016212,2.109957505740263,0.1431217746364334,0.1473048785667581,0.0210825356330787
CM_046-3,-72.33038,42.47168,3.82,6.5,12.27,93.16,-9.44,-72.33038,42.47168,-53.47226823607092,77.31908056300452,912.2172901016212,2.109957505740263,0.1431217746364334,0.1473048785667581,0.0210825356330787
CM_047-1,-72.330175,42.471505,13.67,7.5,9.46,91.09,-3.46,-72.330175,42.471505,-54.046180449457246,77.2885103878141,912.214588500718,1.8236615900888704,0.1431056543744587,0.1273173740912159,0.0182198361325611
CM_047-2,-72.330175,42.471505,13.67,7.5,9.46,91.09,-4.99,-72.330175,42.471505,-54.046180449457246,77.2885103878141,912.214588500718,1.8236615900888704,0.1431056543744587,0.1273173740912159,0.0182198361325611
CM_047-3,-72.330175,42.471505,13.67,7.5,9.46,91.09,-3.3,-72.330175,42.471505,-54.046180449457246,77.2885103878141,912.214588500718,1.8236615900888704,0.1431056543744587,0.1273173740912159,0.0182198361325611
CM_050-1,-121.92941,45.79232,5.17,6.5,11.74,92.34,-10.54,-121.92941,45.79232,-47.05214923866498,77.55362726265408,912.2373863362936,5.880061559599323,0.1434812794450027,0.4105114684278696,0.0589007107168775
CM_050-2,-121.92941,45.79232,5.17,6.5,11.74,92.34,-12.27,-121.92941,45.79232,-47.05214923866498,77.55362726265408,912.2373863362936,5.880061559599323,0.1434812794450027,0.4105114684278696,0.0589007107168775
CM_050-3,-121.92941,45.79232,5.17,6.5,11.74,92.34,-7.84,-121.92941,45.79232,-47.05214923866498,77.55362726265408,912.2373863362936,5.880061559599323,0.1434812794450027,0.4105114684278696,0.0589007107168775
