Sample_ID,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Respiration_Rate_mg_DO_per_L_per_H_pre_avg,mean.error_pre_avg,predict.error_pre_avg,pca.dist_pre_avg,mean.error.scaled_pre_avg,pca.dist.scaled_pre_avg,combined.metric_pre_avg,Sample_Longitude_pre_std,Sample_Latitude_pre_std,Respiration_Rate_mg_DO_per_L_per_H_pre_std,mean.error_pre_std,predict.error_pre_std,pca.dist_pre_std,mean.error.scaled_pre_std,pca.dist.scaled_pre_std,combined.metric_pre_std
103615,-80.1521040667,39.5730835244,-22.604184727187786,22.1116158788396,110.59547634140644,0.3048822128743463,0.1184662791435344,0.0205250451124329,0.002431525723723,0.0,0.0,12.130159191910971,12.654074565467084,67.8253571784206,0.0,0.1170487550841286,0.0,0.0024024309784558
103616,-84.0314354186,39.5815416851,-19.058283051688868,19.24173837471409,109.83405963431684,1.9968168663892247,0.1086581047263059,0.1344281644951101,0.0146067095758747,0.0,0.0,4.271310762062075,10.691933716853931,67.89029957074779,0.0,0.1152051879340608,0.0,0.01548682195429
103617,-106.239604361,39.5896129278,-15.926417887633992,27.575375614552048,112.08442136166082,4.8085804050568255,0.1549180892756961,0.3237195401137716,0.0501500126156325,0.0,0.0,5.339764791034087,23.33345387021748,70.12736704043495,0.0,0.1907921565005143,0.0,0.0617631491596612
103619,-105.064518601,39.5981323605,-16.546178314626125,21.59976424840929,110.29446338948694,1.865197310551315,0.1156959196755841,0.1255673743040966,0.0145276328513607,0.0,0.0,3.0285370836885224,13.963813674866028,68.4409266827784,0.0,0.12668727782869,0.0,0.0159077888346822
103620,-105.85724346700002,39.5991598966,-3.555363894696605,44.20943382864416,118.54509219166172,5.222784078369044,0.2099509754511181,0.3516042402421209,0.0738196532115825,0.0,0.0,4.591235270337528,42.60103205342896,76.54680668199195,0.0,0.2798143372812109,0.0,0.0983839074686127
103621,-105.885939218,39.6020229008,-7.331771904025809,37.40507697052288,115.81201178219638,5.038838719877017,0.1806945076417433,0.3392208127352248,0.0612953377390234,0.0,0.0,3.3905775437238943,36.82277240564012,74.12914089883161,0.0,0.2328241959386874,0.0,0.0789788129707467
103622,-105.996703881,39.6016660728,-13.189461818565158,30.26214891935292,113.152784412744,3.534732368454074,0.1572904920595294,0.2379625253927085,0.0374292427107473,0.0,0.0,3.085769436759193,28.85385393505972,71.49288536031895,0.0,0.1963347090956134,0.0,0.0467203031986349
103623,-104.852180655,39.6018993478,-20.73518265102737,23.04818257821391,110.76568052337618,1.7620464447086923,0.1301424200783406,0.1186231312967851,0.0154379013842343,0.0,0.0,6.188189024825422,14.54083357896324,68.24017187486511,0.0,0.1335133092355953,0.0,0.0158377668113222
103624,-84.773005942,39.5975930035,-19.499195396496194,19.904170664872836,109.9465596283961,3.0063721962969217,0.1099478246701717,0.2023926695231307,0.0222526337432571,0.0,0.0,4.540490961873268,11.401597468572744,68.0155274301532,0.0,0.1157911862639636,0.0,0.0234352872952137
103626,-76.1646770267,39.6231722196,-27.19320146059433,21.39984394832272,110.5414799704762,1.228466127670597,0.1227380644847303,0.0827018488609783,0.0101506648585051,0.0,0.0,15.103629508249227,9.328984745669205,67.12703912938171,0.0,0.1140480053841459,0.0,0.0094319809041756
103627,-85.2011107544,39.6226686885,-18.60267799521315,20.456808464908494,110.09160000001388,2.2942399802926032,0.111192705481327,0.1544510539014628,0.0171738305477458,0.0,0.0,3.620332818523963,12.93938052232363,68.21191969665172,0.0,0.1174808581390419,0.0,0.0181450423528233
103628,-84.0766855364,39.6270755949,-18.81423478874143,20.548806351897767,110.11203413696794,2.0968853562552647,0.1104347503079481,0.1411648981650405,0.0155895102811031,0.0,0.0,4.302998945361086,12.653609988576754,68.1523603425091,0.0,0.116302760411639,0.0,0.0164178673298221
103629,-84.0769965374,39.6351389396,-14.495535844026298,21.36062340144557,110.2522837022508,1.7879784234695033,0.1085739882340434,0.1203689039638828,0.0130689319627192,0.0,0.0,1.8756255357842488,15.141040979749755,68.68292798267655,0.0,0.1178809944326657,0.0,0.0141892060980325
103630,-86.6314630818,39.6482630187,-14.780631115103487,21.972566332795363,110.48362216276904,2.495222459261269,0.1132292234050271,0.1679814412886097,0.0190204081435664,0.0,0.0,2.556535291554119,17.134217742449888,68.95215843272682,0.0,0.1227886741549913,0.0,0.0206262184584728
103631,-83.8522596878,39.6437141333,-19.92918706536792,20.062640315523502,109.98540838397592,2.711250875064521,0.110569905620589,0.1825247396270948,0.0201817432339904,0.0,0.0,4.877379464980203,11.28695383093402,67.97833992855179,0.0,0.114456172309385,0.0,0.0208910830494844
103632,-79.6031055582,39.6439783973,-21.143961883151587,23.16807083425513,110.94687199400803,0.0199500626216994,0.1204106964274284,0.0013430627239477,0.0001617191179362,0.0,0.0,15.028162446933434,15.91577026449934,68.26505227649496,0.0,0.1189380776527492,0.0,0.0001597412985533
103633,-83.8686879672,39.6354319166,-18.4834006586262,19.943853343472703,109.97246132430212,2.8424169549901914,0.1093756482051397,0.1913550012626102,0.0209295773003932,0.0,0.0,4.0011428871429775,12.177920622167807,68.11640827311433,0.0,0.1163106036292591,0.0,0.0222566157043318
103634,-83.9767464951,39.6480627906,-19.95328402203048,20.19395069288645,110.03992297123608,2.286504145399253,0.1108263983575395,0.1539302679931232,0.0170595371998886,0.0,0.0,4.993241386988227,11.397927738735826,67.94202131628963,0.0,0.1149339277927573,0.0,0.0176918103066414
103635,-84.1848757873,39.651946842,-20.88336999407011,20.34814452462447,110.11530632926096,1.9348605851273728,0.1114821601590584,0.1302571915285035,0.0145213530878497,0.0,0.0,5.9088526579290805,11.322608209498616,67.84477024765371,0.0,0.1144818023908032,0.0,0.0149120780605471
103636,-85.8356564329,39.6564040873,-15.225809939765735,20.21549061587246,110.05900492785524,3.1139569809991072,0.1060001557868941,0.2096354093950492,0.0222213860543245,0.0,0.0,2.9692493005333027,14.975255142430218,68.6058621677926,0.0,0.11801551088245,0.0,0.0247402299388082
103637,-84.6854666518,39.6561032383,-17.75750020636816,22.938397480860225,110.72569779154053,2.1803652763921275,0.1208999238214513,0.146784868942075,0.0177462794732385,0.0,0.0,3.337276819530885,17.211635993316893,68.88944650775333,0.0,0.1263425917765732,0.0,0.0185451807757263
103638,-76.143622553,39.6606191047,-28.437516267380182,21.245203573710647,110.59621962429624,1.093949586112861,0.1229657821162232,0.0736460300324168,0.0090559416826909,0.0,0.0,15.279433981384672,7.8223274228254205,66.77889521677497,0.0,0.1135447220114691,0.0,0.008362118007279
103639,-84.2020877388,39.664590965,-17.56847105692587,21.335492958073285,110.26616572100006,1.715237666881531,0.1110992371474545,0.1154719068698084,0.0128288407651976,0.0,0.0,3.829916589206279,14.53776298383595,68.5189496143115,0.0,0.1193560350069912,0.0,0.0137822689586768
103640,-105.094572811,39.665014459,-18.356293339473478,23.96900042899891,110.8545391060732,1.449714397953676,0.1267422821976934,0.0975965542155328,0.0123696100159074,0.0,0.0,4.235446244533113,16.561766412935,68.88977503184489,0.0,0.1363679563201768,0.0,0.0133090426422635
103641,-76.4480178762,39.676721478,-24.626430018335828,20.674004309542145,110.32786821988336,1.3963360469620698,0.119740339604478,0.0940030580525358,0.01125595809507,0.0,0.0,14.271801716966944,9.415710763717806,67.27670847468016,0.0,0.1111819905039098,0.0,0.0104514471077355
103643,-76.2810465664,39.6811058674,-39.45952173147863,27.41706705454341,114.42103859572693,0.9593362717592276,0.165898198123307,0.0645836963403521,0.0107143188510071,0.0,0.0,31.89543015743182,12.187300126179244,62.64337071276747,0.0,0.1469064138394454,0.0,0.0094877592218568
103644,-105.036121131,39.6852842157,-18.7911117864282,20.079950574411946,110.0144471715112,1.687375336721296,0.1107802308508502,0.1135961805751032,0.0125842111078847,0.0,0.0,4.6091556582154825,11.07313721459582,67.8965938923753,0.0,0.119275257273428,0.0,0.0135492136633742
103645,-84.398077688,39.6731587637,-22.90358513894174,21.44254898171185,110.41399156587326,2.462484244798085,0.1154946195283402,0.165777464472703,0.0191464051856477,0.0,0.0,8.02649747537123,11.930714723893288,67.78409423488168,0.0,0.1135747421854604,0.0,0.0188281327876465
103648,-105.827082693,39.6934534954,-10.684340056700815,31.450340761420883,113.32371788156507,5.594392022379209,0.1573949058475686,0.3766213435458501,0.0592782809075838,0.0,0.0,5.973011668560386,28.027935040856683,71.4332748813881,0.0,0.1927707538605437,0.0,0.0726015803153043
103649,-86.4687131053,39.7060498444,-20.48281180585301,21.5035345273285,110.32368558265892,2.6224135978015526,0.113712260062124,0.1765441049869244,0.020075229178708,0.0,0.0,5.450185522077618,13.289162270979292,68.22024791852557,0.0,0.1157039156520564,0.0,0.0204268442322749
103650,-76.1892838228,39.7020612591,-25.96106152827125,20.820990538133024,110.40044382501804,1.2111923832264622,0.1188959316852592,0.0815389591645478,0.0096946505185151,0.0,0.0,13.82591484599311,8.223504421874367,67.03807399995395,0.0,0.1104354696110229,0.0,0.0090047932469308
103651,-80.3021134181,39.7020901871,-23.86648431790306,21.945603778080766,110.57358077639394,0.2065523261013789,0.1189978688119084,0.0139053563385674,0.0016547077693596,0.0,0.0,13.650899853387983,11.305803108788592,67.56647575508305,0.0,0.1141915360252363,0.0,0.0015878739992792
103652,-86.7647480378,39.7064007385,-14.95561788743739,23.2852016278944,110.8773312454338,1.88479660946182,0.1200961654919175,0.1268868231841005,0.0152386209158613,0.0,0.0,2.309143286902454,19.165060880940548,69.26247653198318,0.0,0.1306274967436908,0.0,0.0165749080822984
103653,-80.2560907563,39.7022119191,-17.813867839097036,22.814162142762186,110.71470147188384,0.5239906312528251,0.1130726330787563,0.0352756930080042,0.0039887154920928,0.0,0.0,5.623251401364653,16.938010033630707,68.79535993826026,0.0,0.1186419098477835,0.0,0.0041851755896737
103654,-83.9599547457,39.7026098672,-22.28343556337252,20.72818943100295,110.2404887587775,2.380676157513017,0.1128209566189742,0.1602700435370649,0.0180818196292162,0.0,0.0,7.417246892097149,11.161871562512594,67.71997137532705,0.0,0.1135494753874908,0.0,0.018198579363964
103655,-76.5892973489,39.7102096468,-24.804294418746,22.30904489089921,110.65068097646017,1.1742171660380671,0.1227300400500373,0.0790497421201064,0.0097017780163457,0.0,0.0,13.857059751087077,10.897993777316572,67.49143057765976,0.0,0.1111610579518105,0.0,0.0087872529648888
103657,-80.1180052408,39.7064494505,-22.93575968783012,22.324943921367105,110.6570121781174,0.2030569733581527,0.1193926196175212,0.0136700448979221,0.001632102470652,0.0,0.0,13.273107761647058,12.627174894748654,67.78645984510192,0.0,0.1160591430584621,0.0,0.0015865336964235
103658,-86.4825872855,39.7103251468,-20.547132154344425,21.75821357318505,110.36908942915912,2.59832062981324,0.1149908649532058,0.1749221367842194,0.0201144478082803,0.0,0.0,5.205772520898406,13.455780668275686,68.26101980943812,0.0,0.1159725588592917,0.0,0.0202861678040009
103659,-84.0226808779,39.7144997011,-18.83965828385979,20.112497411173106,110.034053205574,2.20843211795099,0.1097423222111837,0.1486743631953739,0.0163158698703292,0.0,0.0,4.781748921548659,12.01012744564855,68.03114065351069,0.0,0.1166288681261197,0.0,0.017339722698848
103660,-106.114383034,39.7151136752,-4.214296827621872,37.18060887163648,115.3655550583068,2.166717002755062,0.1631535087274387,0.1458660503941951,0.0237985579260262,0.0,0.0,8.092169490027844,33.36578078514331,73.13388128912307,0.0,0.1838384911576573,0.0,0.0268157946155956
103661,-83.9686384064,39.7145367131,-19.403981906190506,19.924419345349676,109.96268206319536,2.2047009234927613,0.1103723201359382,0.1484231746007478,0.0163818101426259,0.0,0.0,4.583423221093121,11.343382709862317,67.98341377983391,0.0,0.115478980081177,0.0,0.0171397568233048
103663,-75.8968879706,39.7206740636,-31.202310986831318,25.369833603008548,111.71813676056352,1.2848827130608411,0.1335880158396651,0.0864998826961021,0.011555347699736,0.0,0.0,18.13789365312977,11.1511184528599,66.7763516908085,0.0,0.1080903086449871,0.0,0.0093497990183768
103664,-85.8812549097,39.7267764992,-18.913585274294785,22.017867014178645,110.39214996713918,3.0404379835714312,0.1132271835554536,0.2046860201715926,0.0231760215772041,0.0,0.0,4.631773645643423,14.417710986866018,68.50804495281645,0.0,0.1181914462237068,0.0,0.0241921367458553
103665,-121.702024678,39.7309091095,-23.470213223899226,20.740903687554663,110.24953594328288,2.875425688732636,0.1149837571756845,0.1935771897687241,0.0222582325831183,0.0,0.0,10.87934370475742,9.399961066004666,67.43986792905332,0.0,0.112756769110778,0.0,0.0218271384918653
103666,-86.5056488344,39.7315386875,-20.02458309231339,21.88551082825945,110.38376637705876,2.5618027437698685,0.1149294790428475,0.1724637078342833,0.019821164095192,0.0,0.0,4.759210433322111,13.838015178683351,68.35621778318242,0.0,0.1166123822394076,0.0,0.0201114038203969
103667,-105.034732247,39.7358397789,-20.05891221092913,21.90384043985015,110.41373250112228,1.912279666333081,0.1138295611241421,0.1287370163350624,0.0146540780698516,0.0,0.0,5.875281653162727,13.00874454265479,68.14579589753343,0.0,0.1186209784246282,0.0,0.0152709108371324
103669,-105.017770119,39.7397155792,-4.446494940485978,30.774246862332053,113.06222622275511,2.479592588289721,0.1373133881897465,0.1669292191738196,0.0229216166726259,0.0,0.0,8.562295815519795,26.56926764066039,71.0077821440659,0.0,0.131396635371478,0.0,0.0219339377446279
103670,-105.3977815,39.7479841249,-12.286117779784956,29.352296786939537,112.75758771125795,2.605294610505948,0.1575685363611599,0.175391633731849,0.02763620301712,0.0,0.0,2.930114622088037,27.240509432786503,71.13132233413603,0.0,0.202081607098787,0.0,0.0354434232162138
103672,-76.5352461204,39.7517783122,-18.886686587303984,21.86773857473296,110.4270574160438,1.3618389270799012,0.1189456473255885,0.0916806695630428,0.0109050165884194,0.0,0.0,4.052445796409459,14.767160197488362,68.46652917406729,0.0,0.1233590042308761,0.0,0.0113096361045169
103673,-84.6433899243,39.7482533469,-20.100370882940343,20.594453864499265,110.0864764288817,2.869166617882882,0.1113535871310882,0.1931558214299747,0.0215085935914795,0.0,0.0,4.823694485313284,12.002051258752164,68.09566395708143,0.0,0.1142156316662186,0.0,0.0220614141546319
103674,-84.9142324977,39.7527335493,-19.86325209084877,20.82316985364609,110.14978202024297,2.430830937365122,0.1137718224165776,0.1636465249308576,0.0186183633735235,0.0,0.0,4.498897290375378,12.554556699922506,68.1587940404134,0.0,0.1162312117611722,0.0,0.0190208338932184
103676,-86.73087014,39.7603572419,-17.78543796421318,23.108356024109195,110.68847559526871,2.2962971403583023,0.1230346696153792,0.1545895444442659,0.0190198735266922,0.0,0.0,4.120446181387182,16.985711954265607,68.96290802083007,0.0,0.1302954089361875,0.0,0.0201423079106245
103677,-86.5146575861,39.7644744113,-21.202676367637945,22.20037353313037,110.46930642486328,2.5641233689026817,0.1170439587314829,0.172619935169066,0.0202041205681594,0.0,0.0,5.532623607720909,13.550822609868003,68.25788675178742,0.0,0.1151550980355493,0.0,0.0198780655572839
103678,-76.1643892407,39.7639582102,-15.283412413505356,22.79221583825635,110.69789966261332,1.8357234015991648,0.1158330611818208,0.1235831545453272,0.0143150151014912,0.0,0.0,1.9671320595674688,17.91117733445939,69.06328270034862,0.0,0.1257505999571587,0.0,0.0155406558286731
103679,-76.1687875001,39.7689782436,-20.48448301207562,23.321760065013752,110.8301188244214,1.6935001902249778,0.1252988627015012,0.1140085132372316,0.0142851370469141,0.0,0.0,6.176591923123298,15.642006048167444,68.47033687126857,0.0,0.1281766150280643,0.0,0.0146132253111306
103680,-84.397942632,39.7647051133,-20.214783241994933,19.320068600028456,109.87973613500564,2.382456305279997,0.1093643672940934,0.1603898852716141,0.0175409383231022,0.0,0.0,6.068511846263681,10.070323558576286,67.73767102975927,0.0,0.1147988521620509,0.0,0.0184125747275843
103682,-76.5273900588,39.7646529813,-13.856057029174874,23.85109036037884,110.9574349897718,1.3688200636054393,0.1164324100700825,0.0921506482501294,0.0107293220652829,0.0,0.0,2.262871017048328,19.39324196870364,69.39727931646341,0.0,0.1242133029465002,0.0,0.0114463363878097
103683,-105.130843384,39.7647286653,-16.127374224610154,24.33837268354177,111.0059452831306,1.8514500888184595,0.1319684231008552,0.1246418944488524,0.0164487942627182,0.0,0.0,3.081496922015225,17.919190245855336,69.1021634505832,0.0,0.1493845426223792,0.0,0.0186195723938286
103684,-76.9438098292,39.7686844346,-15.591833259665336,24.63710048675409,111.28918865714006,0.9506009067416856,0.1272908410698172,0.063995620836149,0.0081460564010184,0.0,0.0,3.1197912767474865,20.941886831013928,69.56199094990006,0.0,0.1413793028290725,0.0,0.0090476562579284
103685,-86.1981481329,39.7360344299,-5.289019541620849,30.594300942983143,113.0318119710636,2.3247449330781755,0.1305579470421046,0.1565046847977151,0.0204329303496613,0.0,0.0,9.64681373177992,26.476540997033048,70.94051647474129,0.0,0.1235831015636643,0.0,0.0193413343565452
103688,-105.122561414,39.7770682913,-13.937699168004777,25.023222083796348,111.25543488947622,0.9824245967143296,0.1324416345657494,0.0661380307398773,0.008759428898149,0.0,0.0,1.5426705516343118,20.46514350944438,69.63319527941024,0.0,0.1567471871750309,0.0,0.0103669502837715
103689,-76.493649877,39.773069835,-23.4702816432259,23.19488397268312,110.88644898678731,0.9612563231449376,0.1210370973661507,0.064712956558383,0.0078326684238084,0.0,0.0,13.546969930289563,13.867691562835814,67.93668304069426,0.0,0.111445540220007,0.0,0.0072119704028828
103690,-76.4984748504,39.7771896173,-26.355934668701828,21.788921122888283,110.57248671551191,1.0210935604744855,0.122133342141939,0.0687412728842636,0.0083956014004461,0.0,0.0,14.160997080980671,9.657047204396775,67.25563938551105,0.0,0.1119455860097528,0.0,0.0076952820760852
103691,-83.8763823338,39.7903561094,-18.186193994578375,19.318867126232817,109.83136110650166,2.360368620247403,0.107837226269338,0.1589029151809383,0.0171356496192242,0.0,0.0,3.582742299885284,11.418009885509266,68.03755952625058,0.0,0.1155273188970326,0.0,0.0183576277557763
103693,-86.5428978574,39.8027732334,-18.83796503755484,21.942737347702067,110.39298529149842,2.6377567211309407,0.1138501260743839,0.1775770228981805,0.0202171664448715,0.0,0.0,3.859224686703928,14.785126527025795,68.5580568802285,0.0,0.116609558280485,0.0,0.0207071782009204
103694,-76.7430296166,39.797609945,-19.010030870428604,21.26945548624397,110.29903197197878,1.6606177356429697,0.1179671485429941,0.1117948259993298,0.013188116845001,0.0,0.0,4.875275057459923,13.967703314618788,68.31848864266695,0.0,0.1226905991616924,0.0,0.0137161741850349
103695,-77.0270996321,39.7980920041,-21.989264431729524,22.25599900704011,110.5575475278912,2.163280195802018,0.1179974561669827,0.1456346803280672,0.0171845218084036,0.0,0.0,6.273510026348376,13.579888671159958,68.1249193390953,0.0,0.1147037535663091,0.0,0.0167048444830588
103696,-76.4769603936,39.8024361754,-28.182508180452583,22.826639864334208,110.88099717458188,1.0251508347229,0.1265478371676073,0.0690144135709475,0.0087336247707941,0.0,0.0,15.849621209621477,10.019476600135231,67.12662023392758,0.0,0.1109546680176139,0.0,0.0076574713461947
103697,-76.4769797506,39.8106722211,-26.65110576853069,22.41871282288584,110.73839191075118,1.244259178570897,0.1241082102055991,0.0837650564490352,0.0103959312336607,0.0,0.0,14.992261371661543,9.511971987772696,67.16158829433881,0.0,0.1103307534064224,0.0,0.0092418617871535
103698,-77.0472059758,39.8109401071,-21.632386118519943,21.64224430936809,110.39044393124976,2.3238448897059105,0.1176831784511893,0.1564440927722088,0.0184108380873462,0.0,0.0,6.235526601783896,12.559338296388225,68.01040659226572,0.0,0.1153145824007383,0.0,0.0180402852270896
103699,-104.94788370400002,39.8106580281,-6.657362615741917,31.280240263616044,113.22710844938852,2.1234742104838773,0.1352106194207054,0.1429548924955891,0.0193290195635489,0.0,0.0,6.351270554490413,27.70326721270309,71.39384670284599,0.0,0.1414677293190532,0.0,0.0202235040364003
103700,-105.13132190000002,39.8234787672,-13.733357853796464,21.514413424333057,110.34732899895334,2.067879295059017,0.1113506396362246,0.1392121744919401,0.0155013646748272,0.0,0.0,2.7715384043827807,16.470029037993967,68.87223755303066,0.0,0.1253061766600785,0.0,0.0174441453301207
103701,-76.5312234911,39.8227327911,-23.712517848996004,22.67000034820726,110.7816637444572,0.8229520292672973,0.1227532867866541,0.0554021415904672,0.0068007949752493,0.0,0.0,14.767152251575718,13.187337833065415,67.79414217043609,0.0,0.1138501966396871,0.0,0.0063075447143345
103702,-105.031461259,39.8229480471,-19.34587108535478,21.556200015312506,110.32352339817828,2.072593932432542,0.1142573239962973,0.1395295696717641,0.0159422752490506,0.0,0.0,5.25019344367693,12.60430599331223,68.10894521998878,0.0,0.1198138806805584,0.0,0.0167175792120624
103704,-104.948201056,39.8225577451,-0.0205336927541408,41.0313217205396,116.81293152423586,2.25745404448793,0.1694569811031517,0.151974579512302,0.0257531534485755,0.0,0.0,10.117085062396646,35.90748914425565,74.06675177150031,0.0,0.1605353521073277,0.0,0.0243972926333704
103705,-86.5314323515,39.8319394179,-20.21379643580564,21.03515944176454,110.1634040505177,3.0271379995339136,0.1121261757351075,0.2037906489074212,0.022850266112565,0.0,0.0,4.935884578014957,12.483593626767613,68.19361648156475,0.0,0.1138567305894681,0.0,0.0232029370093051
103706,-84.410358068,39.8313201258,-23.7205027150492,22.564267945627964,110.69498660227956,2.4396563487119822,0.119624703599803,0.1642406624645705,0.0196472405663594,0.0,0.0,8.095033382392547,12.908382752309484,67.8585440141585,0.0,0.1138771534086216,0.0,0.0187032591154115
103707,-76.5351837124,39.8432164488,-25.59836513949489,20.56041901854404,110.3140711481985,1.0997424727116092,0.117887467507453,0.0740360142746904,0.0087279182271888,0.0,0.0,13.63906959273436,8.39459347105399,67.12784463554205,0.0,0.1107230816064832,0.0,0.0081974956503553
103708,-76.5311751301,39.8481950482,-15.008502664953983,24.31641399594601,111.05980942130604,1.1002459377904097,0.1258317652225465,0.0740699081622921,0.009320347293933,0.0,0.0,2.2547703138315867,19.36807354093149,69.38772484058642,0.0,0.1371569667187212,0.0,0.0101592039286742
103709,-76.022685779,39.8475999852,-18.51732065131876,21.96781934868229,110.45153450733764,2.2120974634430173,0.1190007478156993,0.1489211187567012,0.0177217244975979,0.0,0.0,4.28866478350837,15.152744938331638,68.54246598937561,0.0,0.1247122245820736,0.0,0.0185722840073993
103710,-76.5726026585,39.8561514809,-26.173673220664067,21.401976966827476,110.535134833265,1.024456277190619,0.1219846295523365,0.0689676551046242,0.0084129938590308,0.0,0.0,15.432483777135584,9.149202524538756,67.11465859081957,0.0,0.1117220227748928,0.0,0.0077052059343298
103711,-76.5642678438,39.8603093302,-15.64259642234888,24.219428438532592,111.04598673255704,1.117602758384984,0.1271066586900164,0.0752383906472276,0.0095633004403832,0.0,0.0,2.6259721703301646,19.20680420883081,69.32976510017319,0.0,0.1380669705061711,0.0,0.0103879366624225
103712,-83.9347807246,39.8561076799,-18.95000081026219,20.406959534632826,110.05337555760585,2.6594193675365765,0.1106291777479904,0.179035378866338,0.0198065367517828,0.0,0.0,3.8451724476436273,12.384649892213108,68.16087245004448,0.0,0.1157755887656443,0.0,0.0207279263981304
103713,-76.6727807758,39.8729593632,-21.712378864454017,22.41936173833285,110.57718888762707,1.6133167540867783,0.1233130307828827,0.1086104658126524,0.0133930857140987,0.0,0.0,7.40793774146884,13.944013970481413,68.22250368273187,0.0,0.1216953833636087,0.0,0.0132173922743708
103716,-105.06375670500002,39.8854549663,19.234482321403537,69.18091151538518,132.77993026806865,2.992979747440847,0.2383031874894453,0.2014910734137828,0.0480159650451742,0.0,0.0,24.724373962179317,65.99801716218536,87.01358153802111,0.0,0.1377382862041746,0.0,0.027753035137454
103717,-85.3137826347,39.8977949863,-17.764848619435988,20.417879933043437,110.06953065711932,2.7750977863433577,0.1089629797294984,0.1868229921290462,0.0203567899043614,0.0,0.0,3.0265863543777045,13.341377730453958,68.31589470172628,0.0,0.1167341680857571,0.0,0.0218086265654761
103718,-84.5938934292,39.8972298793,-18.142624027545992,20.337812238354992,110.04380341414426,2.938324563731779,0.1094578591441641,0.1978116193036828,0.0216520363628215,0.0,0.0,3.5554039363857477,12.958107444649285,68.2616142892597,0.0,0.1171468182403191,0.0,0.0231730018123917
103719,-84.2937544504,39.8954530131,-15.531732047162912,22.367498562012432,110.56382274050836,2.3050317779082428,0.1128236360708151,0.1551775709744563,0.0175076977939751,0.0,0.0,3.527075272849724,17.380692896628258,69.01207371251358,0.0,0.1233110013308685,0.0,0.0191351016609521
103720,-84.2935385773,39.9085047732,-16.117785384006634,23.063562178692177,110.8701152706703,2.3946196344854407,0.1175106363832492,0.1612087355361325,0.0189437411033898,0.0,0.0,5.211976379547273,17.956953580199407,68.86804096955562,0.0,0.1213151530986846,0.0,0.0195570624324112
103721,-84.4936416169,39.8858661813,-22.261859485978743,20.990110932556952,110.25728578789196,2.7228634478525704,0.1142555973657123,0.1833065122930009,0.020943795063062,0.0,0.0,7.228935453358945,11.227661896311089,67.79006807370853,0.0,0.1139260265690871,0.0,0.0208833825897791
103722,-84.1645877467,39.918757681,-15.584724302338184,22.65897258271461,110.64228300399164,2.8023900766618244,0.1148364281767915,0.188660342641321,0.0216650798875389,0.0,0.0,4.075101880232653,17.954058103570375,69.12469882329849,0.0,0.1245237233419994,0.0,0.0234926883126746
103723,-84.156017734,39.9275652458,-14.758863481008069,21.526105647374244,110.40646291623892,2.983518461204772,0.1102644936354396,0.2008541280013684,0.0221470787186586,0.0,0.0,2.8939254058102244,17.07970207856348,68.9194757815581,0.0,0.1215005677349988,0.0,0.0244038905840843
103724,-77.1976836072,39.9356534434,-17.49024984391261,22.54990147767492,110.6211995611618,2.1476861350989003,0.1200228300044014,0.1445848690045401,0.0173534851537405,0.0,0.0,3.1496932283709858,16.675049834516955,68.8014355384933,0.0,0.1260266704449403,0.0,0.01822154963736
103725,-105.148898964,39.9316731311,-19.653893187213853,21.7369464783615,110.38671354123343,1.611088104224876,0.122556954086036,0.1084604303660971,0.0132925799845294,0.0,0.0,5.248534317559271,12.74401864793371,68.08500636289408,0.0,0.1309769828294507,0.0,0.0142058199257351
103726,-84.301616835,39.9364507725,-14.744662426141256,23.059347985069213,110.85746921051688,2.791531702814974,0.1128724284011745,0.1879293435746548,0.0212120413771099,0.0,0.0,3.413837538958673,19.75729420927273,69.38014936336366,0.0,0.1240331931313168,0.0,0.0233094765666367
103727,-76.385597507,39.9391320967,-21.41318262759128,22.751907247806763,110.6790055276346,1.3044771030990288,0.1211841956006641,0.0878190011047911,0.0106422750073379,0.0,0.0,11.459758635260064,14.030929731726047,68.17918601746418,0.0,0.1202443694564309,0.0,0.0105597404141392
103728,-76.228049992,39.9400232958,-19.43768697681584,21.558731590570083,110.31935115261749,2.0201629013422706,0.1181569634235339,0.1359998482482886,0.0160693290950791,0.0,0.0,4.812590938863963,13.465083944162805,68.28186079670647,0.0,0.1237899162881553,0.0,0.0168354098298574
103729,-85.147407559,39.9394312557,-14.172933688799578,21.470168943878964,110.3613322078563,2.617744397809646,0.1084686260986507,0.17622976870745,0.01911540088938,0.0,0.0,1.712148457490786,16.654875655680456,68.87641798447923,0.0,0.1196847773469908,0.0,0.0210920206296628
103730,-84.0187592976,39.9393650297,-20.21861310866417,20.886303558459137,110.14981632875572,2.8506097195089195,0.1126845454414793,0.1919065482346592,0.0216249021550658,0.0,0.0,4.795701654171843,12.277695225596956,68.12975541387384,0.0,0.1143894848137814,0.0,0.0219520911849537
103731,-122.064721629,39.9407187689,-16.81773073819917,24.95810850038736,111.23473038888324,2.230073947604845,0.1414506598340969,0.1501313177542285,0.021236173958098,0.0,0.0,5.897453098750103,18.598575251663075,69.11851490846189,0.0,0.1675926038647568,0.0,0.0251608984640783
103732,-78.6444659809,39.9442566671,-22.97946205995722,21.44823244360804,110.4454757906608,0.5731633615755022,0.1178156354629018,0.0385860616210476,0.0045460413698943,0.0,0.0,12.13225405227442,10.904550240652185,67.5558682625754,0.0,0.1149873789619802,0.0,0.0044369100902697
