Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
SSS022-1,-121.1073,47.4636,14.6,7.85,9.12,89.7,-3.26,-121.10729999999998,47.4636,-83.97368756851782,120.38665060125976,1119.6682149722142,6.8815192036642205,0.2017714246835846,0.46486829711384,0.0937971385988913
SSS022-2,-121.1073,47.4636,14.6,7.85,9.12,89.7,-3.53,-121.10729999999998,47.4636,-83.97368756851782,120.38665060125976,1119.6682149722142,6.8815192036642205,0.2017714246835846,0.46486829711384,0.0937971385988913
SSS022-3,-121.1073,47.4636,14.6,7.85,9.12,89.7,-2.66,-121.10729999999998,47.4636,-83.97368756851782,120.38665060125976,1119.6682149722142,6.8815192036642205,0.2017714246835846,0.46486829711384,0.0937971385988913
SSS023-1,-120.6423,46.8986,13.77,7.55,6.05,58.37,-2936.54,-120.6423,46.8986,-2065.034155475398,254.70919452081145,1144.0316355573468,1.348236085431624,0.4185870225750723,0.0910775941464059,0.0381238989570448
SSS023-2,-120.6423,46.8986,13.77,7.55,6.05,58.37,-3235.01,-120.6423,46.8986,-2065.034155475398,254.70919452081145,1144.0316355573468,1.348236085431624,0.4185870225750723,0.0910775941464059,0.0381238989570448
SSS023-3,-120.6423,46.8986,13.77,7.55,6.05,58.37,-1691.56,-120.6423,46.8986,-2065.034155475398,254.70919452081145,1144.0316355573468,1.348236085431624,0.4185870225750723,0.0910775941464059,0.0381238989570448
SSS024-1,-120.7125,46.8331,17.71,7.9,8.78,92.2,-1740.84,-120.7125,46.8331,-1698.4834141524552,204.15951273932328,1132.2839805697463,0.5576450550784283,0.328089521453815,0.0376706799001925,0.0123593553412939
SSS024-2,-120.7125,46.8331,17.71,7.9,8.78,92.2,-2084.19,-120.7125,46.8331,-1698.4834141524552,204.15951273932328,1132.2839805697463,0.5576450550784283,0.328089521453815,0.0376706799001925,0.0123593553412939
SSS024-3,-120.7125,46.8331,17.71,7.9,8.78,92.2,-1713.76,-120.7125,46.8331,-1698.4834141524552,204.15951273932328,1132.2839805697463,0.5576450550784283,0.328089521453815,0.0376706799001925,0.0123593553412939
SSS025-1,-120.1377,46.2752,18.24,7.5,6.36,67.47,-3555.34,-120.1377,46.2752,-3281.022039351392,408.7451791491466,1187.3794753394673,4.476887512597772,0.6536968994544112,0.3024278524491189,0.1976961494546451
SSS025-2,-120.1377,46.2752,18.24,7.5,6.36,67.47,-3631.26,-120.1377,46.2752,-3281.022039351392,408.7451791491466,1187.3794753394673,4.476887512597772,0.6536968994544112,0.3024278524491189,0.1976961494546451
SSS025-3,-120.1377,46.2752,18.24,7.5,6.36,67.47,-3685.4,-120.1377,46.2752,-3281.022039351392,408.7451791491466,1187.3794753394673,4.476887512597772,0.6536968994544112,0.3024278524491189,0.1976961494546451
SSS026-1,-120.1991,46.3147,20.46,8.83,12.46,138.28,-3114.61,-120.1991,46.3147,-2612.756415936802,319.528015944102,1159.1859627761305,3.505034897920296,0.5112657698783301,0.2367761472573076,0.1210555392163322
SSS026-2,-120.1991,46.3147,20.46,8.83,12.46,138.28,-3019.19,-120.1991,46.3147,-2612.756415936802,319.528015944102,1159.1859627761305,3.505034897920296,0.5112657698783301,0.2367761472573076,0.1210555392163322
SSS026-3,-120.1991,46.3147,20.46,8.83,12.46,138.28,-2328.29,-120.1991,46.3147,-2612.756415936802,319.528015944102,1159.1859627761305,3.505034897920296,0.5112657698783301,0.2367761472573076,0.1210555392163322
SSS027-1,-120.4197,46.2354,23.53,8.28,8.96,105.54,-16.97,-120.4197,46.2354,-217.9192599839026,114.1580502017076,1119.0141070465868,1.9402213230547125,0.1917851968837905,0.1310680615396878,0.0251369139875657
SSS027-2,-120.4197,46.2354,23.53,8.28,8.96,105.54,-17.58,-120.4197,46.2354,-217.9192599839026,114.1580502017076,1119.0141070465868,1.9402213230547125,0.1917851968837905,0.1310680615396878,0.0251369139875657
SSS027-3,-120.4197,46.2354,23.53,8.28,8.96,105.54,-19.64,-120.4197,46.2354,-217.9192599839026,114.1580502017076,1119.0141070465868,1.9402213230547125,0.1917851968837905,0.1310680615396878,0.0251369139875657
SSS028-1,-120.8717,46.2902,15.5,7.69,8.03,80.53,-22.3,-120.8717,46.2902,-105.51628515051652,119.0081364558389,1119.5182531425896,2.3039188530575454,0.199235475424869,0.1556369752392821,0.0310084067554869
SSS028-2,-120.8717,46.2902,15.5,7.69,8.03,80.53,-15.57,-120.8717,46.2902,-105.51628515051652,119.0081364558389,1119.5182531425896,2.3039188530575454,0.199235475424869,0.1556369752392821,0.0310084067554869
SSS028-3,-120.8717,46.2902,15.5,7.69,8.03,80.53,-15.99,-120.8717,46.2902,-105.51628515051652,119.0081364558389,1119.5182531425896,2.3039188530575454,0.199235475424869,0.1556369752392821,0.0310084067554869
SSS029-1,-120.7891,46.3111,18.19,8.03,8.75,92.78,-42.7,-120.7891,46.3111,-211.5122967068191,114.85532910206472,1119.0835295537927,0.8551808471449716,0.191568350724637,0.0577701598107829,0.0110669342360503
SSS029-2,-120.7891,46.3111,18.19,8.03,8.75,92.78,-29.32,-120.7891,46.3111,-211.5122967068191,114.85532910206472,1119.0835295537927,0.8551808471449716,0.191568350724637,0.0577701598107829,0.0110669342360503
SSS029-3,-120.7891,46.3111,18.19,8.03,8.75,92.78,-49.18,-120.7891,46.3111,-211.5122967068191,114.85532910206472,1119.0835295537927,0.8551808471449716,0.191568350724637,0.0577701598107829,0.0110669342360503
SSS030-1,-120.6704,46.3656,19.71,8.41,10.52,115.01,-13.59,-120.6704,46.3656,-253.8682303140177,112.92069133197126,1118.8861909867935,3.544056240323429,0.1896029948807502,0.239412161843212,0.0453932628963478
SSS030-2,-120.6704,46.3656,19.71,8.41,10.52,115.01,-8.92,-120.6704,46.3656,-253.8682303140177,112.92069133197126,1118.8861909867935,3.544056240323429,0.1896029948807502,0.239412161843212,0.0453932628963478
SSS030-3,-120.6704,46.3656,19.71,8.41,10.52,115.01,-13.78,-120.6704,46.3656,-253.8682303140177,112.92069133197126,1118.8861909867935,3.544056240323429,0.1896029948807502,0.239412161843212,0.0453932628963478
SSS031-1,-121.094,46.6674,9.51,8.05,9.85,86.3,-5.72,-121.094,46.6674,-74.64073114162271,120.94756334563048,1119.7277803006002,1.7182112920218882,0.201973118549489,0.1160705846724481,0.0234431379581568
SSS031-2,-121.094,46.6674,9.51,8.05,9.85,86.3,-2.31,-121.094,46.6674,-74.64073114162271,120.94756334563048,1119.7277803006002,1.7182112920218882,0.201973118549489,0.1160705846724481,0.0234431379581568
SSS031-3,-121.094,46.6674,9.51,8.05,9.85,86.3,-4.84,-121.094,46.6674,-74.64073114162271,120.94756334563048,1119.7277803006002,1.7182112920218882,0.201973118549489,0.1160705846724481,0.0234431379581568
SSS032-1,-121.2901,46.6399,5.82,7.46,10.71,85.64,-3.76,-121.29009999999998,46.6399,-67.19924169967418,121.34866427569229,1119.7708126168409,3.705523303698313,0.2027309009138169,0.2503197705513426,0.0507475526004135
SSS032-2,-121.2901,46.6399,5.82,7.46,10.71,85.64,-3.7,-121.29009999999998,46.6399,-67.19924169967418,121.34866427569229,1119.7708126168409,3.705523303698313,0.2027309009138169,0.2503197705513426,0.0507475526004135
SSS032-3,-121.2901,46.6399,5.82,7.46,10.71,85.64,-3.26,-121.29009999999998,46.6399,-67.19924169967418,121.34866427569229,1119.7708126168409,3.705523303698313,0.2027309009138169,0.2503197705513426,0.0507475526004135
SSS033-1,-121.2631,46.6382,12.1,7.5,10.11,94.02,-5.14,-121.26309999999998,46.6382,-80.35083214044766,120.50431675876428,1119.6780602926124,1.6360808793552255,0.2011134246732394,0.1105224166084429,0.0222275417072864
SSS033-2,-121.2631,46.6382,12.1,7.5,10.11,94.02,-6.74,-121.26309999999998,46.6382,-80.35083214044766,120.50431675876428,1119.6780602926124,1.6360808793552255,0.2011134246732394,0.1105224166084429,0.0222275417072864
SSS033-3,-121.2631,46.6382,12.1,7.5,10.11,94.02,-5.02,-121.26309999999998,46.6382,-80.35083214044766,120.50431675876428,1119.6780602926124,1.6360808793552255,0.2011134246732394,0.1105224166084429,0.0222275417072864
SSS034-1,-121.0977,47.3966,15.09,7.6,9.35,92.88,-4.3,-121.0977,47.3966,-77.63293232890162,120.73804248540849,1119.7051435150304,3.12757209288033,0.2018880642262275,0.2112773458720976,0.0426543743729729
SSS034-2,-121.0977,47.3966,15.09,7.6,9.35,92.88,-4.1,-121.0977,47.3966,-77.63293232890162,120.73804248540849,1119.7051435150304,3.12757209288033,0.2018880642262275,0.2112773458720976,0.0426543743729729
SSS034-3,-121.0977,47.3966,15.09,7.6,9.35,92.88,-4.02,-121.0977,47.3966,-77.63293232890162,120.73804248540849,1119.7051435150304,3.12757209288033,0.2018880642262275,0.2112773458720976,0.0426543743729729
SSS035-1,-121.104,47.3956,19.35,7.26,8.33,90.49,-5.28,-121.104,47.3956,-81.28849507438954,120.50844896513112,1119.6801589691054,3.31210339590863,0.2015410565956483,0.223743016614873,0.0450934039744591
SSS035-2,-121.104,47.3956,19.35,7.26,8.33,90.49,-4.86,-121.104,47.3956,-81.28849507438954,120.50844896513112,1119.6801589691054,3.31210339590863,0.2015410565956483,0.223743016614873,0.0450934039744591
SSS035-3,-121.104,47.3956,19.35,7.26,8.33,90.49,-4.03,-121.104,47.3956,-81.28849507438954,120.50844896513112,1119.6801589691054,3.31210339590863,0.2015410565956483,0.223743016614873,0.0450934039744591
SSS036-1,-120.7743,46.8674,16.69,7.74,8.23,84.59,-44.74,-120.7743,46.8674,-192.31462039087737,114.56339332320336,1119.0522272207709,0.8087071883640823,0.1921010230261731,0.0546307177807995,0.0104946167743457
SSS036-2,-120.7743,46.8674,16.69,7.74,8.23,84.59,-47.31,-120.7743,46.8674,-192.31462039087737,114.56339332320336,1119.0522272207709,0.8087071883640823,0.1921010230261731,0.0546307177807995,0.0104946167743457
SSS036-3,-120.7743,46.8674,16.69,7.74,8.23,84.59,-54.98,-120.7743,46.8674,-192.31462039087737,114.56339332320336,1119.0522272207709,0.8087071883640823,0.1921010230261731,0.0546307177807995,0.0104946167743457
SSS037-1,-120.6496,46.0168,14.2,7.84,9.33,90.88,-13.97,-120.6496,46.0168,-102.67886148975268,119.30695648851597,1119.5511627562532,3.2015566922511027,0.199143305135593,0.216275238590878,0.0430697658319763
SSS037-2,-120.6496,46.0168,14.2,7.84,9.33,90.88,-19.99,-120.6496,46.0168,-102.67886148975268,119.30695648851597,1119.5511627562532,3.2015566922511027,0.199143305135593,0.216275238590878,0.0430697658319763
SSS037-3,-120.6496,46.0168,14.2,7.84,9.33,90.88,-10.77,-120.6496,46.0168,-102.67886148975268,119.30695648851597,1119.5511627562532,3.2015566922511027,0.199143305135593,0.216275238590878,0.0430697658319763
SSS038-1,-120.6364,46.029,15.2,7.27,5.21,51.85,-9.63,-120.6364,46.029,-97.02709643615864,119.48534337601576,1119.567917544004,3.4135830955073287,0.1996809469176902,0.2305982899561073,0.0460460848960355
SSS038-2,-120.6364,46.029,15.2,7.27,5.21,51.85,-11.29,-120.6364,46.029,-97.02709643615864,119.48534337601576,1119.567917544004,3.4135830955073287,0.1996809469176902,0.2305982899561073,0.0460460848960355
SSS038-3,-120.6364,46.029,15.2,7.27,5.21,51.85,-14.81,-120.6364,46.029,-97.02709643615864,119.48534337601576,1119.567917544004,3.4135830955073287,0.1996809469176902,0.2305982899561073,0.0460460848960355
SSS039-1,-120.6115,46.0284,18.3,7.84,8.88,94.38,-8.47,-120.6115,46.0284,-103.45796547729212,119.29916044105474,1119.5503170279458,2.464276584821232,0.199038215422234,0.1664696451029845,0.0331338210832706
SSS039-2,-120.6115,46.0284,18.3,7.84,8.88,94.38,-10.57,-120.6115,46.0284,-103.45796547729212,119.29916044105474,1119.5503170279458,2.464276584821232,0.199038215422234,0.1664696451029845,0.0331338210832706
SSS039-3,-120.6115,46.0284,18.3,7.84,8.88,94.38,-7.19,-120.6115,46.0284,-103.45796547729212,119.29916044105474,1119.5503170279458,2.464276584821232,0.199038215422234,0.1664696451029845,0.0331338210832706
SSS040-1,-120.9404,46.6833,11.9,7.42,10.21,94.49,-8.88,-120.9404,46.6833,-78.96116227258277,120.69722057191612,1119.7007138857305,1.7103427326958076,0.2014964026414387,0.1155390387061582,0.0232807006639408
SSS040-2,-120.9404,46.6833,11.9,7.42,10.21,94.49,-6.06,-120.9404,46.6833,-78.96116227258277,120.69722057191612,1119.7007138857305,1.7103427326958076,0.2014964026414387,0.1155390387061582,0.0232807006639408
SSS040-3,-120.9404,46.6833,11.9,7.42,10.21,94.49,-5.3,-120.9404,46.6833,-78.96116227258277,120.69722057191612,1119.7007138857305,1.7103427326958076,0.2014964026414387,0.1155390387061582,0.0232807006639408
SSS041-1,-120.8135,46.7239,13.86,7.43,10.01,96.8,-13.24,-120.8135,46.7239,-113.61997714517553,118.78351736377564,1119.4946140024692,0.6898402690523769,0.1979309714537762,0.0466008829829575,0.0092237580394204
SSS041-2,-120.8135,46.7239,13.86,7.43,10.01,96.8,-16.21,-120.8135,46.7239,-113.61997714517553,118.78351736377564,1119.4946140024692,0.6898402690523769,0.1979309714537762,0.0466008829829575,0.0092237580394204
SSS041-3,-120.8135,46.7239,13.86,7.43,10.01,96.8,-9.74,-120.8135,46.7239,-113.61997714517553,118.78351736377564,1119.4946140024692,0.6898402690523769,0.1979309714537762,0.0466008829829575,0.0092237580394204
SSS042-1,-120.8041,46.7298,15.94,8.09,9.93,100.42,-4.78,-120.80410000000002,46.7298,-114.32194866653958,118.7382402611941,1119.4898675618704,0.8574444207586746,0.1980463115638166,0.0579230713380273,0.0114714506329441
SSS042-2,-120.8041,46.7298,15.94,8.09,9.93,100.42,-5.63,-120.80410000000002,46.7298,-114.32194866653958,118.7382402611941,1119.4898675618704,0.8574444207586746,0.1980463115638166,0.0579230713380273,0.0114714506329441
SSS042-3,-120.8041,46.7298,15.94,8.09,9.93,100.42,-3.73,-120.80410000000002,46.7298,-114.32194866653958,118.7382402611941,1119.4898675618704,0.8574444207586746,0.1980463115638166,0.0579230713380273,0.0114714506329441
SSS043-1,-121.2466,46.9006,16.25,6.92,8.38,85.33,-6.86,-121.2466,46.9006,-76.62137047093447,120.77165198637404,1119.708422883966,3.633550666938144,0.2019698415430524,0.2454577922440413,0.0495750714050364
SSS043-2,-121.2466,46.9006,16.25,6.92,8.38,85.33,-7.5,-121.2466,46.9006,-76.62137047093447,120.77165198637404,1119.708422883966,3.633550666938144,0.2019698415430524,0.2454577922440413,0.0495750714050364
SSS043-3,-121.2466,46.9006,16.25,6.92,8.38,85.33,-4.79,-121.2466,46.9006,-76.62137047093447,120.77165198637404,1119.708422883966,3.633550666938144,0.2019698415430524,0.2454577922440413,0.0495750714050364
SSS044-1,-121.158,46.9754,17.03,7.41,8.87,91.89,-8.09,-121.158,46.9754,-81.13701338808005,120.5088302672988,1119.6802287579771,2.9503221450259884,0.2015459246251893,0.1993035536056036,0.0401688189925273
SSS044-2,-121.158,46.9754,17.03,7.41,8.87,91.89,-7.1,-121.158,46.9754,-81.13701338808005,120.5088302672988,1119.6802287579771,2.9503221450259884,0.2015459246251893,0.1993035536056036,0.0401688189925273
SSS044-3,-121.158,46.9754,17.03,7.41,8.87,91.89,-6.14,-121.158,46.9754,-81.13701338808005,120.5088302672988,1119.6802287579771,2.9503221450259884,0.2015459246251893,0.1993035536056036,0.0401688189925273
SSS045-1,-121.1579,46.976,14.91,7.61,9.46,93.66,-6.33,-121.1579,46.976,-79.42772432313312,120.6183744037772,1119.6922090444154,2.895985655286094,0.2017093912575212,0.195632952578569,0.0394610037745346
SSS045-2,-121.1579,46.976,14.91,7.61,9.46,93.66,-8.59,-121.1579,46.976,-79.42772432313312,120.6183744037772,1119.6922090444154,2.895985655286094,0.2017093912575212,0.195632952578569,0.0394610037745346
SSS045-3,-121.1579,46.976,14.91,7.61,9.46,93.66,-6.95,-121.1579,46.976,-79.42772432313312,120.6183744037772,1119.6922090444154,2.895985655286094,0.2017093912575212,0.195632952578569,0.0394610037745346
SSS046-1,-120.8346,47.1683,17.61,6.94,8.71,91.29,-20.56,-120.8346,47.1683,-112.76586277275648,118.59010950886145,1119.4719272768284,1.0852744715061493,0.1975480639086039,0.0733137088684645,0.0144829812449241
SSS046-2,-120.8346,47.1683,17.61,6.94,8.71,91.29,-49.41,-120.8346,47.1683,-112.76586277275648,118.59010950886145,1119.4719272768284,1.0852744715061493,0.1975480639086039,0.0733137088684645,0.0144829812449241
SSS046-3,-120.8346,47.1683,17.61,6.94,8.71,91.29,-23.47,-120.8346,47.1683,-112.76586277275648,118.59010950886145,1119.4719272768284,1.0852744715061493,0.1975480639086039,0.0733137088684645,0.0144829812449241
SSS047-1,-120.9213,47.1857,13.78,7.55,9.39,90.71,-55.84,-120.9213,47.1857,-158.31473107098313,116.16541320132356,1119.2168008788212,1.8704901885626424,0.1937482091926832,0.1263575037707167,0.024481540073634
SSS047-2,-120.9213,47.1857,13.78,7.55,9.39,90.71,-139.47,-120.9213,47.1857,-158.31473107098313,116.16541320132356,1119.2168008788212,1.8704901885626424,0.1937482091926832,0.1263575037707167,0.024481540073634
SSS047-3,-120.9213,47.1857,13.78,7.55,9.39,90.71,-57.78,-120.9213,47.1857,-158.31473107098313,116.16541320132356,1119.2168008788212,1.8704901885626424,0.1937482091926832,0.1263575037707167,0.024481540073634
SSS048-1,-120.7334,47.0822,21.68,7.58,8.56,97.34,-10.77,-120.7334,47.0822,-176.45771805633527,115.3210516123656,1119.1301971055177,1.4055496531513985,0.1929670668906718,0.0949493061679641,0.0183220891145363
SSS048-2,-120.7334,47.0822,21.68,7.58,8.56,97.34,-10.1,-120.7334,47.0822,-176.45771805633527,115.3210516123656,1119.1301971055177,1.4055496531513985,0.1929670668906718,0.0949493061679641,0.0183220891145363
SSS048-3,-120.7334,47.0822,21.68,7.58,8.56,97.34,-8.33,-120.7334,47.0822,-176.45771805633527,115.3210516123656,1119.1301971055177,1.4055496531513985,0.1929670668906718,0.0949493061679641,0.0183220891145363
S19S_0019-D,-84.278999,35.9563807,18.3,8.0,11.46,121.9,-4.6,-84.278999,35.9563807,-106.17411673829642,118.95024627313671,1119.5107702860707,0.9092366384160268,0.1985371074510521,0.0614217987721239,0.012194506262658
S19S_0019-M,-84.2789099,35.956601,18.3,8.0,11.46,121.9,-36.16,-84.2789099,35.956601,-106.17411673829642,118.95024627313671,1119.5107702860707,0.9092366384160268,0.1985371074510521,0.0614217987721239,0.012194506262658
S19S_0019-U,-84.2786976,35.9572803,18.3,8.0,11.46,121.9,-11.18,-84.2786976,35.9572803,-106.17411673829642,118.95024627313671,1119.5107702860707,0.9092366384160268,0.1985371074510521,0.0614217987721239,0.012194506262658
S19S_0006-D,-76.717163,39.311369,25.7,7.5,,,-1575.97,-76.717163,39.311369,-483.885416792734,122.8525168265513,1120.3499973623575,1.0047339549126535,0.2122000111395325,0.0678729432919401,0.0144026393226225
S19S_0006-M,-76.717316,39.31162,25.7,7.5,,,-3.28,-76.717316,39.31162,-483.885416792734,122.8525168265513,1120.3499973623575,1.0047339549126535,0.2122000111395325,0.0678729432919401,0.0144026393226225
S19S_0006-U,-76.717476,39.311813,25.7,7.5,,,-47.48,-76.717476,39.311813,-483.885416792734,122.8525168265513,1120.3499973623575,1.0047339549126535,0.2122000111395325,0.0678729432919401,0.0144026393226225
S19S_0007-D,-119.195598,37.05255,11.2,6.5,,,-10.36,-119.195598,37.05255,-76.52937327416511,120.72197413518344,1119.7017883966494,2.658330090491706,0.2013760826235532,0.1795785706265767,0.036162829075917
S19S_0007-U,-119.195359,37.05229,11.2,6.5,,,-16.41,-119.195359,37.05229,-76.52937327416511,120.72197413518344,1119.7017883966494,2.658330090491706,0.2013760826235532,0.1795785706265767,0.036162829075917
S19S_0008-D,-119.027785,36.961112,12.6,6.5,4.62,41.1,-7.46,-119.027785,36.961112,-77.50896449225122,120.76080479863631,1119.7074774586854,8.033688419153261,0.2015172044841514,0.5427009566385251,0.1093635796526702
S19S_0008-M,-119.028281,36.961369,12.6,6.5,4.62,41.1,-10.64,-119.02828100000002,36.961369,-77.50896449225122,120.76080479863631,1119.7074774586854,8.033688419153261,0.2015172044841514,0.5427009566385251,0.1093635796526702
S19S_0008-U,-119.028254,36.961273,12.6,6.5,4.62,41.1,-15.32,-119.02825400000002,36.961273,-77.50896449225122,120.76080479863631,1119.7074774586854,8.033688419153261,0.2015172044841514,0.5427009566385251,0.1093635796526702
S19S_0009-D,-108.3983,42.9877,25.6,8.0,,,-37.43,-108.39830000000002,42.9877,-245.4115597537549,113.58649905089683,1118.9539258121126,2.708614660534656,0.1904768817361564,0.1829754517156422,0.0348525934770601
S19S_0009-M,-108.3983,42.9876,25.6,8.0,,,-35.0,-108.39830000000002,42.9876,-245.4115597537549,113.58649905089683,1118.9539258121126,2.708614660534656,0.1904768817361564,0.1829754517156422,0.0348525934770601
S19S_0009-U,-108.3982,42.9875,25.6,8.0,,,-22.83,-108.3982,42.9875,-245.4115597537549,113.58649905089683,1118.9539258121126,2.708614660534656,0.1904768817361564,0.1829754517156422,0.0348525934770601
S19S_0010-D,-81.840062,31.667875,30.0,6.7,,,-1.72,-81.840062,31.667875,-105.47654080606968,118.9046884810038,1119.503987592862,4.56531421197348,0.1979671580248233,0.3084013545119039,0.0610533396837276
S19S_0010-M,-81.839976,31.667835,30.0,6.7,,,-3.09,-81.839976,31.667835000000004,-105.47654080606968,118.9046884810038,1119.503987592862,4.56531421197348,0.1979671580248233,0.3084013545119039,0.0610533396837276
S19S_0010-U,-81.8403,31.667905,30.0,6.7,,,-21.96,-81.8403,31.667905,-105.47654080606968,118.9046884810038,1119.503987592862,4.56531421197348,0.1979671580248233,0.3084013545119039,0.0610533396837276
S19S_0011-D,-83.437674,33.955686,24.0,6.7,,,-240.66,-83.437674,33.955686,-274.04097381418575,113.2612616148775,1118.9189370519296,2.551897905819593,0.1874077543378552,0.1723887413196577,0.0323069868838464
S19S_0011-M,-83.438589,33.957827,24.0,6.7,,,-2420.08,-83.438589,33.957827,-274.04097381418575,113.2612616148775,1118.9189370519296,2.551897905819593,0.1874077543378552,0.1723887413196577,0.0323069868838464
S19S_0011-U,-83.437673,33.95569,24.0,6.7,,,-17.53,-83.437673,33.95569,-274.04097381418575,113.2612616148775,1118.9189370519296,2.551897905819593,0.1874077543378552,0.1723887413196577,0.0323069868838464
S19S_0015-D,-84.439009,31.184396,28.2,7.0,6.87,88.3,-12.16,-84.439009,31.184396,-115.21561538897032,118.34871665610947,1119.4448847446984,4.494463736367254,0.1968946146915179,0.3036151817250527,0.0597801942202494
S19S_0015-M,-84.437802,31.184508,28.2,7.0,6.87,88.3,-1.38,-84.437802,31.184508,-115.21561538897032,118.34871665610947,1119.4448847446984,4.494463736367254,0.1968946146915179,0.3036151817250527,0.0597801942202494
S19S_0015-U,-84.437254,31.185895,28.2,7.0,6.87,88.3,-9.4,-84.437254,31.185895,-115.21561538897032,118.34871665610947,1119.4448847446984,4.494463736367254,0.1968946146915179,0.3036151817250527,0.0597801942202494
S19S_0018-D,-83.504941,35.6922935,18.3,6.5,9.8,103.2,-4.62,-83.504941,35.6922935,-82.21638191801594,120.41564091407312,1119.669523848254,3.892492745433659,0.2013139013064434,0.26295014524325,0.0529355195880145
S19S_0018-M,-83.5044488,35.692083,18.3,6.5,9.8,103.2,-1.45,-83.5044488,35.692083,-82.21638191801594,120.41564091407312,1119.669523848254,3.892492745433659,0.2013139013064434,0.26295014524325,0.0529355195880145
S19S_0018-U,-83.5041467,35.6918387,18.3,6.5,9.8,103.2,-8.99,-83.5041467,35.6918387,-82.21638191801594,120.41564091407312,1119.669523848254,3.892492745433659,0.2013139013064434,0.26295014524325,0.0529355195880145
S19S_0022-D,-87.40811,32.96161,22.3,7.0,7.45,84.9,-0.77,-87.40811,32.96161,-91.92598518053308,119.74486622652822,1119.5951191537542,1.3072968620248309,0.1999024629704651,0.0883120206579028,0.0176537904394133
S19S_0022-M,-87.40821,32.96156,22.3,7.0,7.45,84.9,-0.87,-87.40821,32.96156,-91.92598518053308,119.74486622652822,1119.5951191537542,1.3072968620248309,0.1999024629704651,0.0883120206579028,0.0176537904394133
S19S_0022-U,-87.40828,32.96142,22.3,7.0,7.45,84.9,-0.37,-87.40828,32.96142,-91.92598518053308,119.74486622652822,1119.5951191537542,1.3072968620248309,0.1999024629704651,0.0883120206579028,0.0176537904394133
S19S_0026-D,-105.54327,40.03489,9.5,6.0,8.25,98.9,-17.98,-105.54327,40.03489,-68.47889184171537,121.22384486371703,1119.7564815477235,5.597770370906281,0.2024156620545181,0.3781470200027775,0.0765428794078053
S19S_0026-M,-105.54371,40.03496,9.5,6.0,8.25,98.9,-3.11,-105.54371,40.03496,-68.47889184171537,121.22384486371703,1119.7564815477235,5.597770370906281,0.2024156620545181,0.3781470200027775,0.0765428794078053
S19S_0026-U,-105.54393,40.03497,9.5,6.0,8.25,98.9,-5.64,-105.54393,40.03497,-68.47889184171537,121.22384486371703,1119.7564815477235,5.597770370906281,0.2024156620545181,0.3781470200027775,0.0765428794078053
S19S_0029-D,-111.80126,40.78319,12.0,7.5,9.72,90.0,-79.25,-111.80126,40.78319,-141.2312294290595,117.33752501948707,1119.3431096331274,2.9200431750161813,0.1956605513484503,0.1972581138109541,0.0385956313062065
S19S_0029-M,-111.79582,40.78466,12.0,7.5,9.72,90.0,-110.45,-111.79582,40.78466,-141.2312294290595,117.33752501948707,1119.3431096331274,2.9200431750161813,0.1956605513484503,0.1972581138109541,0.0385956313062065
S19S_0029-U,-111.79547,40.78464,12.0,7.5,9.72,90.0,-10.71,-111.79547,40.78464,-141.2312294290595,117.33752501948707,1119.3431096331274,2.9200431750161813,0.1956605513484503,0.1972581138109541,0.0385956313062065
S19S_0034-D,-106.5233,35.8677,13.8,7.0,9.719755395849626,94.0,-115.73,-106.52330000000002,35.8677,-119.08884182383278,118.14029757512196,1119.4245676986754,3.649800918533232,0.1968523691285049,0.2465555479231444,0.0485350437304475
S19S_0034-M,-106.5232,35.8678,13.8,7.0,9.719755395849626,94.0,-8.0,-106.5232,35.8678,-119.08884182383278,118.14029757512196,1119.4245676986754,3.649800918533232,0.1968523691285049,0.2465555479231444,0.0485350437304475
S19S_0034-U,-106.5233,35.868,13.8,7.0,9.719755395849626,94.0,-27.46,-106.52330000000002,35.868,-119.08884182383278,118.14029757512196,1119.4245676986754,3.649800918533232,0.1968523691285049,0.2465555479231444,0.0485350437304475
S19S_0036-D,-119.271902,46.372515,11.0,7.0,,,-41.22,-119.271902,46.372515,-126.64324467507932,117.8681970083027,1119.3956894570083,4.240457796292276,0.1964765834636021,0.2864562804236393,0.0562819512893281
S19S_0036-M,-119.271921,46.372735,11.0,7.0,,,-4.84,-119.271921,46.372735,-126.64324467507932,117.8681970083027,1119.3956894570083,4.240457796292276,0.1964765834636021,0.2864562804236393,0.0562819512893281
S19S_0036-U,-119.271963,46.372753,11.0,7.0,,,-16.74,-119.271963,46.372753,-126.64324467507932,117.8681970083027,1119.3956894570083,4.240457796292276,0.1964765834636021,0.2864562804236393,0.0562819512893281
S19S_0039-D,-84.359197,35.966194,22.8,7.5,6.13,71.0,-1671.03,-84.359197,35.966194,-700.6126544986671,131.74146917054586,1121.8200613947895,1.1209350391341577,0.2093180563836004,0.0757226925327864,0.0158501268250957
