Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Respiration_Rate_mg_DO_per_L_per_H_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Respiration_Rate_mg_DO_per_L_per_H_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric,Log_Observed_Normalized_Respiration_Rate,Log_Predicted_Normalized_Respiration_Rate,Observed_Normalized_Respiration_Rate,Predicted_Normalized_Respiration_Rate,Observed_RR_percent_error
S19S_0069-M,-123.734753,39.362129,15.0,6.5,,,-0.32,-123.734753,39.362129,-6.830567455451813,39.32664454677384,117.00056639318636,2.7165653142148902,0.2161761235958187,0.1828825141993804,0.0395348329930793,-0.494850021680094,0.8344567845796935,-0.32,-6.830567455451813,2034.5523298286917
S19S_0070-D,-123.752414,39.339914,16.0,6.5,,,-0.47,-123.752414,39.339914,-5.631223915324853,38.56283132563415,116.3027514793572,2.317219532763616,0.2017025790344986,0.1559980656037344,0.0314652121566661,-0.3279021420642826,0.7506027966105138,-0.47,-5.631223915324853,1098.132747941458
S19S_0070-M,-123.752441,39.339892,16.0,6.5,,,-0.53,-123.752441,39.339892,-5.543877875850448,38.61574375321133,116.30880972141786,2.317219532763616,0.2013466901606974,0.1559980656037344,0.0314096941807832,-0.27572413039921095,0.7438136547876556,-0.53,-5.543877875850448,946.0146935566883
S19S_0070-U,-123.752011,39.339682,16.0,6.5,,,-1.04,-123.752011,39.339682,-5.576734317824131,38.84752569181603,116.34296597131885,2.317219532763616,0.1997895150834967,0.1559980656037344,0.0311667778809335,0.01703333929878037,0.7463799546849628,-1.04,-5.576734317824131,436.22445363693566
S19S_0071-D,-105.458575,40.012917,11.5,7.0,,,-14.41,-105.458575,40.012917,-14.449962318534778,29.29794264389241,112.69304886729512,2.862434033040634,0.1574906243469973,0.1927025755475481,0.0303488489362577,1.1586639808139894,1.1598667145753518,-14.41,-14.449962318534778,0.2773235151615417
S19S_0071-M,-105.4589026,40.0128376,11.5,7.0,,,-25.2,-105.45890260000002,40.0128376,-14.33023541532593,29.292440063909996,112.70362623031312,2.862434033040634,0.1577657424751084,0.1927025755475481,0.0304018649081245,1.4014005407815442,1.1562533249917069,-25.2,-14.33023541532593,43.13398644711932
S19S_0071-U,-105.4588818,40.0129961,11.5,7.0,,,-5.27,-105.4588818,40.0129961,-14.209034025087902,29.357266172127787,112.7324098572756,2.862434033040634,0.1581679940490774,0.1927025755475481,0.0304793798224464,0.7218106152125465,1.1525645542234781,-5.27,-14.209034025087902,169.6211389959754
S19S_0072-D,-71.1848201,42.5235645,18.5,6.0,8.19,,-1.01,-71.1848201,42.5235645,-7.465925996083176,32.950111271390526,113.81505852389236,0.4354852131833379,0.1555046181410846,0.0293173995364213,0.0045589910198007,0.004321373782642578,0.8730836807882496,-1.01,-7.465925996083176,639.2005936716016
S19S_0072-M,-71.18851406,42.5235479,18.5,6.0,8.19,,-1.1,-71.18851406,42.5235479,-7.619616033862707,33.07598337539728,113.85121504659384,0.4354852131833379,0.1554048769099077,0.0293173995364213,0.0045560668662761,0.04139268515822508,0.8819330870120258,-1.1,-7.619616033862707,592.6923667147915
S19S_0072-U,-71.1854501,42.5233858,18.5,6.0,8.19,,-6.59,-71.1854501,42.5233858,-7.235136368408287,32.63702455620519,113.7218977949274,0.4354852131833379,0.155841168780499,0.0293173995364213,0.0045688578093607,0.8188854145940099,0.859446721148089,-6.59,-7.235136368408287,9.789626227743353
S19S_0073-D,-70.9164986,42.7688065,16.9,6.5,6.41,,-25.45,-70.9164986,42.7688065,-25.758436894744897,25.6592132343096,111.46729886227132,1.0735783794924283,0.140531154122723,0.0722746153771073,0.0101568351127207,1.4056877866727775,1.4109195050936807,-25.45,-25.758436894744897,1.2119327887815214
S19S_0073-M,-70.9167967,42.7694593,16.9,6.5,6.41,,-24.44,-70.9167967,42.7694593,-25.68319620502511,26.69915618085514,111.80031970816428,1.0735783794924283,0.1420804463196551,0.0722746153771073,0.0102688096103607,1.3881012015705168,1.4096490695459414,-24.44,-25.68319620502511,5.086727516469343
S19S_0012-M,-72.33038,42.47157,18.2,6.5,9.63,,-1.92,-72.33038,42.47157,-9.773388646570051,33.55802764053731,114.3628122241884,1.0225128662219938,0.1844502138889053,0.0688368222907747,0.0126969665949659,0.28330122870354957,0.9900451691790498,-1.92,-9.773388646570051,409.03065867552357
S19S_0012-U,-72.33105,42.47178,18.2,6.5,9.63,,-0.83,-72.33105,42.47178,-9.773388646570051,33.55802764053731,114.3628122241884,1.0225128662219938,0.1844502138889053,0.0688368222907747,0.0126969665949659,-0.08092190762392612,0.9900451691790498,-0.83,-9.773388646570051,1077.5167044060304
S19S_0027-D,-105.91125,39.89064,7.1,6.5,9.57,,-0.41,-105.91125,39.89064,-3.882262028504715,41.70524723042105,117.27831922473712,4.617061496750929,0.2074556547713356,0.3108262519294506,0.0644826636141442,-0.38721614328026455,0.589084844213936,-0.41,-3.882262028504715,846.8931776840769
S19S_0027-M,-105.91152,39.89078,7.1,6.5,9.57,,-0.84,-105.91152,39.89078,-3.882262028504715,41.70524723042105,117.27831922473712,4.617061496750929,0.2074556547713356,0.3108262519294506,0.0644826636141442,-0.07572071393811836,0.589084844213936,-0.84,-3.882262028504715,362.17405101246607
S19S_0027-U,-105.91164,39.89071,7.1,6.5,9.57,,-1.95,-105.91164,39.89071,-3.882262028504715,41.70524723042105,117.27831922473712,4.617061496750929,0.2074556547713356,0.3108262519294506,0.0644826636141442,0.290034611362518,0.589084844213936,-1.95,-3.882262028504715,99.09036043613924
S19S_0030-U,-121.929928,45.792233,14.7,6.0,9.1,,-2.87,-121.929928,45.792233,5.028093811551395,57.2325668848492,124.6604581365846,5.96191681361406,0.2608174086545018,0.4013635639886733,0.104682604687861,0.4578818967339924,0.7014033719294009,-2.87,5.028093811551395,275.19490632583256
S19S_0047-D,-149.40333,68.64278,8.5,6.5,10.26,,-11.03,-149.40333,68.64278,-10.629850321669268,30.613603961534647,113.04984567235392,4.63722604711263,0.1587029673570816,0.3121837542315492,0.0495444881572206,1.0425755124401905,1.0265271492899235,-11.03,-10.629850321669268,3.627830265917779
S19S_0050-D,-149.14198,68.66953,9.6,6.5,12.44,,-0.88,-149.14198,68.66953,-8.725301713780482,32.8348948438442,113.687543450906,4.730350249714298,0.1622149255822296,0.3184529899519234,0.0516578280664897,-0.05551732784983137,0.9407804534380314,-0.88,-8.725301713780482,891.5115583841457
S19S_0050-M,-149.14041,68.66967,9.6,6.5,12.44,,-2.54,-149.14041,68.66967,-8.82447067308515,32.91225517987443,113.71410815911744,4.730350249714298,0.1622527996082987,0.3184529899519234,0.0516698891633329,0.40483371661993806,0.9456886641275343,-2.54,-8.82447067308515,247.42010523957285
S19S_0050-U,-149.5972,68.62722,9.6,6.5,12.44,,-1.93,-149.5972,68.62722,-10.041246633981643,32.334551253459004,113.5025513097102,4.611466938947754,0.1585201132617128,0.3104496194253379,0.0492125088333601,0.28555730900777376,1.00178763438765,-1.93,-10.041246633981643,420.2718463202924
S19S_0062-D,-106.950417,38.544583,14.2,7.5,,,-0.69,-106.950417,38.544583,-14.387480618188246,24.77309194318918,111.23822489599216,1.8482734367135376,0.1301762461342926,0.1244280383266952,0.016197574943223,-0.16115090926274472,1.1579847515869663,-0.69,-14.387480618188246,1985.1421185780068
S19S_0062-M,-106.950472,38.544667,14.2,7.5,,,-6.32,-106.95047200000002,38.544667,-13.568390095134024,25.54378846762885,111.45977495974766,1.8482734367135376,0.1321048334176148,0.1244280383266952,0.0164375452756286,0.800717078282385,1.132528321183918,-6.32,-13.568390095134024,114.6897166951586
S19S_0051-D,-147.50267,65.1531,4.5,6.5,12.9,,-0.94,-147.50267,65.1531,-7.9332635783582095,38.52357286299487,116.14941167873494,4.245267872969215,0.191333542650438,0.2857966484353968,0.0546824852227662,-0.026872146400301365,0.8994518837233245,-0.94,-7.9332635783582095,743.9642104636393
S19S_0051-M,-147.50249,65.15298,4.5,6.5,12.9,,-16.33,-147.50249,65.15298,-7.895009601694673,38.12105298183421,116.03160340047012,4.245267872969215,0.1912937306416923,0.2857966484353968,0.0546711070840992,1.212986184736668,0.897352662521701,-16.33,-7.895009601694673,51.653339854900956
S19S_0051-U,-147.80559,64.85568,4.5,6.5,12.9,,-0.67,-147.80559,64.85568,-9.285492053628293,32.24105409522839,113.47837272885154,3.665490936371036,0.163379228323198,0.2467653528191772,0.0403163329204988,-0.17392519729917355,0.9678049226706738,-0.67,-9.285492053628293,1285.8943363624317
S19S_0090-D,-75.930606,37.291383,22.9,6.5,5.8,,-13.31,-75.930606,37.291383,-12.341509357519875,26.812557851516758,111.8718282249074,2.7485282830560647,0.1386922964702014,0.1850343005276395,0.0256628320659356,1.1241780554746752,1.0913682768411888,-13.31,-12.341509357519875,7.276413542299963
S19S_0090-M,-75.930615,37.291374,22.9,6.5,5.8,,-1.19,-75.930615,37.291374,-12.22057055437136,26.78700392150114,111.86441859490016,2.7485282830560647,0.1377585376908534,0.1850343005276395,0.0254900546633374,0.07554696139253074,1.0870914827339198,-1.19,-12.22057055437136,926.9387020480135
S19S_0090-U,-75.930807,37.291396,22.9,6.5,5.8,,-1.5,-75.930807,37.291396,-12.466858864586694,26.863147751111285,111.88050878854742,2.7485282830560647,0.1395729065773792,0.1850343005276395,0.0258257751411549,0.17609125905568124,1.095757042923546,-1.5,-12.466858864586694,731.1239243057796
S19S_0066-D,-106.643178,35.19845,31.2,6.5,,,-0.83,-106.643178,35.19845,-5.803028518805499,34.478343108490684,114.25167744704048,3.3056303044139463,0.1622367038439837,0.2225390929942,0.0361040089238087,-0.08092190762392612,0.7636547048966732,-0.83,-5.803028518805499,599.1600625066867
S19S_0077-D,-105.223141,40.66403,18.0,6.5,,,-1.68,-105.22314099999998,40.66403,-6.556081238594468,38.681832460013965,116.35614856862436,1.2735304264268057,0.2022469973630315,0.0857356328138406,0.0173397743036186,0.22530928172586284,0.816644326419923,-1.68,-6.556081238594468,290.24293086871836
S19S_0077-M,-105.223622,40.664282,18.0,6.5,,,-1.23,-105.223622,40.664282,-6.130932002037869,38.90201217604924,116.40877377453612,1.2735304264268057,0.2015083392669439,0.0857356328138406,0.0172764449843174,0.08990511143939793,0.787526499408347,-1.23,-6.130932002037869,398.4497562632414
S19S_0077-U,-105.224786,40.664703,18.0,6.5,,,-1.6,-105.224786,40.664703,-5.80460763469138,39.09118089902482,116.45639558648102,1.2735304264268057,0.201174832641841,0.0857356328138406,0.0172478515827666,0.2041199826559248,0.7637728687175728,-1.6,-5.80460763469138,262.7879771682112
S19S_0097-D,-111.8865,41.720847,16.9,8.49,,,-18.48,-111.8865,41.720847,-17.636415964823687,21.538450934956,110.27995525295177,4.017998955186606,0.1097666768427646,0.2704966256949282,0.0296915156997134,1.266701966884088,1.246410333355532,-18.48,-17.636415964823687,4.564848675196501
S19S_0097-M,-111.886477,41.720805,16.9,8.49,,,-8.77,-111.886477,41.720805,-17.95534300735125,21.024173467159123,110.190999239105,4.017998955186606,0.1094499066633861,0.2704966256949282,0.0296058304350707,0.9429995933660406,1.254193706024443,-8.77,-17.95534300735125,104.73595219328678
S19S_0098-D,-111.580533,41.950204,10.34,8.31,,,-7.56,-111.58053300000002,41.950204,-16.263267441324523,26.175604485854173,111.60299674138298,3.929709983062473,0.1460645346328881,0.2645529036302861,0.038641796754537,0.8785217955012066,1.2112078038152028,-7.56,-16.263267441324523,115.12258520270535
S19S_0098-M,-111.580451,41.950345,10.34,8.31,,,-5.3,-111.580451,41.950345,-16.62618589878671,26.993944031032136,111.82134326112336,3.929709983062473,0.1477279475627395,0.2645529036302861,0.0390818574750653,0.724275869600789,1.2207926320762512,-5.3,-16.62618589878671,213.7016207318247
S19S_0098-U,-111.580465,41.950373,10.34,8.31,,,-9.37,-111.580465,41.950373,-16.72784341938025,27.16652721925086,111.87081305384385,3.929709983062473,0.1474263623194938,0.2645529036302861,0.0390020722232726,0.9717395908877783,1.2234399546244532,-9.37,-16.72784341938025,78.52554342988527
S19S_0014-U,-77.9815,39.0944,18.8,7.5,9.6,,-13.44,-77.9815,39.0944,-15.73780594034081,21.946818208577504,110.43764516479762,1.7521805919618418,0.1132684149375223,0.1179589499698633,0.0133610232907808,1.1283992687178064,1.196944185810777,-13.44,-15.73780594034081,17.09677038944055
S19S_0020-D,-88.15755,31.85294,30.5,7.5,6.61,,-1.48,-88.15755,31.85294,-13.248925375796585,31.6958764983497,113.82830134773693,5.012994901622366,0.155560198691411,0.3374809751417053,0.0524986075476147,0.17026171539495738,1.1221806539491759,-1.48,-13.248925375796585,795.1976605267962
S19S_0020-U,-88.15748,31.8531,30.5,7.5,6.61,,-4.03,-88.15748,31.8531,-13.248925375796585,31.6958764983497,113.82830134773693,5.012994901622366,0.155560198691411,0.3374809751417053,0.0524986075476147,0.6053050461411095,1.1221806539491759,-4.03,-13.248925375796585,228.75745349371175
S19S_0031-D,-122.1650676,44.2602628,12.4,6.0,9.56,,-0.59,-122.1650676,44.2602628,-1.2777909429240435,48.17282995787128,120.61143430221436,5.4636599679880185,0.2376179727480974,0.3678203010425077,0.0874007142693155,-0.22914798835785583,0.10645980549587829,-0.59,-1.2777909429240435,116.57473608882094
S19S_0031-M,-122.1647132,44.2602364,12.4,6.0,9.56,,-0.33,-122.1647132,44.2602364,-1.2777909429240435,48.17282995787128,120.61143430221436,5.4636599679880185,0.2376179727480974,0.3678203010425077,0.0874007142693155,-0.4814860601221125,0.10645980549587829,-0.33,-1.2777909429240435,287.20937664364953
S19S_0031-U,-122.1642723,44.2605576,12.4,6.0,9.56,,-0.39,-122.1642723,44.2605576,-1.2777909429240435,48.17282995787128,120.61143430221436,5.4636599679880185,0.2376179727480974,0.3678203010425077,0.0874007142693155,-0.4089353929735008,0.10645980549587829,-0.39,-1.2777909429240435,227.6387033138573
S19S_0060-D,-119.4768203,46.2531882,25.6,8.0,13.31,,-5.24,-119.4768203,46.2531882,-10.522953711755587,31.48045436967236,113.28230445193172,2.1759033449233507,0.140080421999367,0.1464844862342029,0.0205196086480475,0.7193312869837267,1.0221376600331595,-5.24,-10.522953711755587,100.81972732357988
S19S_0060-M,-119.4769597,46.253117,25.6,8.0,13.31,,-1.84,-119.4769597,46.253117,-10.474242604627827,31.34034330433393,113.23179723558135,2.1759033449233507,0.1398377445300821,0.1464844862342029,0.0204840601636387,0.2648178230095365,1.0201226288199012,-1.84,-10.474242604627827,469.25231546890365
S19S_0060-U,-119.4772256,46.2530248,25.6,8.0,13.31,,-1.12,-119.4772256,46.2530248,-10.34088938737452,30.987356043164432,113.11087983618992,2.1759033449233507,0.1388963357903737,0.1464844862342029,0.0203461583880661,0.04921802267018165,1.0145578926668424,-1.12,-10.34088938737452,823.2936953012963
S19S_0081-U,-76.9259674,38.9603293,27.0,6.5,,,-6.42,-76.9259674,38.9603293,-15.867431172292092,26.541229767182266,111.61411128433352,2.642577813518091,0.1376726561189063,0.1779015847602995,0.0244921837017131,0.8075350280688532,1.2005066231631754,-6.42,-15.867431172292092,147.15624878959645
S19S_0082-D,-76.5465418,38.8748619,31.4,7.0,,,-11.47,-76.5465418,38.8748619,-21.66236665701867,27.40016651629862,112.28192877857136,1.1876474595350917,0.1463967847456292,0.0799538859771745,0.0117049918349769,1.0595634179012676,1.3357059024248366,-11.47,-21.66236665701867,88.86108680922989
S19S_0082-M,-76.5464751,38.8748139,31.4,7.0,,,-9.65,-76.5464751,38.8748139,-21.60813164894908,27.437165546693237,112.28925313496345,1.1876474595350917,0.1462443180864731,0.0799538859771745,0.0116928015330954,0.9845273133437926,1.334617217154865,-9.65,-21.60813164894908,123.91846268341014
S19S_0082-U,-76.5464942,38.8749661,31.4,7.0,,,-27.96,-76.5464942,38.8749661,-23.727131333965048,21.824307540839463,110.6148537422866,1.1876474595350917,0.1222199288499609,0.0799538859771745,0.0097719582554081,1.4465371670736438,1.3752452341659605,-27.96,-23.727131333965048,15.13901525763574
S19S_0083-D,-88.3227,40.31083,25.4,7.5,,,-4.75,-88.3227,40.31083,-14.864545615369266,22.0756610055411,110.50369025853638,3.842587054941649,0.1074902771399108,0.2586876810804086,0.0278064105320139,0.6766936096248666,1.1721516380781993,-4.75,-14.864545615369266,212.93780242882664
S19S_0083-M,-88.3227,40.31083,25.4,7.5,,,-7.29,-88.3227,40.31083,-14.441727349409902,21.943323369905805,110.5494183315089,3.842587054941649,0.1081938239658285,0.2586876810804086,0.027988409428942,0.8627275283179746,1.1596191415335857,-7.29,-14.441727349409902,98.10325582180936
S19S_0083-U,-88.3227,40.31083,25.4,7.5,,,-23.77,-88.3227,40.31083,-14.536874575937125,21.883232680469,110.52837952148508,3.842587054941649,0.107932331755902,0.2586876810804086,0.0279207646155356,1.3760291817281802,1.1624710433642107,-23.77,-14.536874575937125,38.84360716896455
S19S_0084-D,-71.722778,43.954722,17.2,6.0,,,-1.07,-71.722778,43.954722,-8.61509190391059,36.8458253923386,115.9233413644184,2.0381362956272846,0.2015431279435944,0.1372098392315129,0.0276537001833568,0.029383777685209663,0.9352599147670235,-1.07,-8.61509190391059,705.1487760664102
S19S_0084-M,-71.722778,43.954722,17.2,6.0,,,-1.33,-71.722778,43.954722,-8.380753934987442,36.89972343813484,115.92279779144016,2.0381362956272846,0.2013411498465694,0.1372098392315129,0.0276259868011357,0.12385164096708581,0.9232830896417896,-1.33,-8.380753934987442,530.1318748110859
S19S_0084-U,-71.722778,43.954722,17.2,6.0,,,-0.75,-71.722778,43.954722,-7.98327513396737,37.12772105302398,115.9635099866141,2.0381362956272846,0.2012504141830406,0.1372098392315129,0.0276135369753303,-0.12493873660829995,0.9021810969654975,-0.75,-7.98327513396737,964.4366845289827
S19S_0086-D,-111.8064,40.7797,11.5,8.0,,,-4.63,-111.80639999999998,40.7797,-15.99786032470161,25.229813249658022,111.30282644291242,2.736755450057886,0.139901979689973,0.184241738947511,0.0257757840202799,0.6655809910179531,1.2040619006987494,-4.63,-15.99786032470161,245.526140922281
S19S_0086-M,-111.8054,40.7799,11.5,8.0,,,-0.93,-111.8054,40.7799,-16.321103487359732,25.45224830785125,111.3567559450492,2.736755450057886,0.1406283322109117,0.184241738947511,0.0259096084718266,-0.03151705144606486,1.2127495185275177,-0.93,-16.321103487359732,1654.9573642322293
S19S_0086-U,-111.8054,40.7801,11.5,8.0,,,-16.92,-111.8054,40.7801,-16.28837833368508,25.43126563122971,111.35163598419491,2.736755450057886,0.1405670873949805,0.184241738947511,0.0258983246204379,1.2284003587030048,1.2118778482256434,-16.92,-16.28837833368508,3.732988571601185
S19S_0099-D,-84.7119066,39.2385932,27.3,7.5,,,-1.75,-84.7119066,39.2385932,-9.98371110803266,30.792300685585804,113.34148409570292,2.3277284228268766,0.150181147907068,0.1567055369927554,0.0235342174289654,0.24303804868629444,0.9992920056313674,-1.75,-9.98371110803266,470.4977776018663
S19S_0099-M,-84.7121004,39.2386399,27.3,7.5,,,-2.77,-84.7121004,39.2386399,-9.652971876296837,30.4927132732419,113.29860211343646,2.3277284228268766,0.1522116265609094,0.1567055369927554,0.023852404676768,0.4424797690644485,0.9846610408853426,-2.77,-9.652971876296837,248.48273921649232
S19S_0099-U,-84.7123967,39.2386771,27.3,7.5,,,-1.36,-84.7123967,39.2386771,-9.62577119684513,30.500233196096566,113.29913699526584,2.3277284228268766,0.1521791788017601,0.1567055369927554,0.0238473199332463,0.13353890837021754,0.9834355343485521,-1.36,-9.62577119684513,607.7772938856714
S19S_0021-M,-87.79828,32.54082,33.4,7.5,6.55,,-7.3,-87.79828,32.54082,-14.525491395084074,27.93812465209464,112.27844907280648,4.547669628073481,0.1450278269296716,0.3061547060835549,0.0444009517275902,0.8633228601204559,1.1621308334247498,-7.3,-14.525491395084074,98.9793341792339
S19S_0021-U,-87.79821,32.54108,33.4,7.5,6.55,,-10.92,-87.79821,32.54108,-14.525491395084074,27.93812465209464,112.27844907280648,4.547669628073481,0.1450278269296716,0.3061547060835549,0.0444009517275902,1.0382226383687185,1.1621308334247498,-10.92,-14.525491395084074,33.01732046780288
S19S_0052-D,-74.69563,42.13187,20.3,6.5,,,-4.71,-74.69563,42.13187,-7.8503977735495,38.01369696277545,116.10984552826824,1.4292038258012787,0.1941419804606738,0.0962157573014036,0.018679517674018,0.6730209071288962,0.8948916626663921,-4.71,-7.8503977735495,66.67511196495755
S19S_0052-M,-74.69546,42.13233,20.3,6.5,,,-16.51,-74.69546,42.13233,-6.805304327413792,39.39976631941387,116.64937254790576,1.4292038258012787,0.1983829351745186,0.0962157573014036,0.0190875643434915,1.2177470732627937,0.8328475512529823,-16.51,-6.805304327413792,58.780712735228406
S19S_0052-U,-74.69548,42.13247,20.3,6.5,,,-5.16,-74.69548,42.13247,-7.765248425312042,37.94968864683201,116.11103453274536,1.4292038258012787,0.1947517248729662,0.0962157573014036,0.018738184694407,0.7126497016272114,0.8901553542070585,-5.16,-7.765248425312042,50.48931056806283
S19S_0080-D,-106.681374,34.950811,22.7,8.11,6.66,,-1.02,-106.681374,34.950811,-15.06390549636863,23.601602187565504,110.83367818898368,3.2398850123122087,0.1251701517011175,0.218113039163128,0.0273012422000404,0.00860017176191757,1.177937582464373,-1.02,-15.06390549636863,1376.8534800361404
S19S_0080-M,-106.681271,34.950833,22.7,8.11,6.66,,-6.42,-106.681271,34.950833,-15.035809638586324,23.655313413812,110.83696689147224,3.2398850123122087,0.1252267332024772,0.218113039163128,0.0273135833632624,0.8075350280688532,1.1771268186755295,-6.42,-15.035809638586324,134.20264234558138
S19S_0080-U,-106.681382,34.950903,22.7,8.11,6.66,,-11.16,-106.681382,34.950903,-15.063208239324876,23.53399862031699,110.83977222409392,3.2398850123122087,0.1251684223500255,0.218113039163128,0.027300865006018,1.04766419460156,1.1779174799819856,-11.16,-15.063208239324876,34.97498422334118
S19S_0100-D,-106.950961,38.92352,14.2,7.24,7.6,,-12.08,-106.950961,38.92352,-10.5987699973898,32.26225737165882,113.52406881250268,3.169880918837714,0.1647905925061471,0.2134002775917891,0.0351663581853271,1.082066934285113,1.0252554676853822,-12.08,-10.5987699973898,12.261837769951986
S19S_0100-M,-106.950743,38.922712,14.2,7.24,7.6,,-2.67,-106.95074300000002,38.922712,-10.579652524991518,32.40318335291288,113.55611154800812,3.169880918837714,0.164918686184892,0.2134002775917891,0.035193693411929,0.4265112613645752,1.0244714040926528,-2.67,-10.579652524991518,296.2416676026786
S19S_0100-U,-106.95145,38.922389,14.2,7.24,7.6,,-1.43,-106.95145,38.922389,-10.591360497137766,32.30890751351727,113.53447098528868,3.169880918837714,0.1648301315384142,0.2134002775917891,0.0351747958257886,0.15533603746506178,1.0249517503293142,-1.43,-10.591360497137766,640.6545802194242
S19S_0087-M,-116.7744702,43.1233625,17.1,7.25,,,-11.56,-116.7744702,43.1233625,-16.10305868975149,25.990021597767036,111.70612782237342,3.730588318202338,0.1503526835781003,0.2511477885348988,0.0377607439809272,1.0629578340845103,1.206908375778083,-11.56,-16.10305868975149,39.29981565528969
S19S_0087-U,-116.7745057,43.1231912,17.1,7.25,,,-10.94,-116.7745057,43.1231912,-15.814486639998156,25.945209769020853,111.5138821194253,3.730588318202338,0.1502509495187277,0.2511477885348988,0.0377351936968971,1.039017321997412,1.1990550986839508,-10.94,-15.814486639998156,44.5565506398369
S19S_0053-D,-73.00222222,41.869567,22.78,6.5,,,-6.05,-73.00222222,41.869567,-7.63862293143008,37.07583347195117,115.49208481002184,1.351553880211687,0.1824698847687817,0.0909882675728992,0.0166026186993379,0.7817553746524689,0.8830150722948619,-6.05,-7.63862293143008,26.25823027157158
S19S_0053-M,-72.796633,41.869617,22.78,6.5,,,-13.52,-72.796633,41.869617,-14.960677503406334,30.68781003310384,113.71965350699998,1.8969640889804875,0.1594841461325906,0.1277059528528037,0.0203670748467782,1.1309766916056172,1.174951261264299,-13.52,-14.960677503406334,10.655898693833835
S19S_0053-U,-72.796767,41.869583,22.78,6.5,,,-5.06,-72.796767,41.869583,-15.12471298811512,26.948384402424157,111.9169648095346,1.8969640889804875,0.1433400785537402,0.1277059528528037,0.018305381313701,0.7041505168397991,1.1796871420775303,-5.06,-15.12471298811512,198.9073713066229
S19S_0017-D,-96.44355,38.94668,20.7,7.5,7.3,,-15.05,-96.44355,38.94668,-15.632748319045826,19.17384856062564,109.77818517226444,1.831492038311697,0.1065585944591798,0.1232982939706693,0.0131384929047292,1.177536499929862,1.1940353359763956,-15.05,-15.632748319045826,3.8720818541250828
S19S_0017-M,-96.44379,38.94667,20.7,7.5,7.3,,-0.96,-96.44379,38.94667,-15.632748319045826,19.17384856062564,109.77818517226444,1.831492038311697,0.1065585944591798,0.1232982939706693,0.0131384929047292,-0.017728766960431606,1.1940353359763956,-0.96,-15.632748319045826,1528.4112832339404
S19S_0017-U,-96.44389,38.94684,20.7,7.5,7.3,,-4.16,-96.44389,38.94684,-15.632748319045826,19.17384856062564,109.77818517226444,1.831492038311697,0.1065585944591798,0.1232982939706693,0.0131384929047292,0.6190933306267428,1.1940353359763956,-4.16,-15.632748319045826,275.7872192078323
S19S_0032-D,-119.02313,39.95545,13.1,7.0,9.35,,-4.62,-119.02313,39.95545,-16.31835053026622,23.774832888677828,110.8274980967536,1.8311531254126607,0.1283994283548207,0.1232754779379583,0.0158285008974011,0.6646419755561255,1.2126762578610362,-4.62,-16.31835053026622,253.21105043866274
S19S_0032-M,-119.02367,36.95503,13.1,7.0,9.35,,-1.14,-119.02367,36.95503,-7.7502523183836605,37.309936714070645,115.44856686491474,7.781441497752068,0.1802197555026703,0.5238562009747134,0.0944092364582205,0.05690485133647256,0.8893158416931397,-1.14,-7.7502523183836605,579.846694595058
S19S_0032-U,-119.02375,36.95497,13.1,7.0,9.35,,-14.6,-119.02375000000002,36.95497,-7.7502523183836605,37.309936714070645,115.44856686491474,7.781441497752068,0.1802197555026703,0.5238562009747134,0.0944092364582205,1.1643528557844371,0.8893158416931397,-14.6,-7.7502523183836605,46.91608001107082
S19S_0089-U,-80.44513,37.21014,20.8,7.0,9.95,,-16.51,-80.44513,37.21014,-14.618059650965904,27.150956247737447,112.00255864817306,0.7883617099620935,0.140899326274247,0.0530734788013218,0.0074780174061367,1.2177470732627937,1.164889729748835,-16.51,-14.618059650965904,11.459360078946682
